index,x,y,free
613,-6.1500000953674316,-1.3500000238418579,1
614,-5.8500003814697266,-1.3500000238418579,1
615,-5.5500001907348633,-1.3500000238418579,1
616,-5.2500004768371582,-1.3500000238418579,1
617,-4.9500002861022949,-1.3500000238418579,1
618,-4.6500000953674316,-1.3500000238418579,1
619,-4.3500003814697266,-1.3500000238418579,1
620,-4.0500001907348633,-1.3500000238418579,1
621,-3.7500002384185791,-1.3500000238418579,1
622,-3.4500002861022949,-1.3500000238418579,1
623,-3.1500000953674316,-1.3500000238418579,1
624,-2.8500003814697266,-1.3500000238418579,1
625,-2.5500001907348633,-1.3500000238418579,1
626,-2.25,-1.3500000238418579,1
627,-1.9500004053115845,-1.3500000238418579,0
628,-1.6500002145767212,-1.3500000238418579,1
629,-1.3500005006790161,-1.3500000238418579,1
630,-1.0500003099441528,-1.3500000238418579,1
631,-0.75000011920928955,-1.3500000238418579,0
632,-0.45000037550926208,-1.3500000238418579,0
633,-0.1500001847743988,-1.3500000238418579,0
634,0.15000000596046448,-1.3500000238418579,0
635,0.44999971985816956,-1.3500000238418579,0
636,0.74999988079071045,-1.3500000238418579,0
637,1.0500000715255737,-1.3500000238418579,0
638,-7.3500003814697266,-1.0499998331069946,1
639,-7.0500001907348633,-1.0499998331069946,1
640,-6.7500004768371582,-1.0499998331069946,1
641,-6.4500002861022949,-1.0499998331069946,1
642,-6.1500000953674316,-1.0499998331069946,1
643,-5.8500003814697266,-1.0499998331069946,1
644,-5.5500001907348633,-1.0499998331069946,1
645,-5.2500004768371582,-1.0499998331069946,1
646,-4.9500002861022949,-1.0499998331069946,1
647,-4.6500000953674316,-1.0499998331069946,1
648,-4.3500003814697266,-1.0499998331069946,1
649,-4.0500001907348633,-1.0499998331069946,1
650,-3.7500002384185791,-1.0499998331069946,1
651,-3.4500002861022949,-1.0499998331069946,1
652,-3.1500000953674316,-1.0499998331069946,1
653,-2.8500003814697266,-1.0499998331069946,1
654,-2.5500001907348633,-1.0499998331069946,1
655,-2.25,-1.0499998331069946,1
656,-1.9500004053115845,-1.0499998331069946,0
657,-1.6500002145767212,-1.0499998331069946,1
658,-1.3500005006790161,-1.0499998331069946,1
659,-1.0500003099441528,-1.0499998331069946,1
660,-0.75000011920928955,-1.0499998331069946,0
661,-0.45000037550926208,-1.0499998331069946,0
662,-0.1500001847743988,-1.0499998331069946,0
663,0.15000000596046448,-1.0499998331069946,0
664,0.44999971985816956,-1.0499998331069946,0
665,0.74999988079071045,-1.0499998331069946,0
666,1.0500000715255737,-1.0499998331069946,0
667,-7.3500003814697266,-0.75000011920928955,1
668,-7.0500001907348633,-0.75000011920928955,1
669,-6.7500004768371582,-0.75000011920928955,1
670,-6.4500002861022949,-0.75000011920928955,1
671,-6.1500000953674316,-0.75000011920928955,1
672,-5.8500003814697266,-0.75000011920928955,1
673,-5.5500001907348633,-0.75000011920928955,1
674,-5.2500004768371582,-0.75000011920928955,1
675,-4.9500002861022949,-0.75000011920928955,1
676,-4.6500000953674316,-0.75000011920928955,1
677,-4.3500003814697266,-0.75000011920928955,1
678,-4.0500001907348633,-0.75000011920928955,1
679,-3.7500002384185791,-0.75000011920928955,1
680,-3.4500002861022949,-0.75000011920928955,1
681,-3.1500000953674316,-0.75000011920928955,1
682,-2.8500003814697266,-0.75000011920928955,1
683,-2.5500001907348633,-0.75000011920928955,1
684,-2.25,-0.75000011920928955,1
685,-1.9500004053115845,-0.75000011920928955,0
686,-1.6500002145767212,-0.75000011920928955,1
687,-1.3500005006790161,-0.75000011920928955,1
688,-1.0500003099441528,-0.75000011920928955,0
689,-0.75000011920928955,-0.75000011920928955,0
690,-0.45000037550926208,-0.75000011920928955,0
691,-0.1500001847743988,-0.75000011920928955,0
692,0.15000000596046448,-0.75000011920928955,0
693,0.44999971985816956,-0.75000011920928955,0
694,0.74999988079071045,-0.75000011920928955,0
695,1.0500000715255737,-0.75000011920928955,0
696,-7.3500003814697266,-0.44999989867210388,1
697,-7.0500001907348633,-0.44999989867210388,1
698,-6.7500004768371582,-0.44999989867210388,1
699,-6.4500002861022949,-0.44999989867210388,1
700,-6.1500000953674316,-0.44999989867210388,1
701,-5.8500003814697266,-0.44999989867210388,1
702,-5.5500001907348633,-0.44999989867210388,1
703,-5.2500004768371582,-0.44999989867210388,1
704,-4.9500002861022949,-0.44999989867210388,1
705,-4.6500000953674316,-0.44999989867210388,1
706,-4.3500003814697266,-0.44999989867210388,1
707,-4.0500001907348633,-0.44999989867210388,1
708,-3.7500002384185791,-0.44999989867210388,1
709,-3.4500002861022949,-0.44999989867210388,1
710,-3.1500000953674316,-0.44999989867210388,1
711,-2.8500003814697266,-0.44999989867210388,1
712,-2.5500001907348633,-0.44999989867210388,1
713,-2.25,-0.44999989867210388,1
714,-1.9500004053115845,-0.44999989867210388,0
715,-1.6500002145767212,-0.44999989867210388,1
716,-1.3500005006790161,-0.44999989867210388,1
717,-1.0500003099441528,-0.44999989867210388,1
718,-0.75000011920928955,-0.44999989867210388,1
719,-0.45000037550926208,-0.44999989867210388,1
720,-0.1500001847743988,-0.44999989867210388,1
721,0.15000000596046448,-0.44999989867210388,0
722,0.44999971985816956,-0.44999989867210388,0
723,0.74999988079071045,-0.44999989867210388,0
724,1.0500000715255737,-0.44999989867210388,0
725,-7.3500003814697266,-0.1499997079372406,1
726,-7.0500001907348633,-0.1499997079372406,1
727,-6.7500004768371582,-0.1499997079372406,1
728,-6.4500002861022949,-0.1499997079372406,1
729,-6.1500000953674316,-0.1499997079372406,1
730,-5.8500003814697266,-0.1499997079372406,1
731,-5.5500001907348633,-0.1499997079372406,1
732,-5.2500004768371582,-0.1499997079372406,1
733,-4.9500002861022949,-0.1499997079372406,1
734,-4.6500000953674316,-0.1499997079372406,1
735,-4.3500003814697266,-0.1499997079372406,1
736,-4.0500001907348633,-0.1499997079372406,1
737,-3.7500002384185791,-0.1499997079372406,1
738,-3.4500002861022949,-0.1499997079372406,1
739,-3.1500000953674316,-0.1499997079372406,1
740,-2.8500003814697266,-0.1499997079372406,1
741,-2.5500001907348633,-0.1499997079372406,1
742,-2.25,-0.1499997079372406,1
743,-1.9500004053115845,-0.1499997079372406,0
744,-1.6500002145767212,-0.1499997079372406,1
745,-1.3500005006790161,-0.1499997079372406,1
746,-1.0500003099441528,-0.1499997079372406,1
747,-0.75000011920928955,-0.1499997079372406,1
748,-0.45000037550926208,-0.1499997079372406,1
749,-0.1500001847743988,-0.1499997079372406,1
750,0.15000000596046448,-0.1499997079372406,1
751,0.44999971985816956,-0.1499997079372406,0
752,0.74999988079071045,-0.1499997079372406,1
753,1.0500000715255737,-0.1499997079372406,0
754,-7.3500003814697266,0.15000000596046448,1
755,-7.0500001907348633,0.15000000596046448,1
756,-6.7500004768371582,0.15000000596046448,1
757,-6.4500002861022949,0.15000000596046448,1
758,-6.1500000953674316,0.15000000596046448,1
759,-5.8500003814697266,0.15000000596046448,1
760,-5.5500001907348633,0.15000000596046448,1
761,-5.2500004768371582,0.15000000596046448,1
762,-4.9500002861022949,0.15000000596046448,1
763,-4.6500000953674316,0.15000000596046448,1
764,-4.3500003814697266,0.15000000596046448,1
765,-4.0500001907348633,0.15000000596046448,1
766,-3.7500002384185791,0.15000000596046448,1
767,-3.4500002861022949,0.15000000596046448,1
768,-3.1500000953674316,0.15000000596046448,1
769,-2.8500003814697266,0.15000000596046448,1
770,-2.5500001907348633,0.15000000596046448,1
771,-2.25,0.15000000596046448,1
772,-1.9500004053115845,0.15000000596046448,1
773,-1.6500002145767212,0.15000000596046448,1
774,-1.3500005006790161,0.15000000596046448,1
775,-1.0500003099441528,0.15000000596046448,1
776,-0.75000011920928955,0.15000000596046448,1
777,-0.45000037550926208,0.15000000596046448,1
778,-0.1500001847743988,0.15000000596046448,1
779,0.15000000596046448,0.15000000596046448,1
780,0.44999971985816956,0.15000000596046448,1
781,0.74999988079071045,0.15000000596046448,1
782,1.0500000715255737,0.15000000596046448,1
783,-7.3500003814697266,0.45000019669532776,1
784,-7.0500001907348633,0.45000019669532776,1
785,-6.7500004768371582,0.45000019669532776,1
786,-6.4500002861022949,0.45000019669532776,1
787,-6.1500000953674316,0.45000019669532776,1
788,-5.8500003814697266,0.45000019669532776,1
789,-5.5500001907348633,0.45000019669532776,1
790,-5.2500004768371582,0.45000019669532776,1
791,-4.9500002861022949,0.45000019669532776,1
792,-4.6500000953674316,0.45000019669532776,1
793,-4.3500003814697266,0.45000019669532776,1
794,-4.0500001907348633,0.45000019669532776,1
795,-3.7500002384185791,0.45000019669532776,1
796,-3.4500002861022949,0.45000019669532776,1
797,-3.1500000953674316,0.45000019669532776,1
798,-2.8500003814697266,0.45000019669532776,1
799,-2.5500001907348633,0.45000019669532776,1
800,-2.25,0.45000019669532776,1
801,-1.9500004053115845,0.45000019669532776,1
802,-1.6500002145767212,0.45000019669532776,1
803,-1.3500005006790161,0.45000019669532776,1
804,-1.0500003099441528,0.45000019669532776,1
805,-0.75000011920928955,0.45000019669532776,1
806,-0.45000037550926208,0.45000019669532776,1
807,-0.1500001847743988,0.45000019669532776,1
808,0.15000000596046448,0.45000019669532776,1
809,0.44999971985816956,0.45000019669532776,1
810,0.74999988079071045,0.45000019669532776,1
811,1.0500000715255737,0.45000019669532776,1
812,-7.3500003814697266,0.75000035762786865,1
813,-7.0500001907348633,0.75000035762786865,1
814,-6.7500004768371582,0.75000035762786865,1
815,-6.4500002861022949,0.75000035762786865,1
816,-6.1500000953674316,0.75000035762786865,1
817,-5.8500003814697266,0.75000035762786865,1
818,-5.5500001907348633,0.75000035762786865,1
819,-5.2500004768371582,0.75000035762786865,0
820,-4.9500002861022949,0.75000035762786865,0
821,-4.6500000953674316,0.75000035762786865,0
822,-4.3500003814697266,0.75000035762786865,0
823,-4.0500001907348633,0.75000035762786865,0
824,-3.7500002384185791,0.75000035762786865,0
825,-3.4500002861022949,0.75000035762786865,0
826,-3.1500000953674316,0.75000035762786865,0
827,-2.8500003814697266,0.75000035762786865,0
828,-2.5500001907348633,0.75000035762786865,0
829,-2.25,0.75000035762786865,0
830,-1.9500004053115845,0.75000035762786865,0
831,-1.6500002145767212,0.75000035762786865,1
832,-1.3500005006790161,0.75000035762786865,1
833,-1.0500003099441528,0.75000035762786865,1
834,-0.75000011920928955,0.75000035762786865,1
835,-0.45000037550926208,0.75000035762786865,1
836,-0.1500001847743988,0.75000035762786865,1
837,0.15000000596046448,0.75000035762786865,1
838,0.44999971985816956,0.75000035762786865,1
839,0.74999988079071045,0.75000035762786865,1
840,1.0500000715255737,0.75000035762786865,0
841,-7.3500003814697266,1.0500005483627319,0
842,-7.0500001907348633,1.0500005483627319,0
843,-6.7500004768371582,1.0500005483627319,0
844,-6.4500002861022949,1.0500005483627319,0
845,-6.1500000953674316,1.0500005483627319,1
846,-5.8500003814697266,1.0500005483627319,1
847,-5.5500001907348633,1.0500005483627319,0
848,-5.2500004768371582,1.0500005483627319,0
849,-4.9500002861022949,1.0500005483627319,0
850,-4.6500000953674316,1.0500005483627319,0
851,-4.3500003814697266,1.0500005483627319,0
852,-4.0500001907348633,1.0500005483627319,0
853,-3.7500002384185791,1.0500005483627319,0
854,-3.4500002861022949,1.0500005483627319,0
855,-3.1500000953674316,1.0500005483627319,0
856,-2.8500003814697266,1.0500005483627319,0
857,-2.5500001907348633,1.0500005483627319,0
858,-2.25,1.0500005483627319,0
859,-1.9500004053115845,1.0500005483627319,0
860,-1.6500002145767212,1.0500005483627319,1
861,-1.3500005006790161,1.0500005483627319,1
862,-1.0500003099441528,1.0500005483627319,0
863,-0.75000011920928955,1.0500005483627319,0
864,-0.45000037550926208,1.0500005483627319,0
865,-0.1500001847743988,1.0500005483627319,0
866,0.15000000596046448,1.0500005483627319,0
867,0.44999971985816956,1.0500005483627319,0
868,0.74999988079071045,1.0500005483627319,0
869,1.0500000715255737,1.0500005483627319,0
870,-7.3500003814697266,1.3499997854232788,0
871,-7.0500001907348633,1.3499997854232788,1
872,-6.7500004768371582,1.3499997854232788,1
873,-6.4500002861022949,1.3499997854232788,1
874,-6.1500000953674316,1.3499997854232788,1
875,-5.8500003814697266,1.3499997854232788,1
876,-5.5500001907348633,1.3499997854232788,1
877,-5.2500004768371582,1.3499997854232788,0
878,-4.9500002861022949,1.3499997854232788,1
879,-4.6500000953674316,1.3499997854232788,1
880,-4.3500003814697266,1.3499997854232788,1
881,-4.0500001907348633,1.3499997854232788,1
882,-3.7500002384185791,1.3499997854232788,1
883,-3.4500002861022949,1.3499997854232788,1
884,-3.1500000953674316,1.3499997854232788,1
885,-2.8500003814697266,1.3499997854232788,1
886,-2.5500001907348633,1.3499997854232788,1
887,-2.25,1.3499997854232788,1
888,-1.9500004053115845,1.3499997854232788,1
889,-1.6500002145767212,1.3499997854232788,1
890,-1.3500005006790161,1.3499997854232788,1
891,-1.0500003099441528,1.3499997854232788,1
892,-0.75000011920928955,1.3499997854232788,0
893,-0.45000037550926208,1.3499997854232788,0
894,-0.1500001847743988,1.3499997854232788,0
895,0.15000000596046448,1.3499997854232788,0
896,0.44999971985816956,1.3499997854232788,0
897,0.74999988079071045,1.3499997854232788,0
898,1.0500000715255737,1.3499997854232788,0
899,-7.3500003814697266,1.6499999761581421,0
900,-7.0500001907348633,1.6499999761581421,1
901,-6.7500004768371582,1.6499999761581421,1
902,-6.4500002861022949,1.6499999761581421,1
903,-6.1500000953674316,1.6499999761581421,1
904,-5.8500003814697266,1.6499999761581421,1
905,-5.5500001907348633,1.6499999761581421,1
906,-5.2500004768371582,1.6499999761581421,0
907,-4.9500002861022949,1.6499999761581421,1
908,-4.6500000953674316,1.6499999761581421,1
909,-4.3500003814697266,1.6499999761581421,1
910,-4.0500001907348633,1.6499999761581421,1
911,-3.7500002384185791,1.6499999761581421,1
912,-3.4500002861022949,1.6499999761581421,1
913,-3.1500000953674316,1.6499999761581421,1
914,-2.8500003814697266,1.6499999761581421,1
915,-2.5500001907348633,1.6499999761581421,1
916,-2.25,1.6499999761581421,1
917,-1.9500004053115845,1.6499999761581421,1
918,-1.6500002145767212,1.6499999761581421,1
919,-1.3500005006790161,1.6499999761581421,1
920,-1.0500003099441528,1.6499999761581421,1
921,-0.75000011920928955,1.6499999761581421,0
922,-0.45000037550926208,1.6499999761581421,0
923,-0.1500001847743988,1.6499999761581421,0
924,0.15000000596046448,1.6499999761581421,1
925,0.44999971985816956,1.6499999761581421,0
926,0.74999988079071045,1.6499999761581421,1
927,1.0500000715255737,1.6499999761581421,0
928,-7.3500003814697266,1.9500001668930054,0
929,-7.0500001907348633,1.9500001668930054,1
930,-6.7500004768371582,1.9500001668930054,1
931,-6.4500002861022949,1.9500001668930054,1
932,-6.1500000953674316,1.9500001668930054,1
933,-5.8500003814697266,1.9500001668930054,1
934,-5.5500001907348633,1.9500001668930054,1
935,-5.2500004768371582,1.9500001668930054,0
936,-4.9500002861022949,1.9500001668930054,1
937,-4.6500000953674316,1.9500001668930054,1
938,-4.3500003814697266,1.9500001668930054,1
939,-4.0500001907348633,1.9500001668930054,1
940,-3.7500002384185791,1.9500001668930054,1
941,-3.4500002861022949,1.9500001668930054,1
942,-3.1500000953674316,1.9500001668930054,1
943,-2.8500003814697266,1.9500001668930054,1
944,-2.5500001907348633,1.9500001668930054,1
945,-2.25,1.9500001668930054,1
946,-1.9500004053115845,1.9500001668930054,1
947,-1.6500002145767212,1.9500001668930054,1
948,-1.3500005006790161,1.9500001668930054,1
949,-1.0500003099441528,1.9500001668930054,1
950,-0.75000011920928955,1.9500001668930054,1
951,-0.45000037550926208,1.9500001668930054,1
952,-0.1500001847743988,1.9500001668930054,1
953,0.15000000596046448,1.9500001668930054,0
954,0.44999971985816956,1.9500001668930054,0
955,0.74999988079071045,1.9500001668930054,0
956,1.0500000715255737,1.9500001668930054,0
957,-7.3500003814697266,2.2500004768371582,0
958,-7.0500001907348633,2.2500004768371582,1
959,-6.7500004768371582,2.2500004768371582,1
960,-6.4500002861022949,2.2500004768371582,1
961,-6.1500000953674316,2.2500004768371582,1
962,-5.8500003814697266,2.2500004768371582,1
963,-5.5500001907348633,2.2500004768371582,1
964,-5.2500004768371582,2.2500004768371582,0
965,-4.9500002861022949,2.2500004768371582,1
966,-4.6500000953674316,2.2500004768371582,1
967,-4.3500003814697266,2.2500004768371582,1
968,-4.0500001907348633,2.2500004768371582,1
969,-3.7500002384185791,2.2500004768371582,1
970,-3.4500002861022949,2.2500004768371582,1
971,-3.1500000953674316,2.2500004768371582,1
972,-2.8500003814697266,2.2500004768371582,1
973,-2.5500001907348633,2.2500004768371582,1
974,-2.25,2.2500004768371582,1
975,-1.9500004053115845,2.2500004768371582,1
976,-1.6500002145767212,2.2500004768371582,1
977,-1.3500005006790161,2.2500004768371582,1
978,-1.0500003099441528,2.2500004768371582,1
979,-0.75000011920928955,2.2500004768371582,1
980,-0.45000037550926208,2.2500004768371582,1
981,-0.1500001847743988,2.2500004768371582,1
982,0.15000000596046448,2.2500004768371582,1
983,0.44999971985816956,2.2500004768371582,0
984,0.74999988079071045,2.2500004768371582,0
985,1.0500000715255737,2.2500004768371582,0
986,-7.3500003814697266,2.5500006675720215,0
987,-7.0500001907348633,2.5500006675720215,1
988,-6.7500004768371582,2.5500006675720215,1
989,-6.4500002861022949,2.5500006675720215,1
990,-6.1500000953674316,2.5500006675720215,1
991,-5.8500003814697266,2.5500006675720215,1
992,-5.5500001907348633,2.5500006675720215,1
993,-5.2500004768371582,2.5500006675720215,0
994,-4.9500002861022949,2.5500006675720215,1
995,-4.6500000953674316,2.5500006675720215,1
996,-4.3500003814697266,2.5500006675720215,1
997,-4.0500001907348633,2.5500006675720215,1
998,-3.7500002384185791,2.5500006675720215,1
999,-3.4500002861022949,2.5500006675720215,1
1000,-3.1500000953674316,2.5500006675720215,1
1001,-2.8500003814697266,2.5500006675720215,1
1002,-2.5500001907348633,2.5500006675720215,1
1003,-2.25,2.5500006675720215,1
1004,-1.9500004053115845,2.5500006675720215,1
1005,-1.6500002145767212,2.5500006675720215,1
1006,-1.3500005006790161,2.5500006675720215,1
1007,-1.0500003099441528,2.5500006675720215,1
1008,-0.75000011920928955,2.5500006675720215,1
1009,-0.45000037550926208,2.5500006675720215,1
1010,-0.1500001847743988,2.5500006675720215,1
1011,0.15000000596046448,2.5500006675720215,1
1012,0.44999971985816956,2.5500006675720215,0
1013,0.74999988079071045,2.5500006675720215,0
1014,1.0500000715255737,2.5500006675720215,0
1015,-7.3500003814697266,2.8499999046325684,0
1016,-7.0500001907348633,2.8499999046325684,1
1017,-6.7500004768371582,2.8499999046325684,1
1018,-6.4500002861022949,2.8499999046325684,1
1019,-6.1500000953674316,2.8499999046325684,1
1020,-5.8500003814697266,2.8499999046325684,1
1021,-5.5500001907348633,2.8499999046325684,1
1022,-5.2500004768371582,2.8499999046325684,0
1023,-4.9500002861022949,2.8499999046325684,0
1024,-4.6500000953674316,2.8499999046325684,1
1025,-4.3500003814697266,2.8499999046325684,1
1026,-4.0500001907348633,2.8499999046325684,1
1027,-3.7500002384185791,2.8499999046325684,1
1028,-3.4500002861022949,2.8499999046325684,1
1029,-3.1500000953674316,2.8499999046325684,1
1030,-2.8500003814697266,2.8499999046325684,1
1031,-2.5500001907348633,2.8499999046325684,1
1032,-2.25,2.8499999046325684,1
1033,-1.9500004053115845,2.8499999046325684,1
1034,-1.6500002145767212,2.8499999046325684,1
1035,-1.3500005006790161,2.8499999046325684,1
1036,-1.0500003099441528,2.8499999046325684,1
1037,-0.75000011920928955,2.8499999046325684,1
1038,-0.45000037550926208,2.8499999046325684,1
1039,-0.1500001847743988,2.8499999046325684,1
1040,0.15000000596046448,2.8499999046325684,1
1041,0.44999971985816956,2.8499999046325684,1
1042,0.74999988079071045,2.8499999046325684,1
1043,1.0500000715255737,2.8499999046325684,0
1044,-7.3500003814697266,3.1500000953674316,0
1045,-7.0500001907348633,3.1500000953674316,1
1046,-6.7500004768371582,3.1500000953674316,1
1047,-6.4500002861022949,3.1500000953674316,1
1048,-6.1500000953674316,3.1500000953674316,1
1049,-5.8500003814697266,3.1500000953674316,1
1050,-5.5500001907348633,3.1500000953674316,1
1051,-5.2500004768371582,3.1500000953674316,0
1052,-4.9500002861022949,3.1500000953674316,0
1053,-4.6500000953674316,3.1500000953674316,1
1054,-4.3500003814697266,3.1500000953674316,1
1055,-4.0500001907348633,3.1500000953674316,1
1056,-3.7500002384185791,3.1500000953674316,1
1057,-3.4500002861022949,3.1500000953674316,1
1058,-3.1500000953674316,3.1500000953674316,1
1059,-2.8500003814697266,3.1500000953674316,1
1060,-2.5500001907348633,3.1500000953674316,1
1061,-2.25,3.1500000953674316,0
1062,-1.9500004053115845,3.1500000953674316,1
1063,-1.6500002145767212,3.1500000953674316,1
1064,-1.3500005006790161,3.1500000953674316,0
1065,-1.0500003099441528,3.1500000953674316,1
1066,-0.75000011920928955,3.1500000953674316,1
1067,-0.45000037550926208,3.1500000953674316,1
1068,-0.1500001847743988,3.1500000953674316,1
1069,0.15000000596046448,3.1500000953674316,1
1070,0.44999971985816956,3.1500000953674316,1
1071,0.74999988079071045,3.1500000953674316,1
1072,1.0500000715255737,3.1500000953674316,0
1073,-7.3500003814697266,3.4500002861022949,0
1074,-7.0500001907348633,3.4500002861022949,0
1075,-6.7500004768371582,3.4500002861022949,0
1076,-6.4500002861022949,3.4500002861022949,0
1077,-6.1500000953674316,3.4500002861022949,0
1078,-5.8500003814697266,3.4500002861022949,0
1079,-5.5500001907348633,3.4500002861022949,0
1080,-5.2500004768371582,3.4500002861022949,0
1081,-4.9500002861022949,3.4500002861022949,0
1082,-4.6500000953674316,3.4500002861022949,0
1083,-4.3500003814697266,3.4500002861022949,0
1084,-4.0500001907348633,3.4500002861022949,0
1085,-3.7500002384185791,3.4500002861022949,0
1086,-3.4500002861022949,3.4500002861022949,0
1087,-3.1500000953674316,3.4500002861022949,0
1088,-2.8500003814697266,3.4500002861022949,0
1089,-2.5500001907348633,3.4500002861022949,0
1090,-2.25,3.4500002861022949,0
1091,-1.9500004053115845,3.4500002861022949,0
1092,-1.6500002145767212,3.4500002861022949,0
1093,-1.3500005006790161,3.4500002861022949,0
1094,-1.0500003099441528,3.4500002861022949,0
1095,-0.75000011920928955,3.4500002861022949,0
1096,-0.45000037550926208,3.4500002861022949,0
1097,-0.1500001847743988,3.4500002861022949,0
1098,0.15000000596046448,3.4500002861022949,0
1099,0.44999971985816956,3.4500002861022949,0
1100,0.74999988079071045,3.4500002861022949,0
1101,1.0500000715255737,3.4500002861022949,0
