site,step,t_sim_s,iteration,matched_file_id,vector_abs_error_from_six_decimal_trace,exact_u,exact_v
D,756,151.2,683,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,757,151.4,684,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,758,151.6,685,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,759,151.8,686,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,760,152.0,687,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,761,152.2,688,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,762,152.4,689,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,763,152.6,690,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,764,152.8,691,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,765,153.0,692,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,766,153.2,693,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,767,153.4,694,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,768,153.6,695,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,769,153.8,696,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,770,154.0,697,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,771,154.2,698,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,772,154.4,699,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,773,154.6,700,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,774,154.8,701,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,775,155.0,702,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,776,155.2,703,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,777,155.4,704,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,778,155.6,705,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,779,155.8,706,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,780,156.0,707,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,781,156.2,708,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,782,156.4,709,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,783,156.6,710,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,784,156.8,711,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,785,157.0,712,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,786,157.2,713,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,787,157.4,714,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,788,157.6,715,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,789,157.8,716,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,790,158.0,717,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,791,158.2,718,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,792,158.4,719,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,793,158.6,720,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,794,158.8,721,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,795,159.0,722,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,796,159.2,723,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,797,159.4,724,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,798,159.6,725,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,799,159.8,726,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,800,160.0,727,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,801,160.2,728,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,802,160.4,729,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,803,160.6,730,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,804,160.8,731,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,805,161.0,732,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,806,161.2,733,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,807,161.4,734,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,808,161.6,735,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,809,161.8,736,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,810,162.0,737,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,811,162.2,738,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,812,162.4,739,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,813,162.6,740,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,814,162.8,741,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,815,163.0,742,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,816,163.2,743,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,817,163.4,744,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,818,163.6,745,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,819,163.8,746,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,820,164.0,747,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,821,164.2,748,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,822,164.4,749,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,823,164.6,750,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,824,164.8,751,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,825,165.0,752,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,826,165.2,753,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,827,165.4,754,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,828,165.6,755,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,829,165.8,756,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,830,166.0,757,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,831,166.2,758,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,832,166.4,759,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,833,166.6,760,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,834,166.8,761,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,835,167.0,762,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,836,167.2,763,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,837,167.4,764,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,838,167.6,765,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,839,167.8,766,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,840,168.0,767,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,841,168.2,768,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,842,168.4,769,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,843,168.6,770,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,844,168.8,771,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,845,169.0,772,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,846,169.2,773,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,847,169.4,774,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,848,169.6,775,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,849,169.8,776,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,850,170.0,777,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,851,170.2,778,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,852,170.4,779,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,853,170.6,780,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,854,170.8,781,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,855,171.0,782,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,856,171.2,783,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,857,171.4,784,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,858,171.6,785,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,859,171.8,786,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,860,172.0,787,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,861,172.2,788,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,862,172.4,789,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,863,172.6,790,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,864,172.8,791,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,865,173.0,792,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,866,173.2,793,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,867,173.4,794,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,868,173.6,795,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,869,173.8,796,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,870,174.0,797,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,871,174.2,798,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,872,174.4,799,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,873,174.6,800,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,874,174.8,801,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,875,175.0,802,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,876,175.2,803,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,877,175.4,804,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,878,175.6,805,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,879,175.8,806,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,880,176.0,807,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,881,176.2,808,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,882,176.4,809,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,883,176.6,810,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,884,176.8,811,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,885,177.0,812,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,886,177.2,813,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,887,177.4,814,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,888,177.6,815,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,889,177.8,816,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,890,178.0,817,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,891,178.2,818,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,892,178.4,819,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,893,178.6,820,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,894,178.8,821,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,895,179.0,822,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,896,179.2,823,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,897,179.4,824,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,898,179.6,825,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,899,179.8,826,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,900,180.0,827,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,901,180.2,828,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,902,180.4,829,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,903,180.6,830,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,904,180.8,831,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,905,181.0,832,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,906,181.2,833,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,907,181.4,834,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,908,181.6,835,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,909,181.8,836,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,910,182.0,837,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,911,182.2,838,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,912,182.4,839,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,913,182.6,840,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,914,182.8,841,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,915,183.0,842,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,916,183.2,843,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,917,183.4,844,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,918,183.6,845,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,919,183.8,846,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,920,184.0,847,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,921,184.2,848,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
