environment_index,house,wind,source_index,true_source_id,target_index,model,rank,top1,top3,reciprocal_rank,posterior_nll,true_source_log_posterior,map_source_id,map_spatial_error_m,map_tie
1,House02,"3,5-1_slow",5,pmfs_2_37,2,M2,1,1,1,1.0,2.1316282072803006e-14,-2.1316282072803006e-14,pmfs_2_37,0.0,0
1,House02,"3,5-1_slow",5,pmfs_2_37,3,M2,2,0,1,0.5,1.1744625633338366,-1.1744625633338366,pmfs_2_38,0.29999999999999893,0
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M3,1,1,1,1.0,5.344375608729024e-09,-5.344375608729024e-09,pmfs_12_20,0.0,0
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M3,1,1,1,1.0,3.570865478152996e-05,-3.570865478152996e-05,pmfs_12_20,0.0,0
1,House02,"3,5-1_slow",0,pmfs_12_20,2,M3,1,1,1,1.0,6.231459792616079e-11,-6.231459792616079e-11,pmfs_12_20,0.0,0
1,House02,"3,5-1_slow",0,pmfs_12_20,3,M3,1,1,1,1.0,1.1819878409369267e-11,-1.1819878409369267e-11,pmfs_12_20,0.0,0
1,House02,"3,5-1_slow",1,pmfs_11_20,0,M3,1,1,1,1.0,5.6702994299939746e-08,-5.6702994299939746e-08,pmfs_11_20,0.0,0
1,House02,"3,5-1_slow",1,pmfs_11_20,1,M3,1,1,1,1.0,0.06777241985454907,-0.06777241985454907,pmfs_11_20,0.0,0
1,House02,"3,5-1_slow",1,pmfs_11_20,2,M3,1,1,1,1.0,2.177023503691089e-07,-2.177023503691089e-07,pmfs_11_20,0.0,0
1,House02,"3,5-1_slow",1,pmfs_11_20,3,M3,1,1,1,1.0,0.04114508947357187,-0.04114508947357187,pmfs_11_20,0.0,0
1,House02,"3,5-1_slow",2,pmfs_1_1,0,M3,2,0,1,0.5,1.7905753360220107,-1.7905753360220107,pmfs_2_1,0.2999999999999998,0
1,House02,"3,5-1_slow",2,pmfs_1_1,1,M3,2,0,1,0.5,2.310258463209122,-2.310258463209122,pmfs_2_1,0.2999999999999998,0
1,House02,"3,5-1_slow",2,pmfs_1_1,2,M3,1,1,1,1.0,0.4172015447391364,-0.4172015447391364,pmfs_1_1,0.0,0
1,House02,"3,5-1_slow",2,pmfs_1_1,3,M3,2,0,1,0.5,4.7563940320553115,-4.7563940320553115,pmfs_2_1,0.2999999999999998,0
1,House02,"3,5-1_slow",3,pmfs_2_1,0,M3,1,1,1,1.0,0.06355942097192191,-0.06355942097192191,pmfs_2_1,0.0,0
1,House02,"3,5-1_slow",3,pmfs_2_1,1,M3,1,1,1,1.0,0.03925955427042371,-0.03925955427042371,pmfs_2_1,0.0,0
1,House02,"3,5-1_slow",3,pmfs_2_1,2,M3,1,1,1,1.0,0.21116632329131324,-0.21116632329131324,pmfs_2_1,0.0,0
1,House02,"3,5-1_slow",3,pmfs_2_1,3,M3,1,1,1,1.0,0.016467915737509387,-0.016467915737509387,pmfs_2_1,0.0,0
1,House02,"3,5-1_slow",4,pmfs_2_38,0,M3,2,0,1,0.5,24.39558354342269,-24.39558354342269,pmfs_2_37,0.29999999999999893,0
1,House02,"3,5-1_slow",4,pmfs_2_38,1,M3,2,0,1,0.5,30.469480243941334,-30.469480243941334,pmfs_2_37,0.29999999999999893,0
1,House02,"3,5-1_slow",4,pmfs_2_38,2,M3,2,0,1,0.5,4.470849698099084,-4.470849698099084,pmfs_2_37,0.29999999999999893,0
1,House02,"3,5-1_slow",4,pmfs_2_38,3,M3,1,1,1,1.0,0.000537575055316708,-0.000537575055316708,pmfs_2_38,0.0,0
1,House02,"3,5-1_slow",5,pmfs_2_37,0,M3,1,1,1,1.0,5.298362808048296e-06,-5.298362808048296e-06,pmfs_2_37,0.0,0
1,House02,"3,5-1_slow",5,pmfs_2_37,1,M3,1,1,1,1.0,0.0020757835992384344,-0.0020757835992384344,pmfs_2_37,0.0,0
1,House02,"3,5-1_slow",5,pmfs_2_37,2,M3,1,1,1,1.0,2.842170943040401e-14,-2.842170943040401e-14,pmfs_2_37,0.0,0
1,House02,"3,5-1_slow",5,pmfs_2_37,3,M3,1,1,1,1.0,0.6662211106229812,-0.6662211106229812,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,0,M0,1,1,1,1.0,0.6069209145128625,-0.6069209145128625,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,1,M0,1,1,1,1.0,0.1812839687997787,-0.1812839687997787,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,2,M0,2,0,1,0.5,3.2445607993127936,-3.2445607993127936,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,3,M0,1,1,1,1.0,0.44558107899116095,-0.44558107899116095,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,0,M0,1,1,1,1.0,0.07143774359784238,-0.07143774359784238,pmfs_11_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,1,M0,2,0,1,0.5,2.4512462072153554,-2.4512462072153554,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,2,M0,2,0,1,0.5,1.447277618742218,-1.447277618742218,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,3,M0,2,0,1,0.5,8.149336416047937,-8.149336416047937,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",2,pmfs_1_1,0,M0,1,1,1,1.0,1.4976335148020326e-05,-1.4976335148020326e-05,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,1,M0,1,1,1,1.0,5.302206414370403e-06,-5.302206414370403e-06,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,2,M0,1,1,1,1.0,0.5730652995416641,-0.5730652995416641,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,3,M0,1,1,1,1.0,0.0002943315583152639,-0.0002943315583152639,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,0,M0,2,0,1,0.5,5.499192895525724,-5.499192895525724,pmfs_1_1,0.2999999999999998,0
2,House02,"4,5-3_slow",3,pmfs_2_1,1,M0,1,1,1,1.0,1.837747731769923e-10,-1.837747731769923e-10,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,2,M0,1,1,1,1.0,1.0938911998437106e-09,-1.0938911998437106e-09,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,3,M0,2,0,1,0.5,4.64672839196637,-4.64672839196637,pmfs_1_1,0.2999999999999998,0
2,House02,"4,5-3_slow",4,pmfs_2_38,0,M0,1,1,1,1.0,0.0021850635262339324,-0.0021850635262339324,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,1,M0,1,1,1,1.0,0.0021850635262339324,-0.0021850635262339324,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,2,M0,1,1,1,1.0,0.281487903807605,-0.281487903807605,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,3,M0,1,1,1,1.0,0.05621406715910915,-0.05621406715910915,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,0,M0,1,1,1,1.0,0.0013288022168254088,-0.0013288022168254088,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,1,M0,1,1,1,1.0,0.005188962402598918,-0.005188962402598918,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,2,M0,1,1,1,1.0,0.22702112852115874,-0.22702112852115874,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,3,M0,1,1,1,1.0,0.22702112852116052,-0.22702112852116052,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,0,M1,2,0,1,0.5,0.8594865706560402,-0.8594865706560402,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,1,M1,1,1,1,1.0,0.20275823820130512,-0.20275823820130512,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,2,M1,2,0,1,0.5,3.3933532168218195,-3.3933532168218195,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,3,M1,1,1,1,1.0,0.16754192263993062,-0.16754192263993062,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,0,M1,1,1,1,1.0,0.03708847405721283,-0.03708847405721283,pmfs_11_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,1,M1,2,0,1,0.5,3.217788904792485,-3.217788904792485,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,2,M1,2,0,1,0.5,1.04495531900473,-1.04495531900473,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,3,M1,2,0,1,0.5,15.104852739496117,-15.104852739496117,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",2,pmfs_1_1,0,M1,1,1,1,1.0,0.00020825164030835452,-0.00020825164030835452,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,1,M1,1,1,1,1.0,0.00016145260647526527,-0.00016145260647526527,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,2,M1,2,0,1,0.5,3.735542383236721,-3.735542383236721,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",2,pmfs_1_1,3,M1,2,0,1,0.5,2.833831434051401,-2.833831434051401,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",3,pmfs_2_1,0,M1,1,1,1,1.0,0.22823358466433064,-0.22823358466433064,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,1,M1,1,1,1,1.0,-0.0,0.0,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,2,M1,1,1,1,1.0,2.4868995751603507e-14,-2.4868995751603507e-14,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,3,M1,1,1,1,1.0,2.4656020123359212e-06,-2.4656020123359212e-06,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,0,M1,1,1,1,1.0,0.00014333695591517426,-0.00014333695591517426,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,1,M1,1,1,1,1.0,0.00016099191907414934,-0.00016099191907414934,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,2,M1,1,1,1,1.0,0.25796322071543276,-0.25796322071543276,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,3,M1,1,1,1,1.0,0.02047856100202239,-0.02047856100202239,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,0,M1,1,1,1,1.0,0.00012123337654745825,-0.00012123337654745825,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,1,M1,1,1,1,1.0,0.0010229067232296885,-0.0010229067232296885,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,2,M1,1,1,1,1.0,0.19398669236550248,-0.19398669236550248,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,3,M1,1,1,1,1.0,0.19398669236550248,-0.19398669236550248,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,0,M2,2,0,1,0.5,1.4134260534144563,-1.4134260534144563,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,1,M2,1,1,1,1.0,0.19916828753561866,-0.19916828753561866,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,2,M2,2,0,1,0.5,4.230642588066209,-4.230642588066209,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,3,M2,1,1,1,1.0,0.14605249405918475,-0.14605249405918475,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,0,M2,1,1,1,1.0,0.04287618212117206,-0.04287618212117206,pmfs_11_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,1,M2,2,0,1,0.5,5.5492819308832075,-5.5492819308832075,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,2,M2,2,0,1,0.5,1.3285787793428696,-1.3285787793428696,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,3,M2,2,0,1,0.5,11.497249284174991,-11.497249284174991,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",2,pmfs_1_1,0,M2,1,1,1,1.0,0.013109226579848254,-0.013109226579848254,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,1,M2,1,1,1,1.0,0.00616139151902928,-0.00616139151902928,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,2,M2,2,0,1,0.5,2.7217145611224485,-2.7217145611224485,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",2,pmfs_1_1,3,M2,2,0,1,0.5,2.025724711809609,-2.025724711809609,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",3,pmfs_2_1,0,M2,1,1,1,1.0,0.03017024886893971,-0.03017024886893971,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,1,M2,1,1,1,1.0,5.684341886080802e-14,-5.684341886080802e-14,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,2,M2,1,1,1,1.0,6.235012506294879e-13,-6.235012506294879e-13,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,3,M2,1,1,1,1.0,2.4714442437456796e-05,-2.4714442437456796e-05,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,0,M2,1,1,1,1.0,3.874946195026041e-07,-3.874946195026041e-07,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,1,M2,1,1,1,1.0,9.262150122424373e-07,-9.262150122424373e-07,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,2,M2,1,1,1,1.0,0.10407432623277657,-0.10407432623277657,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,3,M2,1,1,1,1.0,0.002351371917437284,-0.002351371917437284,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,0,M2,1,1,1,1.0,9.54180135792626e-07,-9.54180135792626e-07,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,1,M2,1,1,1,1.0,2.114173357314897e-05,-2.114173357314897e-05,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,2,M2,1,1,1,1.0,0.1438701822055819,-0.1438701822055819,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,3,M2,1,1,1,1.0,0.10734229647673388,-0.10734229647673388,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,0,M3,2,0,1,0.5,0.8646140016480341,-0.8646140016480341,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,1,M3,1,1,1,1.0,0.16055162756521746,-0.16055162756521746,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",0,pmfs_12_20,2,M3,2,0,1,0.5,3.7889440770182974,-3.7889440770182974,pmfs_11_20,0.30000000000000027,0
2,House02,"4,5-3_slow",0,pmfs_12_20,3,M3,1,1,1,1.0,0.16838560170420713,-0.16838560170420713,pmfs_12_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,0,M3,1,1,1,1.0,0.0573992762719433,-0.0573992762719433,pmfs_11_20,0.0,0
2,House02,"4,5-3_slow",1,pmfs_11_20,1,M3,2,0,1,0.5,4.6976708301723535,-4.6976708301723535,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,2,M3,2,0,1,0.5,1.6222190259593265,-1.6222190259593265,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",1,pmfs_11_20,3,M3,2,0,1,0.5,9.826638256236308,-9.826638256236308,pmfs_12_20,0.30000000000000027,0
2,House02,"4,5-3_slow",2,pmfs_1_1,0,M3,1,1,1,1.0,0.007942206432353771,-0.007942206432353771,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,1,M3,1,1,1,1.0,0.004082981347719006,-0.004082981347719006,pmfs_1_1,0.0,0
2,House02,"4,5-3_slow",2,pmfs_1_1,2,M3,2,0,1,0.5,3.5509355651145125,-3.5509355651145125,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",2,pmfs_1_1,3,M3,2,0,1,0.5,1.489199152343975,-1.489199152343975,pmfs_2_1,0.2999999999999998,0
2,House02,"4,5-3_slow",3,pmfs_2_1,0,M3,1,1,1,1.0,0.10213258705165806,-0.10213258705165806,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,1,M3,1,1,1,1.0,6.643574579356937e-13,-6.643574579356937e-13,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,2,M3,1,1,1,1.0,3.836930773104541e-12,-3.836930773104541e-12,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",3,pmfs_2_1,3,M3,1,1,1,1.0,0.0003382984837436709,-0.0003382984837436709,pmfs_2_1,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,0,M3,1,1,1,1.0,8.510358467717083e-06,-8.510358467717083e-06,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,1,M3,1,1,1,1.0,1.4167563589850829e-05,-1.4167563589850829e-05,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,2,M3,1,1,1,1.0,0.1512519516654045,-0.1512519516654045,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",4,pmfs_2_38,3,M3,1,1,1,1.0,0.007190448612936606,-0.007190448612936606,pmfs_2_38,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,0,M3,1,1,1,1.0,9.006066629346776e-06,-9.006066629346776e-06,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,1,M3,1,1,1,1.0,0.00010098372776035092,-0.00010098372776035092,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,2,M3,1,1,1,1.0,0.1583963295049271,-0.1583963295049271,pmfs_2_37,0.0,0
2,House02,"4,5-3_slow",5,pmfs_2_37,3,M3,1,1,1,1.0,0.12679453566728505,-0.12679453566728505,pmfs_2_37,0.0,0
