split,pair_index,band,geometry_0,geometry_1,geometry_2,geometry_3,geometry_4,geometry_5,geometry_6,geometry_7,geometry_8,geometry_9,geometry_10,geometry_11,geometry_12,geometry_13,geometry_14,geometry_15,geometry_16,geometry_17,geometry_18,geometry_19,geometry_20,ordinary_CROSSBLOCK_COV_NORM,ordinary_INTERACTION_ENERGY,ordinary_RAW_MASS_DIFFERENCE,ordinary_BASE_SNR
B,54,2,1.2738942870059857,0.7014448941336531,0.8255564032077483,0.44809026399854107,0.6027824665252731,0.08093695723752588,1.9924634717658205,1.4577417893108071,0.7270308661227862,0.8707935516455201,0.3203065664383962,0.5436066423321788,0.26033119134045274,2.3439532837773154,0.5431960938911328,0.0509441124405302,0.10043789956462873,-0.1720775751785562,-0.0998351861699881,0.19314374577811008,1.4082466800623787,0.4096337297356919,2.2453358519180067,3.6867106936861185,1.262018034185363
A,55,2,0.9237701106462869,0.712947362780987,1.0267929517256735,0.49096302527286056,0.574144317747148,0.1819141861426437,1.1054718032450968,1.0131690046686046,0.7627833247705651,1.049468865997223,0.4857466566665798,0.5514429179016146,0.6588975441896656,1.173911895043738,0.21151386026826027,0.09915823544786379,0.06206984025749795,-0.008464847970915717,-0.03908104321355114,0.5499401189277416,0.1938977400624709,0.4051551527091878,2.303295749369245,2.764876348961855,0.9003082404143437
B,55,2,1.0612555290461585,0.5897814068380894,1.1585613469211136,0.381202165226065,0.4825810911232653,0.09138340395283076,1.8555150172724137,1.1519826303162108,0.6491651222789886,1.1392153249903685,0.39683637319145804,0.45922784120545557,0.3872073380769864,1.8680916001050258,0.24252527603889812,0.10467360136660447,-0.05924158379605228,0.022806957291272228,-0.036717317695853575,0.32003271929458876,0.07782641596318109,0.2775603637404604,2.3087045012692835,4.105372150027474,1.2095363259259004
A,56,2,0.7682668939092525,0.4544837081412924,0.7186863947023708,0.6399307362363161,0.6707714766368326,0.11696699309271898,1.6036702900654356,0.9137428152378954,0.5370571294248505,0.7341136125540472,0.6358696150674142,0.6485997907461512,0.4556811503822923,1.6763292720201717,0.2908858784623083,0.12716508356661205,0.0313998234419937,-0.0076563039471961095,-0.04199091379895367,0.3737439591896922,0.3182003802902657,0.22681914971342407,0.9182180557927544,2.650928351476159,1.1016820171461166
B,56,2,0.8150288757612333,0.2532202399096755,0.7421236651105357,0.5616460753230051,0.6881144107928303,0.030627753164494922,2.9970638598573105,0.9730465485009044,0.2924728160242021,0.7670779394004507,0.5520945939803482,0.6713359723998159,0.12017193696807973,3.1946283385028904,0.32696463283420313,0.050283681974358216,0.051712735197695286,-0.016531919796944454,-0.032573548741040785,0.09220456100220016,1.6816569113845563,0.056302078759019894,1.0174508883366675,2.5795018507623086,1.6807964572102336
A,57,3,0.4771047339988834,0.47589851053253657,0.863640320004053,0.42355034415702064,0.6627357179265095,0.27117575340177835,0.6526629402191754,0.638454492846932,0.5611766177611688,0.9048045384013041,0.45768546039105523,0.6475951711365082,0.8316640242665956,0.8403528010471546,0.24853828966531447,0.13389600658706097,0.09500992602357076,0.05167853769563871,-0.028735950725459248,0.6859375049161228,0.33399469869915976,0.22240129483683854,1.6714270601771553,3.867744934028066,0.694739569058437
B,57,3,0.41664150635128316,0.5107116354963701,0.8148996761205418,0.5212929905619208,0.6683811907062205,0.32950521236336605,0.4205046375213038,0.5503199527142436,0.6182356027959257,0.8121871404917834,0.5413425010106407,0.6917044492832656,1.0298530096431668,0.5051164916459503,0.1963469350135947,0.17325924209179275,-0.006100530610343853,0.03353945919719669,0.04501186931794533,0.8797819514012196,0.12614686628595556,0.2827801820385989,1.734068929437384,3.757681154164154,0.574087103862984
A,58,3,0.4249817853413262,0.714626020204276,0.7747831606173722,0.6352081610646461,0.6894807861405314,0.403453601667311,0.16927741464754298,0.4990368176795242,0.8184833815255182,0.775961037531118,0.6385071599735205,0.6892798629387424,1.246596007523788,0.1719007263864066,0.11115798917635711,0.20182726482063798,0.002554376822685302,0.006217493294033867,-0.00040025544117365064,1.092425282568972,0.003106427287159007,0.6101993991752107,2.0405198763881573,3.473641782852414,0.4104690015041293
B,58,3,0.522948988589051,0.7332195681849377,0.813432480599168,0.5863553510415456,0.6728433450115885,0.36836985135147543,0.28128393956690007,0.5902555329587419,0.8373895342481972,0.8083539302213769,0.5896059084664474,0.6707841883784035,1.1846599916194902,0.26170760921499003,0.11105306380542346,0.20583935619191784,-0.011361540296260764,0.005835083678849952,-0.004023282554382369,1.0382245845077547,-0.025358823524956164,0.617600083394751,2.0170662229795635,2.9582864051450697,0.49168231306142857
A,59,3,0.3973956796454289,0.7022936221346504,0.7620597658289872,0.44097187715070124,0.669485977222482,0.4109870675201934,0.1468298228459821,0.4728611513292976,0.799586291454718,0.7726817183923561,0.4808683954086106,0.661505883188777,1.2563595050655714,0.1577543262630443,0.11031881280740245,0.18751106583453384,0.02262296390731605,0.06134098689946233,-0.015405676593256066,1.1000461572678375,0.012641410461119029,0.5996671608807392,2.225763655095495,3.0658086400434925,0.3914605090823041
B,59,3,0.2601858990112057,0.6747511517151925,0.7603024307234795,0.645718113176728,0.6736242850317294,0.4515302366687354,0.023654932319819254,0.3060492617236232,0.7587384032801565,0.7583378217834329,0.6357032262936186,0.6750590652141785,1.3461029043131432,0.028095782457309697,0.059096864939996094,0.1587423977180089,-0.004189235047884531,-0.01882825420900791,0.002812143528688892,1.1853122084317338,0.004546909146290859,0.5498454155823412,2.0627561763210296,3.1890531478261366,0.26881623886102163
A,60,0,0.8797892905217881,0.4724119151416468,0.7612898521534184,0.5070146680565616,0.6769158852730593,0.0924162615931389,1.8537755874946265,1.071030234276215,0.5680550567351856,0.773188169182869,0.4871634825559693,0.6642543324021578,0.3566901838003385,1.9766305282037056,0.410779502365974,0.1492587167886562,0.025304017708380977,-0.03211327881359503,-0.024456805784116402,0.28651031745577277,0.6067735297605819,0.2516562063035706,1.701658424966383,3.830225650320195,1.204663121562316
B,60,0,0.7459239244351716,0.5211683662226237,0.7761410853982794,0.4342378667177843,0.6860313876691054,0.1590278860068122,1.267677096430571,0.9497192443317616,0.628946830680896,0.7804264503924783,0.42519945864150327,0.6736078640749351,0.5485521753429788,1.4356927093561958,0.38973895214309023,0.17533064038765042,0.009289104123153051,-0.013794910822084984,-0.02422250349745449,0.44364345010030704,0.5007537757057655,0.30734996324144337,1.7837560881471812,3.6507133636351603,0.963351868518072
A,61,0,0.7430772712306433,0.2886114759723637,0.8955941561661529,0.3311125752021819,0.6356628182486942,0.051371020288551804,2.465215600654163,0.9311359282315875,0.34288183788771015,0.8771514121224293,0.3719279388329735,0.6404897830247581,0.18776890045478412,2.710807427258569,0.3611611024242908,0.07178949480501591,-0.043776188657106974,0.05639158520406944,0.009095175393384265,0.1430965936596063,1.4528769219763527,0.07035806951240332,1.5964203559335022,2.9517623057151745,1.4574354102741398
B,61,0,0.7954730275238446,0.5782707987273367,0.8958137125796871,0.27674622753362327,0.478635937233669,0.16829053063142946,1.1998122434013803,1.0473863818503448,0.6897541333218681,0.9479557360028243,0.2060499534410277,0.40744705006199883,0.530095467090455,1.475058431891219,0.4914613352329214,0.19084572739271063,0.12319163390081342,-0.08619334696826488,-0.1051665522649067,0.41595269961917475,0.7187162776498981,0.35503194144702793,1.4735712994853565,3.844828773078725,0.9370506042264201
A,62,0,0.2886651993736178,0.4138047196142055,0.7647570474483885,0.43468973440958525,0.6771890245997016,0.3633983380144483,0.30341889297379454,0.40369828411124664,0.505237064245369,0.7672811305099632,0.4575359201613765,0.6769223242788062,1.0944074651993339,0.4056502725866379,0.15075115662829583,0.13524449723453175,0.005415084273727624,0.03506953280803777,-0.000524748408655688,0.9357809083800808,0.13609963031748398,0.1826745738986563,1.170563776912554,3.352463434426859,0.5025233700606633
B,62,0,0.48693176414026257,0.5908100461456682,0.9244854824967845,0.441409821403475,0.49552490152434897,0.3286005709932815,0.41313787522997886,0.5942534383886398,0.72574621218116,1.016117789048858,0.34949407623592693,0.32950995010978146,1.0914236831982498,0.38479774789287796,0.1692045255102674,0.2317639535909528,0.21662511987229055,-0.12799560891390957,-0.22400151391241396,0.9514603981205807,-0.041368691555432616,0.3609552535659601,1.2226490252007218,3.8036955274855346,0.5759605145249649
A,63,1,0.4771445896836601,0.4110355696003533,0.7248061191416201,0.5456662656413395,0.6862046767721872,0.2274933212420287,0.8671639846241468,0.635378035475807,0.5120036118186404,0.7247860229382169,0.5472547034057158,0.6838171194588576,0.7566447157772661,0.9918603180310578,0.24394114150619842,0.1486373339829365,-4.148393487416816e-05,0.0027396808392441572,-0.004725240144561762,0.6289630840617584,0.27466868186109594,0.19362177961340818,1.4765734969482214,3.937541771987201,0.789718703572411
B,63,1,0.67831707393027,0.4136504442683772,0.8041168146888505,0.5690362509141117,0.6012685529061491,0.12769095439400213,1.506653814732389,0.8504550473196384,0.4968475353598994,0.8007904650559516,0.5569106997843302,0.604899900851352,0.46068609849956044,1.6608346885171006,0.3149224917034285,0.12328213469580585,-0.007393716082738579,-0.0210677226366757,0.006615260894282721,0.37084562874607524,0.5608114924766924,0.17879495878079613,1.6496051028923633,4.347950167317585,1.0627803516383272
A,64,1,0.5843875708098298,0.5903274087071231,0.7297402795319511,0.5332016512654634,0.6904034049374683,0.2751122537109252,0.6452438164188878,0.7482852019123303,0.6706862193102323,0.739402270952199,0.5372643531005226,0.6859008983612699,0.8439530971971232,0.8281625049891068,0.2772383884054948,0.14063083663444081,0.019941196665577754,0.006914513924596328,-0.00892024859169098,0.6975691167473443,0.3240069024863863,0.4273750845857152,2.0791144980694756,4.656503754606714,0.68648358308814
B,64,1,0.4383033933388868,0.4966709697332049,0.718237755322834,0.3565168567145894,0.6885771293307997,0.308220027370949,0.510199802601462,0.5697755702109714,0.574074646107226,0.7200991299160652,0.37131245739684443,0.6872706360884197,0.9469835337024317,0.64947651674395,0.19704194956452414,0.12420243992119522,0.0038136106558184974,0.021066871504839685,-0.0025960013166599102,0.7961194279250389,0.222274678096399,0.29413585187722197,2.113298506313958,4.435899796987801,0.6179713652449212
A,65,1,1.4899151152765961,0.6431484426048337,0.8166094078595953,0.5905946574056747,0.5733434508871551,0.03952558822249636,2.735871187362324,1.6094205838643165,0.7357495334193672,0.9780205629098445,0.48937170609377334,0.3019779077183339,0.19468678331978068,2.6697176006063845,0.44673146119139123,0.16939205226516216,0.33387801741390566,-0.1602212353133703,-0.35182359499091453,0.16093896322043244,-0.6867679409680747,0.4058920917064897,1.288132903341843,3.9947708541007807,1.5703149492004123
B,65,1,1.4689008377332042,0.7939666832570247,0.737836852777346,0.5955234239139122,0.4218057563061102,0.0700554899473087,2.1452801643573274,1.5844276938784554,0.861798375826574,0.7756023872534572,0.528811404487379,0.18250169720353887,0.29699682668829275,2.1931589516125767,0.4266017973559392,0.1443257807359248,0.07741784473348,-0.11070561610361287,-0.281032117078793,0.24156745011896724,0.3499868596227236,0.6011851219588146,1.2120869766953866,3.7270269403891065,1.3241802829553893
A,66,2,1.4899428658711558,0.6457531991365028,0.886837143757052,0.030707464017046018,0.48033896515563684,0.03992236945247551,2.724956326709199,1.7453772221788426,0.6650035914101872,0.9033782105302364,0.021675865684895494,0.4484219787310358,0.11325719619485201,3.256838365444959,0.829084340917462,0.0364036209671403,0.03968826290620259,-0.00922859275653503,-0.04953558228625005,0.07621071938000995,2.4605764257558524,0.28157017121260336,2.4355311095309227,4.980694403067758,1.566003015611652
B,66,2,1.4124541486242028,0.6111904261102112,0.9493685648547215,0.044105530378993424,0.6143585247566863,0.04195231499451856,2.6733584678661027,1.6771272160356878,0.6368265463693061,0.9778545888290886,0.04296103711073706,0.5978470766501832,0.11838382591196883,3.209303652576459,0.8083242348419901,0.04673894155038421,0.07201228715173796,-0.0011947033426693216,-0.029821227062768175,0.07957922422425975,2.422436253941407,0.25415745141027346,2.366292760386192,4.923020388068958,1.5446070054304466
A,67,2,1.3869715337056765,0.8071107956748552,1.112833746901349,0.44899419450574163,0.21721073100208058,0.08731029778346633,1.905495503697637,1.4161447332888952,0.835650455422439,1.1285266769737614,0.44172762477544314,0.22184651195130198,0.38240296963783754,1.8837544971110232,0.11198120247515457,0.06287246564869042,0.047007398396339446,-0.011279673637779592,0.005757217020270977,0.3181390670950934,-0.13503925929732888,0.4354966649569526,2.5867849328293753,3.7348594336044787,1.2292793380634375
B,67,2,1.441013447981529,0.716507355710568,0.928026088729926,0.5493522822821665,0.5327882088289458,0.057911904942195315,2.340571952650126,1.4773596484013798,0.7535812095034216,0.9328478798982647,0.542392392685599,0.5176019934909892,0.2709735560725772,2.296980604841521,0.14530015900710022,0.07448084440023071,0.01215209065550412,-0.011941993200537434,-0.025352812060976452,0.22443771465291634,-0.36676860306471715,0.3767125832660983,2.5260876762820526,3.4665793672756515,1.4059525428458095
A,68,2,0.9319688979149204,0.5288920616549924,1.168475316284489,0.27462975250440286,0.399608711218093,0.10104872136435347,1.7473423887903043,1.1004490354643932,0.6204002804771012,1.2382219445226654,0.29362067930897423,0.14394052414157207,0.39546310658757067,1.8388423609424263,0.3825451209538128,0.15067714952805222,0.2089560141396159,0.024918646437528474,-0.28999862820201044,0.3211709349635386,0.43820581768961914,0.20553296378240782,1.1898778962669392,4.845593054533102,1.1658335241622224
B,68,2,0.9386867872935154,0.6209778355363094,1.1189781648354384,0.37455710766319555,0.47288131428668767,0.1365851869629121,1.4210949109806772,1.0979978835385196,0.7173849398651797,1.1817538933522909,0.3685047396108191,0.2659600207536726,0.515965963272617,1.5010994840377292,0.3657088830371905,0.17254147570099151,0.18095646675549432,-0.00873737838666319,-0.26230890130150875,0.42455076490658133,0.29636919950996443,0.31528945912273665,1.1497523277817498,4.498471086132373,1.0326346050024102
A,69,3,0.4804942614496661,0.39819603162804224,1.0876364521598494,0.2974754717370875,0.20231835228078676,0.21613216545822472,0.9032233115195824,0.6090365373778813,0.5037814735726578,1.1044486503251179,0.3214879375182617,0.11277489323207567,0.7811136049730133,0.9216670633142734,0.20031347953185333,0.15343478114550294,0.049083211277106895,0.03219902337563081,-0.09971660302048194,0.6640460691553254,0.04490936298277214,0.12674349982152866,0.7272052684257392,4.566445598694642,0.8158731705043145
B,69,3,0.6916526313319189,0.2848483664896336,1.0580488494366878,0.24911470512572584,0.5310683630758793,0.05974161482793827,2.306057460341196,0.8399444836578582,0.36151644527318144,1.0871805176949312,0.23424074149487198,0.5380195858579643,0.26876943269301273,2.3037449620560317,0.27704463248337813,0.10069946975981266,0.08172305031022016,-0.018763301209433366,0.011793646486193087,0.22057322972030266,-0.022914066337455363,0.06175573033785537,0.8663620499333197,5.396525154855492,1.3925949457496565
A,70,3,0.4137384981919758,0.41493127475486935,0.7156441776264636,0.6562856207680909,0.680304597816511,0.2727705596734393,0.6563007170090424,0.5157751771670033,0.5427630281699241,0.7258536024558438,0.6465697995622854,0.6796887140079679,0.9801960144424859,0.5934622755206237,0.15055118718335597,0.18771376354031552,0.020773123007544816,-0.018466161759624733,-0.00121493695432497,0.8550022823836129,-0.11100730271511856,0.19986039069275274,0.7844628269342734,4.2751100842329715,0.6913906104713156
B,70,3,0.5204254452695234,0.3108616626430447,0.7166352062523814,0.6646618102850361,0.6801691721239316,0.12987572380558676,1.4908985860668176,0.6432982744761507,0.40915750419132596,0.735880029548505,0.6530807830580299,0.6461281914101838,0.5573651925657949,1.4160183733709626,0.1988532423673764,0.13185984562617373,0.039014925156879605,-0.02213493605815695,-0.06398192063109696,0.4746049170355517,-0.2779375244342807,0.1055714269499464,0.584489568614359,3.5086569365534452,1.0552105176346172
A,71,3,0.443947125824478,0.4066797810213067,0.7309381678608868,0.4518634738262397,0.6801149992642076,0.2460745533662574,0.7760488111834677,0.5752733586368493,0.5510441515319634,0.7493952992983054,0.4361416479286594,0.662679270097746,0.9061035341088969,0.7175461775373656,0.1978407804759642,0.20964535959563455,0.03796218798332582,-0.0242140091691765,-0.03355239341735775,0.7864855843195024,-0.11642361106130078,0.18586478357571343,1.0885160687946178,5.277068934879431,0.748409472792011
B,71,3,0.3463060326400984,0.5206303901546216,0.7456419742780719,0.03080626820487856,0.6870312044285228,0.3765137861056027,0.2606647902619309,0.4744776760962371,0.6765176999334723,0.7440831944981213,0.035139276245364164,0.6852516521199058,1.1759948184326396,0.2815687936713708,0.1767554976542117,0.24992392188480064,-0.003277650110132512,0.004468266776264091,-0.00352802720278846,1.0239499053485341,0.027045548842685885,0.31189490185559554,1.1895618260737693,5.711270118570601,0.4736406054131135
A,72,0,0.41601635803755943,0.44704343290571236,0.8084333417452485,0.520479728675887,0.6569317865265029,0.29274569404151574,0.5652626359632036,0.5080210796669303,0.5433096838051171,0.8287391491539903,0.4907014181545522,0.6465312183303231,0.9921665127986978,0.5657430905012327,0.13635467373846416,0.14670603554682926,0.0450115955373122,-0.04819303578868423,-0.019760792189414494,0.8573766564054195,0.0008454024210422066,0.21299867217769902,1.2842096515652714,2.2172004302410206,0.6498486445185642
B,72,0,0.5193463192456145,0.42843228586426,0.808479807956571,0.6238871643589959,0.6124282695613311,0.21387935398567745,0.9333674603766458,0.6225042785740963,0.5184524605404309,0.8491180112778689,0.6045282027017238,0.5699325137239936,0.7860738233804637,0.9290030516707418,0.16776668801317834,0.13503533505359855,0.08900936087645409,-0.03515440916038836,-0.07395483356047056,0.6710494308884125,-0.011013885228016732,0.19169429133642005,1.2743148392270542,3.1487204583560113,0.8211541530109827
A,73,0,0.38409732482143044,0.43910956522598243,0.798271735163978,0.6410412410213682,0.5419510507452652,0.3097353864251316,0.4978021757195887,0.45624250169258496,0.5279851870938926,0.8310280647921491,0.6242901539115308,0.5266813864142373,1.0466435959971772,0.47621438876500866,0.10422006198380984,0.13469475590102276,0.07137110081841432,-0.031049283633474943,-0.02572095496012918,0.9102772405078747,-0.03453041561428212,0.20733375284954134,0.9826205189025974,1.1954719692948557,0.614854072018855
B,73,0,0.21656964453576336,0.403670858508599,0.7519649591225188,0.6493187124750763,0.6889547779527814,0.4091185619530646,0.15387991752866217,0.28236560287328455,0.49785980764722354,0.7559241063950893,0.650159018518846,0.6899035228542941,1.2495078696074922,0.1698393897389426,0.08107658797590044,0.1379214885761234,0.00837944100664754,0.0016079268976529728,0.0018886634005122014,1.0929749193342557,0.01858980821256328,0.17855817023714554,1.02882408699855,2.080798146439376,0.39624544694208214
A,74,0,0.39378246409942125,0.508001831066668,0.7460621930515625,0.5512351605729251,0.5831213821253438,0.342248359573351,0.3799130545867575,0.4972790200528402,0.6012721386688066,0.7785934250374634,0.5327160112725773,0.47072826566446785,1.0784878561969573,0.4298215997796126,0.14985279830435083,0.15054815203510877,0.0674024913964885,-0.031345832200467987,-0.17434164389814955,0.929056961834133,0.07215864371634484,0.3003234978920007,1.368039563051048,3.432593089742521,0.5475467611785622
B,74,0,0.29361509190528584,0.35411838678178703,0.7495368470644622,0.2648680768736872,0.6759296785364756,0.32203746001481637,0.45442074362536977,0.39102740598650987,0.41759254816739017,0.7801094007825801,0.2243155706112057,0.6741879500334749,0.9884567941552231,0.5757427308264074,0.1285967938852419,0.08927202753520433,0.0636235881464668,-0.050496470891086054,-0.0034151754897817745,0.8360121639851263,0.1849766189119036,0.1337964674752248,1.3475807800486226,3.444129136528899,0.5895219984147034
A,75,1,0.37968296095915544,0.5730526292269642,0.7174578856662149,0.6476596949595153,0.6830400013181491,0.3789896264487979,0.2552137826068953,0.44770421646518255,0.6941460611509807,0.7170269342258312,0.6392597033759583,0.6837433613277547,1.215410309042528,0.22483175655361923,0.09793831270289581,0.2056519386625473,-0.0008825333116515877,-0.015859254908052265,0.0013920941005383489,1.0684517748146651,-0.03789819457659727,0.4046729266647489,1.5551866705656487,2.864210979960539,0.4680768368173918
B,75,1,0.5326818810075248,0.5519803966510549,0.9808669957191292,0.23052693113178033,0.24424789778183228,0.28284367166045377,0.5920774888432069,0.6295398514692291,0.7070279112715542,0.9168632459722087,0.18014612883990042,0.3720858638822853,1.0328392749640511,0.49078952789287705,0.15977941454882896,0.255623196925611,-0.15300913200679622,-0.06003249956101034,0.16049914644281996,0.9091180366785457,-0.1605313560971107,0.26733715427270577,1.5088782125768343,3.802604265392522,0.670360206960205
A,76,1,0.18189167644178364,0.4790153086474828,0.799717207894596,0.1792287452531428,0.6881605037827038,0.44814884921619824,0.028424438186435325,0.25403355403219896,0.5858756884420114,0.8083313066285572,0.29195746176798343,0.6882618436544923,1.3246915731914228,0.0526550366262555,0.08593070011248408,0.16727532449009197,0.01906548646135665,0.13343912258414833,0.00020166144503018467,1.1617790839468358,0.024920587360631203,0.25613133978333896,1.8201759714113983,1.8048537555084483,0.28113853399655325
B,76,1,0.5735803555277124,0.5300935491579376,0.7400202014158145,0.5952022773831547,0.6779745222385867,0.24729470434629733,0.7697457077716676,0.6557980304232479,0.6222179015835253,0.7538771551887378,0.5891355440590889,0.6775807611836382,0.8967198640978644,0.7335915709532576,0.14156034993097302,0.1518316676110222,0.028826525194763065,-0.010908383123352659,-0.0007752102507198442,0.7751842305027684,-0.07387322805891629,0.3317444717867355,1.9323117360976072,3.280292645997898,0.7457507039742699
A,77,1,1.3049764630998866,0.5575798021666942,0.859329898471193,0.4700068369019394,0.5748097795329997,0.0437851922997606,2.6303707070905737,1.4412750147240265,0.6371308576438478,1.043775204144832,0.40966753676286694,0.36202888030834307,0.20007932650929885,2.638584321681097,0.43079387637320216,0.1350611322449315,0.3909201114442787,-0.08955567745807731,-0.29308153809352205,0.1627493843900592,0.10837491276712274,0.21749551673491957,1.062289446489343,3.6281363796740407,1.5261774390945466
B,77,1,1.244230856062861,0.5038481626006297,0.8137848067566351,0.5741872660014093,0.6010634125522937,0.04024353179997868,2.717440310590375,1.3876163992439452,0.606237587733134,0.9379728299351725,0.5208723327669674,0.4664270942926713,0.20148287308911197,2.6320875526435312,0.428547976985129,0.16419314714029487,0.26110589796294675,-0.08818595502256747,-0.20682694036221802,0.16733567004839336,-0.8059188558453841,0.2552552854369088,1.0479111829078258,3.39790928718482,1.562544838444702
A,78,2,1.4243230302440337,0.7003216190566045,1.133906919947347,0.24236535259611028,0.4259357302069198,0.05690497761992928,2.355362505990656,1.6860752607689604,0.735363725657722,1.139608081985394,0.21849357364326444,0.40863574640083217,0.16521828823169665,2.848509325805923,0.8079071136699697,0.0693769852164357,0.017612514376165945,-0.02961573356711063,-0.025920023263105305,0.11430622099780623,2.043824843179238,0.3637337442155635,2.3692923450556953,4.574082849085664,1.4134850484361037
B,78,2,1.5114492639343016,0.7806604837083446,0.9155884168071549,0.1544173336571304,0.6480268390591082,0.06108795242977259,2.285254897980608,1.7427945192433418,0.8037863905635096,0.9389761635606263,0.11832625839408487,0.6306652594648872,0.18270513639599947,2.7403095612419155,0.7793207700455527,0.04980878902090591,0.05743547469200164,-0.040533805174394553,-0.03237501949497918,0.1288047228518104,1.8966582159837277,0.5046680886550035,2.366481256697861,4.770103016354945,1.3830248939022263
A,79,2,1.153253172785147,0.868014901771487,1.1822988491821886,0.3010326510166111,0.24921732106090766,0.1659905917698728,1.1999793942757546,1.1790327957602478,0.8984070455906088,1.1763946614951868,0.2877418792512092,0.2798772155039782,0.6530402907665214,1.179119264256119,0.07949883048321621,0.07093448607294409,-0.019019886091921647,-0.01768311064779086,0.0391693005443347,0.55435138234531,-0.06629256533151555,0.6379186767420227,2.6403729698765055,3.2480478277829232,0.9434737979703606
B,79,2,1.2710341609448608,0.8729587689076146,1.1771173337884868,0.4012280264941314,0.1766733546433212,0.13325872811228415,1.4455651048241007,1.3053719770061463,0.9027640258110105,1.1954090566277777,0.393466706223445,0.17290503825804754,0.5401691807960164,1.4395169252319988,0.11735994403579988,0.06992457693574318,0.0581773494370814,-0.01148171743843756,-0.0044780078367976485,0.45346234427884835,-0.025270507647964843,0.5619262798606609,2.61825478643301,3.2710433077143337,1.0437047987613846
A,80,2,1.0533687640698264,0.697632856056762,0.9720099668062432,0.30145723227690635,0.5760513406226433,0.1321202017591494,1.463768412732409,1.1872959237394154,0.7839498036102706,0.9982678579866961,0.36887302967636587,0.5315726955763517,0.5127962468126066,1.516752030187892,0.3442353059361009,0.16645822100407823,0.0679627905066419,0.09009357915497129,-0.07454475837418549,0.4244234483286595,0.2112183784271362,0.3594178637105716,1.8940974753575468,2.968565635542404,1.047548422151923
B,80,2,1.0658206875961482,0.5928148261942755,0.9176021030480519,0.5819939975581532,0.5534830789306351,0.09135726056789475,1.8624626885293392,1.206651228021912,0.6748458591892526,0.9116643471870327,0.5842040585283437,0.5530158983013601,0.37324631028088856,1.9189695074940856,0.36398507476205594,0.14380313876422524,-0.014711086517474112,0.003951688043259447,-0.000812047970665676,0.30511548035926334,0.31798614061983355,0.35037546259057095,1.7606204521325295,1.9721974348865663,1.2096603524694858
A,81,3,0.551616973453363,0.531130615038091,0.7816349574036773,0.6338880299608557,0.6773773855828206,0.26020576539476736,0.7075022735235501,0.6273320438228239,0.6094445159359072,0.8325009011788975,0.5818476152781753,0.6646843781040497,0.917060216834289,0.6928834342906023,0.12799732629846955,0.12976001909675716,0.10797463203975284,-0.09128719167168131,-0.024527623349410648,0.7906039072783797,-0.02901949878325546,0.3084168562325467,0.7281166908142961,4.359153925334866,0.7179518202732339
B,81,3,0.7589154783032002,0.37943312847736343,0.8271449198054981,0.6192819807374507,0.6475045289170726,0.08482663000342243,1.942971976490497,0.8521138271398925,0.458893006468079,0.9107171758062442,0.5758858628376042,0.5558151569325902,0.4011588721872755,1.8307780683375232,0.18949511610791006,0.11410115359508247,0.18175839742759245,-0.07593111878246203,-0.15478341625932848,0.34005595153882895,-0.5543011425756583,0.14310906583895133,0.784985159486528,4.294968443079433,1.2417550961300345
A,82,3,0.5112061176670466,0.2910915833392699,0.9976158231378283,0.4308588478287138,0.2237750762797401,0.1200406554408674,1.5672257741117497,0.588157319469099,0.34772392476232283,0.9884799182841342,0.4298287687075416,0.22419597419534054,0.5091480957729447,1.52644275843694,0.12519228198719465,0.07506499527923842,-0.024362801855702512,-0.0015827881914593184,0.0005264269792659075,0.4293967411836091,-0.1752582614555067,0.06347612208887612,0.22683394566542522,4.826114854525201,1.0902180824762946
B,82,3,0.4648626500641591,0.26407429776399866,0.9893116013908293,0.41457235980937096,0.2660816641218915,0.12158493134229374,1.5536469859631048,0.5295315068416393,0.313097685361193,0.9801199799260466,0.4063514168805388,0.26161696914582433,0.5178975175239929,1.5044626305175979,0.10105818832015762,0.06337864181147902,-0.02430866127356377,-0.012317053559264265,-0.005795905340177254,0.4377449025117629,-0.20453168652048806,0.05004977546241221,0.1704201927836243,4.9861436413075415,1.0845570983973436
A,83,3,0.23100792207782786,0.5288503965927454,0.7653080018420264,0.5080696826261908,0.5901555104475048,0.4374279125378756,0.06500439051537904,0.31417131538481147,0.6595509749777396,0.7805305334602576,0.5400707852359998,0.546109740695629,1.3090851955982261,0.07908886142424998,0.10368866237451482,0.21264335816040816,0.032441580673989306,0.052638539634390906,-0.07487151091551307,1.1486924734463075,0.01502336478171806,0.3228098484186555,0.5667275414557265,3.8503220466322046,0.3168889788884036
B,83,3,0.30321292106873415,0.17040468223192717,0.7369365997040467,0.6173315856732678,0.6502865909937897,0.12649912378885292,1.5187989747875243,0.3807008710663727,0.21514392677358812,0.7429071863032397,0.6105044362356833,0.6382608845483945,0.5076111395883606,1.5382718444047452,0.10355523173518236,0.0528350572412739,0.01243536504348629,-0.01253535380081784,-0.022645971375461694,0.42295744636586907,0.08599323972151243,0.026249699167074703,0.24622052562610927,5.0364614052476835,1.0669577447365695
