world_id,house,stop_id,controlled_carrier_id,route_index,member_hit_count,raw_probability,decision_sensor_state_ppm,tsdc_probability,observed_event
TSDC_FRESH_H02_00,H02,15,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_01,H02,1,quadtree_6_18_2_2,4,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_01,H02,2,quadtree_6_18_2_2,4,4,0.5,0.0,0.23298577816546734,1
TSDC_FRESH_H02_01,H02,3,quadtree_6_18_2_2,4,4,0.5,0.3683648295162987,0.9684691217938125,1
TSDC_FRESH_H02_01,H02,4,quadtree_6_18_2_2,4,4,0.5,0.2518254116700493,0.9288639618937616,1
TSDC_FRESH_H02_01,H02,5,quadtree_6_18_2_2,4,6,0.7222222222222222,0.03939246106299894,0.6894170366397713,1
TSDC_FRESH_H02_01,H02,6,quadtree_6_18_2_2,4,7,0.8333333333333334,0.903773341195913,0.9993776004776639,1
TSDC_FRESH_H02_01,H02,7,quadtree_6_18_2_2,4,8,0.9444444444444444,0.23072582541702544,0.9952160575509189,1
TSDC_FRESH_H02_01,H02,8,quadtree_6_18_2_2,4,0,0.05555555555555555,0.4791510322665257,0.7514347543914315,1
TSDC_FRESH_H02_01,H02,9,quadtree_6_18_2_2,4,8,0.9444444444444444,2.396693787893488e-07,0.8534228081630043,1
TSDC_FRESH_H02_01,H02,10,quadtree_6_18_2_2,4,8,0.9444444444444444,2.883034569080552,0.9999932986074691,1
TSDC_FRESH_H02_01,H02,11,quadtree_6_18_2_2,4,8,0.9444444444444444,2.0116976400311497,0.9999811769831171,1
TSDC_FRESH_H02_01,H02,12,quadtree_6_18_2_2,4,8,0.9444444444444444,0.46768265197856995,0.9990450830239201,1
TSDC_FRESH_H02_01,H02,13,quadtree_6_18_2_2,4,8,0.9444444444444444,0.5566777510881522,0.9993819472923198,1
TSDC_FRESH_H02_01,H02,14,quadtree_6_18_2_2,4,2,0.2777777777777778,0.6240399743859003,0.9765935764295129,1
TSDC_FRESH_H02_01,H02,15,quadtree_6_18_2_2,4,8,0.9444444444444444,0.10866910719429246,0.981308789766445,1
TSDC_FRESH_H02_02,H02,1,quadtree_24_12_2_2,0,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_02,H02,2,quadtree_24_12_2_2,0,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_02,H02,3,quadtree_24_12_2_2,0,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_02,H02,4,quadtree_24_12_2_2,0,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_02,H02,5,quadtree_24_12_2_2,0,2,0.2777777777777778,0.0,0.10087741738691981,0
TSDC_FRESH_H02_02,H02,6,quadtree_24_12_2_2,0,4,0.5,0.08539168946617251,0.6579102649359061,1
TSDC_FRESH_H02_02,H02,7,quadtree_24_12_2_2,0,2,0.2777777777777778,0.5070964908061416,0.9609996614932501,1
TSDC_FRESH_H02_02,H02,8,quadtree_24_12_2_2,0,8,0.9444444444444444,0.5704644405263215,0.9994191492187955,1
TSDC_FRESH_H02_02,H02,9,quadtree_24_12_2_2,0,8,0.9444444444444444,3.365206319162336,0.9999957182032636,1
TSDC_FRESH_H02_02,H02,10,quadtree_24_12_2_2,0,7,0.8333333333333334,1.0276709964832311,0.9995604272818531,1
TSDC_FRESH_H02_02,H02,11,quadtree_24_12_2_2,0,1,0.16666666666666666,0.33835075580882185,0.8247892109052452,1
TSDC_FRESH_H02_02,H02,12,quadtree_24_12_2_2,0,0,0.05555555555555555,0.04091584269530823,0.04231741370384594,0
TSDC_FRESH_H02_02,H02,13,quadtree_24_12_2_2,0,0,0.05555555555555555,0.00010457902272372395,0.0156482122599245,0
TSDC_FRESH_H02_02,H02,14,quadtree_24_12_2_2,0,7,0.8333333333333334,1.0273164588615084e-10,0.6191832929228674,1
TSDC_FRESH_H02_02,H02,15,quadtree_24_12_2_2,0,8,0.9444444444444444,0.31980391570897115,0.9976493841947497,1
TSDC_FRESH_H02_03,H02,1,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,2,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,3,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,4,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,5,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,6,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,7,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,8,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,9,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,10,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_03,H02,11,quadtree_10_0_2_2,3,1,0.16666666666666666,0.0,0.05370038728879652,0
TSDC_FRESH_H02_03,H02,12,quadtree_10_0_2_2,3,5,0.6111111111111112,4.843259355564197e-09,0.3273054997677889,1
TSDC_FRESH_H02_03,H02,13,quadtree_10_0_2_2,3,0,0.05555555555555555,0.20244960424471034,0.30238758437382646,1
TSDC_FRESH_H02_03,H02,14,quadtree_10_0_2_2,3,1,0.16666666666666666,0.0031234699850033448,0.058569504446633315,0
TSDC_FRESH_H02_03,H02,15,quadtree_10_0_2_2,3,0,0.05555555555555555,0.0013356402411204861,0.016221157407611556,0
TSDC_FRESH_H02_04,H02,1,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,2,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,3,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,4,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,5,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,6,quadtree_4_38_2_1,6,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_04,H02,7,quadtree_4_38_2_1,6,1,0.16666666666666666,0.0,0.05370038728879652,0
