candidate_id,cell_index,grid_i,grid_j,x,y,measured_probability,measured_confidence,simulated_hit_probability,absolute_residual
quadtree_4_5_2_2,34,7,1,-3.1427302360534668,-7.000880241394043,0.099999685828489393,2.0469548278612137e-08,0.80000001192092896,0.70000032609243956
quadtree_4_5_2_2,35,8,1,-2.8427300453186035,-7.000880241394043,0.099999685828489393,3.888564268361705e-07,0.69499999284744263,0.59500030701895323
quadtree_4_5_2_2,36,9,1,-2.5427300930023193,-7.000880241394043,0.099999685828489393,2.0469542394430107e-08,0.69999998807907104,0.60000030225058165
quadtree_4_5_2_2,37,10,1,-2.2427301406860352,-7.000880241394043,0.099999685828489393,6.815970010620731e-11,0.52999997138977051,0.43000028556128111
quadtree_4_5_2_2,38,11,1,-1.942730188369751,-7.000880241394043,0.099999685828489393,5.8841820305133297e-15,0.43000000715255737,0.33000032132406798
quadtree_4_5_2_2,55,1,2,-4.9427304267883301,-6.7008800506591797,0.92452446000669719,0.99999996862044538,0.68000000715255737,0.24452445285413982
quadtree_4_5_2_2,56,2,2,-4.6427302360534668,-6.7008800506591797,0.11661525214771418,0.90349936322043489,0.77499997615814209,0.65838472401042791
quadtree_4_5_2_2,57,3,2,-4.3427300453186035,-6.7008800506591797,0.10014279174527718,0.00693085738650423,0.75999999046325684,0.65985719871797965
quadtree_4_5_2_2,58,4,2,-4.0427303314208984,-6.7008800506591797,0.10007285861348159,0.0085286596610799625,0.81000000238418579,0.70992714377070421
quadtree_4_5_2_2,59,5,2,-3.7427301406860352,-6.7008800506591797,0.10000455681190579,0.0011584930526188364,0.84500002861022949,0.74499547179832371
quadtree_4_5_2_2,60,6,2,-3.442730188369751,-6.7008800506591797,0.099999728743722094,5.7465516568599995e-06,0.87000000476837158,0.77000027602464949
quadtree_4_5_2_2,61,7,2,-3.1427302360534668,-6.7008800506591797,0.099999685828489393,0.0011584930525857517,0.76999998092651367,0.67000029509802428
quadtree_4_5_2_2,62,8,2,-2.8427300453186035,-6.7008800506591797,0.099999685828489393,0.0085285581862508675,0.70499998331069946,0.60500029748221007
quadtree_4_5_2_2,63,9,2,-2.5427300930023193,-6.7008800506591797,0.099999685828489393,0.0011584929845049885,0.625,0.52500031417151061
quadtree_4_5_2_2,64,10,2,-2.2427301406860352,-6.7008800506591797,0.099999685828489393,2.8732799562947164e-06,0.47999998927116394,0.38000030344267455
quadtree_4_5_2_2,65,11,2,-1.942730188369751,-6.7008800506591797,0.099999685828489393,6.815970010620731e-11,0.34999999403953552,0.25000030821104613
quadtree_4_5_2_2,82,1,3,-4.9427304267883301,-6.4008798599243164,0.10001459985743943,0.041921624445660499,0.73500001430511475,0.63498541444767531
quadtree_4_5_2_2,83,2,3,-4.6427302360534668,-6.4008798599243164,0.10266551467100227,0.00693085738650423,0.80000001192092896,0.69733449724992669
quadtree_4_5_2_2,84,3,3,-4.3427300453186035,-6.4008798599243164,0.26683717179425726,0.37353033533466973,0.89499998092651367,0.62816280913225642
quadtree_4_5_2_2,85,4,3,-4.0427303314208984,-6.4008798599243164,0.5564388014226096,0.96842601816490337,0.95999997854232788,0.40356117711971828
quadtree_4_5_2_2,86,5,3,-3.7427301406860352,-6.4008798599243164,0.13591976211899692,0.37352134796716796,0.97000002861022949,0.83408026649123257
quadtree_4_5_2_2,87,6,3,-3.442730188369751,-6.4008798599243164,0.10031721210799471,0.0023156438630148601,0.89999997615814209,0.79968276405014738
quadtree_4_5_2_2,88,7,3,-3.1427302360534668,-6.4008798599243164,0.099999707286103634,0.37352134796716796,0.83499997854232788,0.73500027125622425
quadtree_4_5_2_2,89,8,3,-2.8427300453186035,-6.4008798599243164,0.099999685828489393,0.96842601815414309,0.72000002861022949,0.6200003427817401
quadtree_4_5_2_2,90,9,3,-2.5427300930023193,-6.4008798599243164,0.099999685828489393,0.37352133514343644,0.6600000262260437,0.56000034039755431
quadtree_4_5_2_2,91,10,3,-2.2427301406860352,-6.4008798599243164,0.099999685828489393,0.0011584929845049885,0.46500000357627869,0.36500031774778929
quadtree_4_5_2_2,92,11,3,-1.942730188369751,-6.4008798599243164,0.099999685828489393,2.0469542394430107e-08,0.30000001192092896,0.20000032609243956
quadtree_4_5_2_2,93,12,3,-1.6427299976348877,-6.4008798599243164,0.099999685828489393,6.6613381477509392e-15,0.23999999463558197,0.14000030880709258
quadtree_4_5_2_2,109,1,4,-4.9427304267883301,-6.1008801460266113,0.10001086579992235,2.3331362926093391e-06,0.80500000715255737,0.70498914135263502
quadtree_4_5_2_2,110,2,4,-4.6427302360534668,-6.1008801460266113,0.1125581665928832,0.0085286596610799625,0.87000000476837158,0.75744183817548838
quadtree_4_5_2_2,111,3,4,-4.3427300453186035,-6.1008801460266113,0.99288922346915787,0.96842601816490315,0.92500001192092896,0.067889211548228912
quadtree_4_5_2_2,112,4,4,-4.0427303314208984,-6.1008801460266113,0.99999999184219224,0.9999999999918443,0.98000001907348633,0.019999972768705909
quadtree_4_5_2_2,113,5,4,-3.7427301406860352,-6.1008801460266113,0.99288922346915787,0.96842603043188857,0.99500000476837158,0.0021107812992137154
quadtree_4_5_2_2,114,6,4,-3.442730188369751,-6.1008801460266113,0.1125581665928832,0.01698438006776537,0.98500001430511475,0.87244184771223154
quadtree_4_5_2_2,115,7,4,-3.1427302360534668,-6.1008801460266113,0.10001086579992235,0.96842603043188857,0.92500001192092896,0.8249891461210066
