depth,fold,subpanel,source_index,source_id,realization_index,realization_id,full_truth_nll,shuffled_median_truth_nll,delta_nll,full_truth_rank,shuffled_median_truth_rank,full_top3,shuffled_median_top3
6,2,0,12,pmfs_14_33,10,rep_11_seed_2026093203,0.002160588931650942,0.00042274957705906724,-0.0017378393545918747,1,1.0,1,1
6,2,0,12,pmfs_14_33,14,rep_15_seed_2026093207,4.081759730745205e-05,5.935351531378974e-06,-3.488224577607307e-05,1,1.0,1,1
6,2,0,13,pmfs_23_11,2,rep_03_seed_2026093211,-0.0,1.70121694509362e-11,1.70121694509362e-11,1,1.0,1,1
6,2,0,13,pmfs_23_11,6,rep_07_seed_2026093215,1.3403522896027198e-06,1.1032636137997542e-08,-1.3293196534647223e-06,1,1.0,1,1
6,2,0,13,pmfs_23_11,10,rep_11_seed_2026093219,1.7121565569766517e-06,8.576947507776822e-08,-1.6263870818988835e-06,1,1.0,1,1
6,2,0,13,pmfs_23_11,14,rep_15_seed_2026093223,0.0031005140898825445,0.004106272149565271,0.0010057580596827265,1,1.0,1,1
6,2,0,14,pmfs_23_16,2,rep_03_seed_2026093227,0.0006701089378671199,6.047591646376086,6.046921537438219,1,2.0,1,1
6,2,0,14,pmfs_23_16,6,rep_07_seed_2026093231,1.7360946639186619,3.040081555060759,1.303986891142097,2,3.0,1,1
6,2,0,14,pmfs_23_16,10,rep_11_seed_2026093235,6.19385415845386e-07,0.005680568437720801,0.005679949052304956,1,1.0,1,1
6,2,0,14,pmfs_23_16,14,rep_15_seed_2026093239,0.004556229010487911,2.17216538089815e-08,-0.004556207288834102,1,1.0,1,1
6,2,0,15,pmfs_9_30,2,rep_03_seed_2026093243,5.6113260846757385e-06,4.1700588731430344e-05,3.6089262646754605e-05,1,1.0,1,1
6,2,0,15,pmfs_9_30,6,rep_07_seed_2026093247,1.0235368108624243e-11,2.784968344826666e-08,2.7839448080158036e-08,1,1.0,1,1
6,2,0,15,pmfs_9_30,10,rep_11_seed_2026093251,0.00026313509998132645,0.0074190961743436645,0.007155961074362338,1,1.0,1,1
6,2,0,15,pmfs_9_30,14,rep_15_seed_2026093255,0.03086068657304608,0.2096255452274871,0.17876485865444103,1,1.0,1,1
6,2,0,16,pmfs_25_15,2,rep_03_seed_2026093259,2.916511872008698e-07,4.144498332969704e-06,3.852847145768834e-06,1,1.0,1,1
6,2,0,16,pmfs_25_15,6,rep_07_seed_2026093263,0.026579473486110672,5.419331271267602,5.392751797781491,1,2.0,1,1
6,2,0,16,pmfs_25_15,10,rep_11_seed_2026093267,6.0498435763278735e-06,0.0002200319311675969,0.00021398208759126902,1,1.0,1,1
6,2,0,16,pmfs_25_15,14,rep_15_seed_2026093271,3.0753496425006688e-06,0.00011954735452590626,0.00011647200488340559,1,1.0,1,1
6,2,0,17,pmfs_21_35,2,rep_03_seed_2026093275,0.009167715489719841,0.20294485024352138,0.19377713475380154,1,1.0,1,1
6,2,0,17,pmfs_21_35,6,rep_07_seed_2026093279,0.02187000013327478,0.03823949803708082,0.01636949790380604,1,1.0,1,1
6,2,0,17,pmfs_21_35,10,rep_11_seed_2026093283,0.022773258294415788,0.6033481259832039,0.5805748676887881,1,1.0,1,1
6,2,0,17,pmfs_21_35,14,rep_15_seed_2026093287,0.01853166773873416,0.04796009019165898,0.02942842245292482,1,1.0,1,1
6,2,1,0,pmfs_23_24,2,rep_03_seed_2026093003,6.66489086142974e-12,3.9257486150745535e-13,-6.272315999922284e-12,1,1.0,1,1
6,2,1,0,pmfs_23_24,6,rep_07_seed_2026093007,2.3163693185779266e-12,1.4210854715202004e-14,-2.3021584638627246e-12,1,1.0,1,1
6,2,1,0,pmfs_23_24,10,rep_11_seed_2026093011,8.881784197001252e-13,3.552713678800501e-14,-8.526512829121202e-13,1,1.0,1,1
6,2,1,0,pmfs_23_24,14,rep_15_seed_2026093015,1.5631940186722204e-13,0.0,-1.5631940186722204e-13,1,1.0,1,1
6,2,1,1,pmfs_19_34,2,rep_03_seed_2026093019,0.05200513752136077,0.07577859779191365,0.023773460270552882,1,1.0,1,1
6,2,1,1,pmfs_19_34,6,rep_07_seed_2026093023,0.004016339368345889,0.005404702304566467,0.0013883629362205774,1,1.0,1,1
6,2,1,1,pmfs_19_34,10,rep_11_seed_2026093027,0.0031367287667167787,0.0030319698044594112,-0.00010475896225736747,1,1.0,1,1
6,2,1,1,pmfs_19_34,14,rep_15_seed_2026093031,0.005786938297932309,0.003769764092589778,-0.0020171742053425312,1,1.0,1,1
6,2,1,2,pmfs_11_6,2,rep_03_seed_2026093035,1.8276113369353197e-06,5.613619782351975e-07,-1.2662493587001222e-06,1,1.0,1,1
6,2,1,2,pmfs_11_6,6,rep_07_seed_2026093039,0.0005928801826069474,2.3233663458910314e-05,-0.0005696465191480371,1,1.0,1,1
6,2,1,2,pmfs_11_6,10,rep_11_seed_2026093043,0.0007740740361086296,0.0003595417177870708,-0.0004145323183215588,1,1.0,1,1
6,2,1,2,pmfs_11_6,14,rep_15_seed_2026093047,5.257755067766823e-05,3.5608106880857804e-06,-4.901673998958245e-05,1,1.0,1,1
6,2,1,3,pmfs_12_27,2,rep_03_seed_2026093051,4.286067749603717e-07,8.075587687450536e-07,3.789519937846819e-07,1,1.0,1,1
6,2,1,3,pmfs_12_27,6,rep_07_seed_2026093055,0.2599558386136991,7.709475850178272,7.449520011564573,1,3.0,1,1
6,2,1,3,pmfs_12_27,10,rep_11_seed_2026093059,0.00016467659204444374,1.4963252992156368,1.4961606226235924,1,2.0,1,1
6,2,1,3,pmfs_12_27,14,rep_15_seed_2026093063,0.01331686782159558,0.0007826959663799204,-0.012534171855215659,1,1.0,1,1
6,2,1,4,pmfs_14_1,2,rep_03_seed_2026093067,1.2196784956231e-05,6.070699498650356e-13,-1.219678434916105e-05,1,1.0,1,1
6,2,1,4,pmfs_14_1,6,rep_07_seed_2026093071,0.0024825865105881917,3.848438012710176e-09,-0.002482582662150179,1,1.0,1,1
6,2,1,4,pmfs_14_1,10,rep_11_seed_2026093075,0.0005660317100230176,3.5252769592375444e-09,-0.0005660281847460584,1,1.0,1,1
6,2,1,4,pmfs_14_1,14,rep_15_seed_2026093079,2.6870613034635227e-07,2.2870594307278225e-13,-2.687059016404092e-07,1,1.0,1,1
6,2,1,5,pmfs_25_32,2,rep_03_seed_2026093083,2.9016954285975767,5.211332884654941,2.3096374560573643,3,3.0,1,1
6,2,1,5,pmfs_25_32,6,rep_07_seed_2026093087,0.18641134777459833,0.740730378822595,0.5543190310479966,1,1.0,1,1
6,2,1,5,pmfs_25_32,10,rep_11_seed_2026093091,1.1509505782852179,2.4352847099892516,1.2843341317040338,2,2.0,1,1
6,2,1,5,pmfs_25_32,14,rep_15_seed_2026093095,2.9781236140952343,4.2429343730924245,1.2648107589971902,2,2.0,1,1
6,2,1,6,pmfs_20_26,2,rep_03_seed_2026093099,30.222362469935945,35.748903231042135,5.52654076110619,3,3.0,1,1
6,2,1,6,pmfs_20_26,6,rep_07_seed_2026093103,2.6228903493574762e-09,3.6850522633358196e-11,-2.586039826724118e-09,1,1.0,1,1
6,2,1,6,pmfs_20_26,10,rep_11_seed_2026093107,4.410882326055798e-09,8.497913484006858e-11,-4.32590319121573e-09,1,1.0,1,1
6,2,1,6,pmfs_20_26,14,rep_15_seed_2026093111,6.761375459518604e-09,4.489084659553555e-10,-6.312466993563248e-09,1,1.0,1,1
6,2,1,7,pmfs_5_27,2,rep_03_seed_2026093115,10.275036572640548,15.871195805851478,5.59615923321093,3,2.0,1,1
6,2,1,7,pmfs_5_27,6,rep_07_seed_2026093119,0.0015612999354903678,25.411715260497225,25.410153960561736,1,2.0,1,1
6,2,1,7,pmfs_5_27,10,rep_11_seed_2026093123,2.650733092969198,10.774779739172171,8.124046646202974,2,2.0,1,1
6,2,1,7,pmfs_5_27,14,rep_15_seed_2026093127,2.0752677798441255e-08,1.3073675475538948e-10,-2.0621941043685865e-08,1,1.0,1,1
6,2,1,8,pmfs_6_24,2,rep_03_seed_2026093131,-0.0,3.374012180756836e-11,3.374012180756836e-11,1,1.0,1,1
6,2,1,8,pmfs_6_24,6,rep_07_seed_2026093135,2.3788970793248154e-11,2.236004479172493e-05,2.2360021002754138e-05,1,1.0,1,1
6,2,1,8,pmfs_6_24,10,rep_11_seed_2026093139,3.2681665373957e-08,0.000454655983173069,0.00045462330150769503,1,1.0,1,1
6,2,1,8,pmfs_6_24,14,rep_15_seed_2026093143,-0.0,7.638334409421077e-14,7.638334409421077e-14,1,1.0,1,1
6,2,1,9,pmfs_11_1,2,rep_03_seed_2026093147,121.60296351004612,381.59060789078796,259.9876443807418,4,5.0,0,0
6,2,1,9,pmfs_11_1,6,rep_07_seed_2026093151,6.122529832564005e-06,2.3109980049063061e-07,-5.891430032073375e-06,1,1.0,1,1
6,2,1,9,pmfs_11_1,10,rep_11_seed_2026093155,2.2160519261155143e-06,3.6156604781290014e-05,3.39405528551745e-05,1,1.0,1,1
6,2,1,9,pmfs_11_1,14,rep_15_seed_2026093159,0.0027165963467273846,0.0027350203173239773,1.842397059659273e-05,1,1.0,1,1
6,2,1,10,pmfs_4_4,2,rep_03_seed_2026093163,1.716671249596402e-11,2.077520377952169e-10,1.9058532529925287e-10,1,1.0,1,1
6,2,1,10,pmfs_4_4,6,rep_07_seed_2026093167,416.5325290615217,508.45607014263715,91.92354108111545,16,16.0,0,0
6,2,1,10,pmfs_4_4,10,rep_11_seed_2026093171,1.4090062450122787e-11,5.0816240104722965e-11,3.672617765460018e-11,1,1.0,1,1
6,2,1,10,pmfs_4_4,14,rep_15_seed_2026093175,1.4010635851491315e-07,0.0007693943343247689,0.000769254227966254,1,1.0,1,1
6,2,1,11,pmfs_26_35,2,rep_03_seed_2026093179,4.706990079904035,7.488798307259861,2.7818082273558264,3,4.0,1,0
6,2,1,11,pmfs_26_35,6,rep_07_seed_2026093183,6.447354334013258,8.09446627228563,1.6471119382723716,3,3.0,1,1
6,2,1,11,pmfs_26_35,10,rep_11_seed_2026093187,0.1706789113048286,1.1122386131699908,0.9415597018651622,1,2.0,1,1
6,2,1,11,pmfs_26_35,14,rep_15_seed_2026093191,2.7694754753849127,5.3863095713633555,2.616834095978443,3,3.0,1,1
6,2,1,12,pmfs_14_33,2,rep_03_seed_2026093195,0.005263816321845027,4.577485989646055,4.57222217332421,1,3.0,1,1
6,2,1,12,pmfs_14_33,6,rep_07_seed_2026093199,0.000799967371161947,4.878638886437945,4.877838919066783,1,3.0,1,1
6,2,1,12,pmfs_14_33,10,rep_11_seed_2026093203,8.028064295118043e-06,8.85694184660224e-10,-8.027178600933382e-06,1,1.0,1,1
6,2,1,12,pmfs_14_33,14,rep_15_seed_2026093207,0.000279799596992758,2.5725640448448495e-07,-0.00027954234058827354,1,1.0,1,1
6,2,1,13,pmfs_23_11,2,rep_03_seed_2026093211,2.573754542822826e-10,1.0055911658923833e-10,-1.5681633769304426e-10,1,1.0,1,1
6,2,1,13,pmfs_23_11,6,rep_07_seed_2026093215,7.029885118470247e-09,3.079965392949191e-06,3.0729355078307208e-06,1,1.0,1,1
6,2,1,13,pmfs_23_11,10,rep_11_seed_2026093219,2.413454502914192e-08,8.176479958876826e-05,8.174066504373911e-05,1,1.0,1,1
6,2,1,13,pmfs_23_11,14,rep_15_seed_2026093223,2.218156409039551e-05,0.05811693133698448,0.05809474977289408,1,1.0,1,1
6,2,1,14,pmfs_23_16,2,rep_03_seed_2026093227,0.04805410335858795,10.517223679930146,10.469169576571558,1,2.0,1,1
6,2,1,14,pmfs_23_16,6,rep_07_seed_2026093231,0.1584457932407357,10.064245704053086,9.90579991081235,1,2.0,1,1
6,2,1,14,pmfs_23_16,10,rep_11_seed_2026093235,9.371255096368714e-07,0.04123894039234255,0.04123800326683291,1,1.0,1,1
6,2,1,14,pmfs_23_16,14,rep_15_seed_2026093239,-0.0,0.0,0.0,1,1.0,1,1
6,2,1,15,pmfs_9_30,2,rep_03_seed_2026093243,6.746704361840678,0.2312064968400609,-6.515497865000617,2,1.0,1,1
6,2,1,15,pmfs_9_30,6,rep_07_seed_2026093247,1.136339776053319e-06,0.009347971215657225,0.009346834875881171,1,1.0,1,1
6,2,1,15,pmfs_9_30,10,rep_11_seed_2026093251,3.9491303738259376e-07,2.8303979071608865e-06,2.4354848697782927e-06,1,1.0,1,1
6,2,1,15,pmfs_9_30,14,rep_15_seed_2026093255,9.231739639403713e-08,2.8957212112601383e-06,2.803403814866101e-06,1,1.0,1,1
6,2,1,16,pmfs_25_15,2,rep_03_seed_2026093259,2.489353434498298e-08,4.179079438060285e-08,1.6897260035619865e-08,1,1.0,1,1
6,2,1,16,pmfs_25_15,6,rep_07_seed_2026093263,6.266434292356848e-06,0.3700902414954985,0.37008397506120616,1,1.0,1,1
6,2,1,16,pmfs_25_15,10,rep_11_seed_2026093267,1.102882141168493e-06,4.1703948274296465e-05,4.060106613312797e-05,1,1.0,1,1
6,2,1,16,pmfs_25_15,14,rep_15_seed_2026093271,3.360726354983967e-07,7.237180047692249e-06,6.901107412193852e-06,1,1.0,1,1
6,2,1,17,pmfs_21_35,2,rep_03_seed_2026093275,0.051130973256499734,0.06847780091636713,0.017346827659867392,1,1.0,1,1
6,2,1,17,pmfs_21_35,6,rep_07_seed_2026093279,0.17563523023404182,0.12875087004863822,-0.046884360185403595,1,1.0,1,1
6,2,1,17,pmfs_21_35,10,rep_11_seed_2026093283,0.0627179590698379,0.09669373176662477,0.033975772696786866,1,1.0,1,1
6,2,1,17,pmfs_21_35,14,rep_15_seed_2026093287,0.27855109928066124,0.27585572079050014,-0.0026953784901611044,1,1.0,1,1
6,2,2,0,pmfs_23_24,2,rep_03_seed_2026093003,2.7284841053187847e-12,7.034373084024992e-13,-2.0250467969162855e-12,1,1.0,1,1
6,2,2,0,pmfs_23_24,6,rep_07_seed_2026093007,2.1316282072803006e-13,1.4210854715202004e-14,-1.9895196601282805e-13,1,1.0,1,1
6,2,2,0,pmfs_23_24,10,rep_11_seed_2026093011,7.105427357601002e-15,1.4566126083082054e-13,1.3855583347321954e-13,1,1.0,1,1
6,2,2,0,pmfs_23_24,14,rep_15_seed_2026093015,3.552713678800501e-14,0.0,-3.552713678800501e-14,1,1.0,1,1
6,2,2,1,pmfs_19_34,2,rep_03_seed_2026093019,0.01472986160920442,0.03532019226322644,0.02059033065402202,1,1.0,1,1
6,2,2,1,pmfs_19_34,6,rep_07_seed_2026093023,0.06623908153157965,0.03220066591310622,-0.03403841561847343,1,1.0,1,1
6,2,2,1,pmfs_19_34,10,rep_11_seed_2026093027,0.06667674381607336,0.024557605077657613,-0.042119138738415746,1,1.0,1,1
6,2,2,1,pmfs_19_34,14,rep_15_seed_2026093031,0.12011499119000879,0.035356880002209184,-0.0847581111877996,1,1.0,1,1
6,2,2,2,pmfs_11_6,2,rep_03_seed_2026093035,5.154370199988989e-06,8.53180166515699e-08,-5.069052183337419e-06,1,1.0,1,1
6,2,2,2,pmfs_11_6,6,rep_07_seed_2026093039,6.132418038262699e-06,2.034211954438092e-07,-5.92899684281889e-06,1,1.0,1,1
6,2,2,2,pmfs_11_6,10,rep_11_seed_2026093043,1.2935655995249817e-06,4.814939043029653e-07,-8.120716952220164e-07,1,1.0,1,1
6,2,2,2,pmfs_11_6,14,rep_15_seed_2026093047,2.194526251386719e-06,2.980996605117525e-08,-2.164716285335544e-06,1,1.0,1,1
6,2,2,3,pmfs_12_27,2,rep_03_seed_2026093051,8.419596322362111e-07,2.3794978087909868e-07,-6.040098513571124e-07,1,1.0,1,1
6,2,2,3,pmfs_12_27,6,rep_07_seed_2026093055,4.088520009437602e-05,9.408629306317806e-06,-3.147657078805821e-05,1,1.0,1,1
6,2,2,3,pmfs_12_27,10,rep_11_seed_2026093059,1.01533465801662e-06,3.222942460134881e-07,-6.930404120031319e-07,1,1.0,1,1
6,2,2,3,pmfs_12_27,14,rep_15_seed_2026093063,0.0035778101172248,3.1721060126804757e-06,-0.0035746380112121195,1,1.0,1,1
6,2,2,4,pmfs_14_1,2,rep_03_seed_2026093067,0.5284128862192008,0.03068520226324256,-0.49772768395595823,1,1.0,1,1
6,2,2,4,pmfs_14_1,6,rep_07_seed_2026093071,0.5279081651310055,0.32809645060086334,-0.19981171453014213,1,1.0,1,1
6,2,2,4,pmfs_14_1,10,rep_11_seed_2026093075,2.558669196483458,1.7398581426794761,-0.8188110538039819,2,2.0,1,1
6,2,2,4,pmfs_14_1,14,rep_15_seed_2026093079,0.7686682558327413,0.14671630445145878,-0.6219519513812826,2,1.0,1,1
6,2,2,5,pmfs_25_32,2,rep_03_seed_2026093083,0.001771244282622375,3.851893945649998e-05,-0.0017327253431658751,1,1.0,1,1
6,2,2,5,pmfs_25_32,6,rep_07_seed_2026093087,0.02810415692087931,0.0911824991807339,0.06307834225985459,1,1.0,1,1
6,2,2,5,pmfs_25_32,10,rep_11_seed_2026093091,0.01119839970087444,0.0029775773000777495,-0.00822082240079669,1,1.0,1,1
6,2,2,5,pmfs_25_32,14,rep_15_seed_2026093095,0.6745844531148246,5.579206551611067,4.904622098496242,1,4.0,1,0
6,2,2,6,pmfs_20_26,2,rep_03_seed_2026093099,19.26901992842227,8.925554122024634,-10.343465806397637,2,2.0,1,1
6,2,2,6,pmfs_20_26,6,rep_07_seed_2026093103,4.121147867408581e-13,6.062705892873055e-12,5.650591106132197e-12,1,1.0,1,1
6,2,2,6,pmfs_20_26,10,rep_11_seed_2026093107,6.252776074688882e-13,1.511146763277793e-11,1.4486190025309043e-11,1,1.0,1,1
6,2,2,6,pmfs_20_26,14,rep_15_seed_2026093111,5.258016244624741e-13,1.6147083670148277e-12,1.0889067425523535e-12,1,1.0,1,1
6,2,2,7,pmfs_5_27,2,rep_03_seed_2026093115,8.951861896849854,12.74519810160782,3.7933362047579653,3,2.0,1,1
6,2,2,7,pmfs_5_27,6,rep_07_seed_2026093119,0.007198307914595858,5.100331646453986,5.09313333853939,1,2.0,1,1
6,2,2,7,pmfs_5_27,10,rep_11_seed_2026093123,8.569096968090912,9.258384097131106,0.6892871290401938,3,2.0,1,1
6,2,2,7,pmfs_5_27,14,rep_15_seed_2026093127,3.5703433267642026e-05,1.2194469238835381e-06,-3.448398634375849e-05,1,1.0,1,1
6,2,2,8,pmfs_6_24,2,rep_03_seed_2026093131,6.205441138718015e-08,0.0,-6.205441138718015e-08,1,1.0,1,1
6,2,2,8,pmfs_6_24,6,rep_07_seed_2026093135,9.396646387071776,2.485564900567283e-05,-9.39662153142277,2,1.0,1,1
6,2,2,8,pmfs_6_24,10,rep_11_seed_2026093139,0.0014142128859973013,0.26434449466210275,0.26293028177610545,1,1.0,1,1
6,2,2,8,pmfs_6_24,14,rep_15_seed_2026093143,2.4617710920438185e-05,0.0,-2.4617710920438185e-05,1,1.0,1,1
6,2,2,9,pmfs_11_1,2,rep_03_seed_2026093147,59.915451911287875,70.62509935838669,10.709647447098817,4,4.0,0,0
6,2,2,9,pmfs_11_1,6,rep_07_seed_2026093151,0.00042801095368275033,11.160650321817638,11.160222310863954,1,3.0,1,1
6,2,2,9,pmfs_11_1,10,rep_11_seed_2026093155,0.001457353218435431,1.4327221414205575,1.431264788202122,1,2.0,1,1
6,2,2,9,pmfs_11_1,14,rep_15_seed_2026093159,0.20952060482505086,1.6418043664937905,1.4322837616687396,1,2.0,1,1
6,2,2,10,pmfs_4_4,2,rep_03_seed_2026093163,1.0608975031800583e-08,5.916201271105592e-07,5.810111520787586e-07,1,1.0,1,1
6,2,2,10,pmfs_4_4,6,rep_07_seed_2026093167,45.590562182970146,136.36908500727478,90.77852282430463,8,12.0,0,0
6,2,2,10,pmfs_4_4,10,rep_11_seed_2026093171,6.974378408131088e-09,2.3287458983389797e-07,2.2590021142576688e-07,1,1.0,1,1
6,2,2,10,pmfs_4_4,14,rep_15_seed_2026093175,8.535501194728567e-10,2.9856197514277483e-09,2.1320696319548915e-09,1,1.0,1,1
6,2,2,11,pmfs_26_35,2,rep_03_seed_2026093179,1.6052933974961605,2.9926314484410907,1.3873380509449302,2,2.0,1,1
6,2,2,11,pmfs_26_35,6,rep_07_seed_2026093183,2.57893552918626,3.7439090725814603,1.1649735433952002,2,2.0,1,1
6,2,2,11,pmfs_26_35,10,rep_11_seed_2026093187,0.9496368793872807,7.122439449521436,6.172802570134156,2,3.0,1,1
6,2,2,11,pmfs_26_35,14,rep_15_seed_2026093191,0.6957195741979619,1.6293584357288438,0.9336388615308818,1,2.0,1,1
6,2,2,12,pmfs_14_33,2,rep_03_seed_2026093195,8.749276164454756e-06,1.9457711664117028e-07,-8.554699047813585e-06,1,1.0,1,1
6,2,2,12,pmfs_14_33,6,rep_07_seed_2026093199,0.00030561282625329866,1.305801627160541e-06,-0.0003043070246261381,1,1.0,1,1
6,2,2,12,pmfs_14_33,10,rep_11_seed_2026093203,2.3578752994524166e-06,2.664734142232561e-07,-2.0914018852291605e-06,1,1.0,1,1
6,2,2,12,pmfs_14_33,14,rep_15_seed_2026093207,3.4962872359489694e-06,3.998408137584342e-06,5.021209016353723e-07,1,1.0,1,1
6,2,2,13,pmfs_23_11,2,rep_03_seed_2026093211,2.5911116097177e-07,1.2249260846530774e-05,1.1990149685559004e-05,1,1.0,1,1
6,2,2,13,pmfs_23_11,6,rep_07_seed_2026093215,4.0366190390273005e-09,1.6724940837598012e-05,1.6720904218558985e-05,1,1.0,1,1
6,2,2,13,pmfs_23_11,10,rep_11_seed_2026093219,8.132994215870326e-07,0.0007785303186693682,0.0007777170192477811,1,1.0,1,1
6,2,2,13,pmfs_23_11,14,rep_15_seed_2026093223,4.911733886281411e-06,0.00029857699694879614,0.0002936652630625147,1,1.0,1,1
6,2,2,14,pmfs_23_16,2,rep_03_seed_2026093227,5.827122168078347e-05,8.083271566550843,8.083213295329163,1,2.0,1,1
6,2,2,14,pmfs_23_16,6,rep_07_seed_2026093231,5.630684314716916e-05,11.700351424179926,11.700295117336779,1,3.0,1,1
6,2,2,14,pmfs_23_16,10,rep_11_seed_2026093235,3.2257302784444164e-07,0.0005722705549660034,0.000571947981938159,1,1.0,1,1
6,2,2,14,pmfs_23_16,14,rep_15_seed_2026093239,3.734348297257384e-08,8.439018372996543e-10,-3.6499581135274184e-08,1,1.0,1,1
6,2,2,15,pmfs_9_30,2,rep_03_seed_2026093243,0.0003802229489018316,0.8845206493834787,0.8841404264345769,1,2.0,1,1
6,2,2,15,pmfs_9_30,6,rep_07_seed_2026093247,0.00019678067998896154,21.243264065854277,21.243067285174288,1,2.0,1,1
6,2,2,15,pmfs_9_30,10,rep_11_seed_2026093251,6.317967660152135e-08,3.232963230459518e-08,-3.085004429692617e-08,1,1.0,1,1
6,2,2,15,pmfs_9_30,14,rep_15_seed_2026093255,1.2060240806022193e-07,4.3283681527839235e-08,-7.73187265323827e-08,1,1.0,1,1
6,2,2,16,pmfs_25_15,2,rep_03_seed_2026093259,0.00014769402210168536,0.010279887534099252,0.010132193511997567,1,1.0,1,1
6,2,2,16,pmfs_25_15,6,rep_07_seed_2026093263,2.0776414011436373e-06,0.23888734348635765,0.2388852658449565,1,1.0,1,1
6,2,2,16,pmfs_25_15,10,rep_11_seed_2026093267,6.036582582691352e-06,6.953582256818969e-05,6.349923998549833e-05,1,1.0,1,1
6,2,2,16,pmfs_25_15,14,rep_15_seed_2026093271,1.5614606964309274e-05,0.00018751152503115875,0.00017189691806684948,1,1.0,1,1
6,2,2,17,pmfs_21_35,2,rep_03_seed_2026093275,0.41851949517441867,1.9269064122820898,1.5083869171076711,1,2.0,1,1
6,2,2,17,pmfs_21_35,6,rep_07_seed_2026093279,0.4558185712273306,0.09291131442443476,-0.3629072568028958,1,1.0,1,1
6,2,2,17,pmfs_21_35,10,rep_11_seed_2026093283,0.6521671706795891,2.5398422299054157,1.8876750592258267,1,2.0,1,1
6,2,2,17,pmfs_21_35,14,rep_15_seed_2026093287,0.13142949496755718,0.20225119980980372,0.07082170484224654,1,1.0,1,1
8,2,0,0,pmfs_23_24,2,rep_03_seed_2026093003,3.325340003357269e-12,1.936228954946273e-13,-3.1317171078626416e-12,1,1.0,1,1
8,2,0,0,pmfs_23_24,6,rep_07_seed_2026093007,1.7053025658242404e-12,4.973799150320701e-14,-1.6555645743210334e-12,1,1.0,1,1
8,2,0,0,pmfs_23_24,10,rep_11_seed_2026093011,7.815970093361102e-14,7.105427357601002e-15,-7.105427357601002e-14,1,1.0,1,1
8,2,0,0,pmfs_23_24,14,rep_15_seed_2026093015,1.2363443602225743e-12,3.730349362740526e-14,-1.199040866595169e-12,1,1.0,1,1
8,2,0,1,pmfs_19_34,2,rep_03_seed_2026093019,0.0004546434070258343,0.0024766562837285067,0.0020220128767026724,1,1.0,1,1
8,2,0,1,pmfs_19_34,6,rep_07_seed_2026093023,0.000875252246538949,0.0002163979495355406,-0.0006588542970034084,1,1.0,1,1
8,2,0,1,pmfs_19_34,10,rep_11_seed_2026093027,0.0011350218787509192,0.00014103643508001085,-0.0009939854436709084,1,1.0,1,1
8,2,0,1,pmfs_19_34,14,rep_15_seed_2026093031,0.00184684299158544,0.00027348623490164314,-0.001573356756683797,1,1.0,1,1
8,2,0,2,pmfs_11_6,2,rep_03_seed_2026093035,3.032707815897595e-05,3.8770951213962235e-06,-2.6449983037579727e-05,1,1.0,1,1
8,2,0,2,pmfs_11_6,6,rep_07_seed_2026093039,3.76069857281891e-05,3.680989891563513e-06,-3.392599583662559e-05,1,1.0,1,1
8,2,0,2,pmfs_11_6,10,rep_11_seed_2026093043,2.203726882044066e-05,6.444217280687781e-06,-1.5593051539752878e-05,1,1.0,1,1
8,2,0,2,pmfs_11_6,14,rep_15_seed_2026093047,5.448506515470797e-05,8.451797088859792e-06,-4.6033268065848176e-05,1,1.0,1,1
8,2,0,3,pmfs_12_27,2,rep_03_seed_2026093051,1.3985753311018811e-05,4.72630025751819e-05,3.327724926416309e-05,1,1.0,1,1
8,2,0,3,pmfs_12_27,6,rep_07_seed_2026093055,1.4041435688616488e-05,5.014876215025943e-05,3.610732646164294e-05,1,1.0,1,1
8,2,0,3,pmfs_12_27,10,rep_11_seed_2026093059,1.7382916084329736e-07,3.5470591744357627e-06,3.3732300135924653e-06,1,1.0,1,1
8,2,0,3,pmfs_12_27,14,rep_15_seed_2026093063,0.28416896441089756,0.04131831675247771,-0.24285064765841985,1,1.0,1,1
8,2,0,4,pmfs_14_1,2,rep_03_seed_2026093067,0.001323124792080188,1.845751329554446e-10,-0.0013231246075050551,1,1.0,1,1
8,2,0,4,pmfs_14_1,6,rep_07_seed_2026093071,0.015904910859516175,5.843118401904768e-06,-0.01589906774111427,1,1.0,1,1
8,2,0,4,pmfs_14_1,10,rep_11_seed_2026093075,0.004851692372557892,3.2373798968254874e-06,-0.0048484549926610665,1,1.0,1,1
8,2,0,4,pmfs_14_1,14,rep_15_seed_2026093079,0.00024320201776228956,1.3061797199398484e-09,-0.00024320071158256962,1,1.0,1,1
8,2,0,5,pmfs_25_32,2,rep_03_seed_2026093083,0.03295815458603002,0.12141007087598954,0.08845191628995952,1,1.0,1,1
8,2,0,5,pmfs_25_32,6,rep_07_seed_2026093087,0.17258028527860192,1.1794815693838627,1.0069012841052607,1,2.0,1,1
8,2,0,5,pmfs_25_32,10,rep_11_seed_2026093091,1.9965251386305192,2.0459673991463907,0.04944226051587153,2,2.0,1,1
8,2,0,5,pmfs_25_32,14,rep_15_seed_2026093095,3.531821154478888,6.202272719682447,2.670451565203559,2,2.0,1,1
8,2,0,6,pmfs_20_26,2,rep_03_seed_2026093099,30.15665287923342,46.51720351192925,16.360550632695833,2,4.0,1,0
8,2,0,6,pmfs_20_26,6,rep_07_seed_2026093103,1.3709922086491133e-11,3.9683811792201595e-12,-9.741540907270974e-12,1,1.0,1,1
