environment_index,house,wind,source_index,true_source_id,target_index,model,candidate_index,candidate_source_id,log_likelihood,log_posterior,posterior
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M2,1,pmfs_13_19,-119.93842024295562,-114.99521861996689,1.1434340165275404e-50
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M2,2,pmfs_27_36,-304.05772649188276,-299.114524868894,1.247993698095992e-130
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M2,3,pmfs_26_36,-346.3122947125334,-341.36909308954466,5.562712041400443e-149
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M2,4,pmfs_27_1,-7.174072621466157,-2.230870998477428,0.1074348138126223
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M2,5,pmfs_27_2,-5.056857353239238,-0.11365573025050857,0.8925651861873773
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,0,pmfs_13_18,-136.86098183069754,-128.21132045422797,2.082241074673707e-56
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,1,pmfs_13_19,-119.04144166612427,-110.3917802896547,1.1414554676111065e-48
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,2,pmfs_27_36,-292.34797437385186,-283.6983129973823,6.185689839363512e-124
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,3,pmfs_26_36,-334.4806060771562,-325.83094470068664,3.1147176449891704e-142
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,4,pmfs_27_1,-8.989349166984194,-0.33968779051462406,0.7119925789022175
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M2,5,pmfs_27_2,-9.89443040794711,-1.2447690314775404,0.2880074210977821
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,0,pmfs_13_18,-139.40339136477778,-134.46018974178904,4.0242185576734795e-59
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,1,pmfs_13_19,-119.93842024295562,-114.99521861996689,1.1434340165275404e-50
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,2,pmfs_27_36,-304.05772649188276,-299.114524868894,1.247993698095992e-130
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,3,pmfs_26_36,-346.3122947125334,-341.36909308954466,5.562712041400443e-149
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,4,pmfs_27_1,-7.174072621466157,-2.230870998477428,0.1074348138126223
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M2,5,pmfs_27_2,-5.056857353239238,-0.11365573025050857,0.8925651861873773
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,0,pmfs_13_18,-160.0812211352277,-157.12141069096444,5.794798620486333e-69
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,1,pmfs_13_19,-122.7445477853622,-119.78473734109892,9.50932206604312e-53
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,2,pmfs_27_36,-304.05772649188276,-301.0979160476195,1.7172619529407137e-131
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,3,pmfs_26_36,-346.3122947125334,-343.35248426827013,7.654392613068619e-150
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,4,pmfs_27_1,-7.174072621466158,-4.214262177202881,0.014783225144739313
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M2,5,pmfs_27_2,-2.9747040302913064,-0.014893586028029038,0.9852167748552607
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,0,pmfs_13_18,-159.23980866487938,-155.42293184909914,3.1672207695717678e-68
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,1,pmfs_13_19,-121.84760911661449,-118.03073230083425,5.4941974973733836e-52
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,2,pmfs_27_36,-292.3479743738518,-288.53109755807156,4.926477152905735e-126
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,3,pmfs_26_36,-334.4806060771562,-330.663729261376,2.4806587000439616e-144
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,4,pmfs_27_1,-5.709962092160039,-1.8930852763797978,0.15060642883503744
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M2,5,pmfs_27_2,-3.980109445589784,-0.163232629809543,0.8493935711649627
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,0,pmfs_13_18,-160.84149493882938,-156.6132542542344,9.632253072453436e-69
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,1,pmfs_13_19,-123.6412600734423,-119.41301938884729,1.379064604949316e-52
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,2,pmfs_27_36,-315.66815822878067,-311.4399175441857,5.5381200554817315e-136
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,3,pmfs_26_36,-358.0372579872443,-353.8090173026493,2.2013856839605968e-154
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,4,pmfs_27_1,-7.840637270467244,-3.6123965858722373,0.026987092418124244
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M2,5,pmfs_27_2,-4.255598615721805,-0.027357931126798185,0.9730129075818754
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,0,pmfs_13_18,-81.92445603149687,0.0,1.0
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,1,pmfs_13_19,-131.80293001667724,-49.878473985180364,2.177980476882908e-22
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,2,pmfs_27_36,-502.7696308705774,-420.8451748390805,1.695363511379558e-183
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,3,pmfs_26_36,-510.01460454631416,-428.0901485148173,1.210070693249521e-186
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,4,pmfs_27_1,-275.30986577285967,-193.3854097413628,1.0322470935524576e-84
0,House01,"1,3-2,4_fast",0,pmfs_13_18,0,M3,5,pmfs_27_2,-278.86872978215933,-196.94427375066246,2.9389261126721428e-86
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,0,pmfs_13_18,-38.495214720716206,-8.211939089619591e-05,0.9999178839808087
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,1,pmfs_13_19,-47.9025100438087,-9.407377442483387,8.211601919236119e-05
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,2,pmfs_27_36,-535.5443440088966,-497.0492114075713,1.3622921413944275e-216
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,3,pmfs_26_36,-525.8274670966506,-487.3323344953253,2.260769448804796e-212
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,4,pmfs_27_1,-256.86490057435867,-218.36976797303336,1.4561789703267023e-95
0,House01,"1,3-2,4_fast",0,pmfs_13_18,1,M3,5,pmfs_27_2,-260.42379121285666,-221.92865861153135,4.145798488059397e-97
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,0,pmfs_13_18,-24.845715647869856,-6.394884621840902e-14,0.999999999999936
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,1,pmfs_13_19,-55.20313091812815,-30.35741527025836,6.545488486608249e-14
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,2,pmfs_27_36,-516.3493509920771,-491.50363534420734,3.4888583296371794e-214
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,3,pmfs_26_36,-507.01108453660487,-482.1653688887351,3.964979322292225e-210
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,4,pmfs_27_1,-247.56015187399115,-222.71443622612136,1.8895104876868773e-97
0,House01,"1,3-2,4_fast",0,pmfs_13_18,2,M3,5,pmfs_27_2,-251.21659671293992,-226.37088106507014,4.879501882223608e-99
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,0,pmfs_13_18,-28.47234576577443,0.0,1.0
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,1,pmfs_13_19,-78.7507118166516,-50.27836605087717,1.4601015600687062e-22
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,2,pmfs_27_36,-472.49810083941173,-444.0257550736373,1.4523281278115713e-193
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,3,pmfs_26_36,-467.5804542329652,-439.1081084671908,1.98505038099692e-191
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,4,pmfs_27_1,-255.89268748295453,-227.4203417171801,1.7084431021863088e-99
0,House01,"1,3-2,4_fast",0,pmfs_13_18,3,M3,5,pmfs_27_2,-259.45155266111186,-230.97920689533743,4.8641281797494855e-101
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,0,pmfs_13_18,-28.165379215013044,-7.574640061847049e-05,0.9999242564680677
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,1,pmfs_13_19,-37.65346097285173,-9.488157504239307,7.574353193332342e-05
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,2,pmfs_27_36,-518.5868502734498,-490.4215468048374,1.0295048957047989e-213
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,3,pmfs_26_36,-516.6095287479719,-488.4442252793595,7.436494201924693e-213
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,4,pmfs_27_1,-251.06620939654732,-222.9009059279349,1.5680739651814817e-97
0,House01,"1,3-2,4_fast",1,pmfs_13_19,0,M3,5,pmfs_27_2,-251.44773596402683,-223.2824324954144,1.0707095130253865e-97
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,0,pmfs_13_18,-68.23907746353271,-14.884516341996068,3.433497115461749e-07
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,1,pmfs_13_19,-53.35456146488641,-3.433497681726294e-07,0.9999996566502908
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,2,pmfs_27_36,-581.683037972079,-528.3284768505423,3.546972909169925e-230
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,3,pmfs_26_36,-581.4869211913697,-528.132360069833,4.315491913278151e-230
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,4,pmfs_27_1,-248.44965622482775,-195.0950951032911,1.867569403524436e-85
0,House01,"1,3-2,4_fast",1,pmfs_13_19,1,M3,5,pmfs_27_2,-252.23785782324245,-198.8832967017058,4.227481344022678e-87
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,0,pmfs_13_18,-42.232152024815335,-0.015369860107682598,0.9847476533666277
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,1,pmfs_13_19,-46.39980407487602,-4.183021910168371,0.015252346633373902
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,2,pmfs_27_36,-540.7655722859088,-498.54879012120114,3.040965484272802e-217
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,3,pmfs_26_36,-537.6048988681382,-495.38811670343057,7.172565373403041e-216
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,4,pmfs_27_1,-238.92084471352254,-196.70406254881487,3.736896479694053e-86
0,House01,"1,3-2,4_fast",1,pmfs_13_19,2,M3,5,pmfs_27_2,-242.47974507858123,-200.2629629138736,1.0638986967958536e-87
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,0,pmfs_13_18,-40.79427592009256,-6.072122388900425e-06,0.9999939278960464
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,1,pmfs_13_19,-52.806075246112066,-12.011805398141895,6.072103951884603e-06
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,2,pmfs_27_36,-525.5792366119043,-484.78496676393416,2.8877794714376913e-211
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,3,pmfs_26_36,-524.0434003489812,-483.24913050101105,1.341433780975385e-210
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,4,pmfs_27_1,-241.2427823725092,-200.448512524539,8.837249263482276e-88
0,House01,"1,3-2,4_fast",1,pmfs_13_19,3,M3,5,pmfs_27_2,-244.80167833614945,-204.0074084881793,2.5159860348614422e-89
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,0,pmfs_13_18,-545.803790610547,-523.8319848609634,3.1817022161659023e-228
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,1,pmfs_13_19,-618.3864748250053,-596.4146690754217,9.558732198315882e-260
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,2,pmfs_27_36,-21.971805749730912,-1.4729906183674757e-10,0.9999999998527009
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,3,pmfs_26_36,-44.61036289913946,-22.638557149555847,1.4729891630376276e-10
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,4,pmfs_27_1,-313.4895933382498,-291.5177875886662,2.4856127821834416e-127
0,House01,"1,3-2,4_fast",2,pmfs_27_36,0,M3,5,pmfs_27_2,-343.11734996014184,-321.1455442105582,3.374910510643845e-140
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,0,pmfs_13_18,-519.5493492054911,-498.1508192751911,4.5273913129686465e-217
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,1,pmfs_13_19,-599.0924709121891,-577.6939409818891,1.2903549810358987e-251
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,2,pmfs_27_36,-21.398529935255652,-4.955619914426279e-09,0.9999999950443801
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,3,pmfs_26_36,-40.52127314269618,-19.12274321239615,4.955621677282978e-09
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,4,pmfs_27_1,-306.493166337583,-285.09463640728296,1.5309908252086223e-124
0,House01,"1,3-2,4_fast",2,pmfs_27_36,1,M3,5,pmfs_27_2,-335.12708474070445,-313.72855481040443,5.61590600611086e-137
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,0,pmfs_13_18,-556.2814243190854,-532.5339292219016,5.289968825311147e-232
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,1,pmfs_13_19,-631.6429030564577,-607.8954079592739,9.871399968313308e-265
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,2,pmfs_27_36,-23.747495161593953,-6.441011635160976e-08,0.9999999355898858
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,3,pmfs_26_36,-40.30549025655314,-16.557995159369305,6.441011445785082e-08
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,4,pmfs_27_1,-399.55243311942934,-375.8049380222455,6.165795904548235e-164
0,House01,"1,3-2,4_fast",2,pmfs_27_36,2,M3,5,pmfs_27_2,-435.79120052630907,-412.0437054291252,1.1263994485004025e-179
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,0,pmfs_13_18,-532.4885446372881,-505.80358250478633,2.149290857268265e-220
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,1,pmfs_13_19,-601.0256331950801,-574.3406710625784,3.689910436966327e-250
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,2,pmfs_27_36,-26.684962278781903,-1.4628015421180862e-07,0.9999998537198564
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,3,pmfs_26_36,-42.42270438875867,-15.737742256256919,1.462801444381592e-07
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,4,pmfs_27_1,-387.4081629563117,-360.7232008238099,2.1872800295104283e-157
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,M3,5,pmfs_27_2,-419.7316306626288,-393.046668530127,2.0044753823942937e-171
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,0,pmfs_13_18,-512.7355395217062,-475.6304410909383,2.7310145189565733e-207
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,1,pmfs_13_19,-591.7459617441045,-554.6408633133366,1.325969776116725e-241
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,2,pmfs_27_36,-68.34942606723392,-31.244327636466004,2.6962547096232765e-14
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,3,pmfs_26_36,-37.105098430767946,-2.842170943040401e-14,0.9999999999999716
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,4,pmfs_27_1,-414.83611170662,-377.7310132758521,8.984735377047226e-165
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,M3,5,pmfs_27_2,-438.1755340981486,-401.0704356673807,6.56633347917934e-175
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,0,pmfs_13_18,-516.8005531197118,-490.3432830861063,1.1133146331698938e-213
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,1,pmfs_13_19,-587.655558429505,-561.1982883958996,1.882262093305905e-244
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,2,pmfs_27_36,-49.6918967576584,-23.234626724052863,8.115771756276543e-11
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,3,pmfs_26_36,-26.457270033686694,-8.115819127851864e-11,0.9999999999188418
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,4,pmfs_27_1,-429.63238409736886,-403.1751140637633,8.003366800331421e-176
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,M3,5,pmfs_27_2,-465.87614020772725,-439.4188701741217,1.4548205908180123e-191
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,0,pmfs_13_18,-540.24513431118,-491.0625699464273,5.422950035091935e-214
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,1,pmfs_13_19,-609.5587665029299,-560.3762021381772,4.282601073134e-244
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,2,pmfs_27_36,-53.59852113661501,-4.415956771862305,0.012082987929991153
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,3,pmfs_26_36,-49.19472094539539,-0.012156580642681547,0.9879170120700059
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,4,pmfs_27_1,-443.55086036941793,-394.36829600466524,5.345953878085896e-172
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,M3,5,pmfs_27_2,-479.7946163653599,-430.6120520006072,9.717666156377432e-188
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,0,pmfs_13_18,-470.8299379011273,-416.20883713624465,1.7490358542398697e-181
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,1,pmfs_13_19,-546.4526536031199,-491.8315528382372,2.5134518878932453e-214
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,2,pmfs_27_36,-75.34566140757417,-20.72456064269148,9.987060321542129e-10
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,3,pmfs_26_36,-54.621100765881394,-9.987033422476088e-10,0.9999999990012967
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,4,pmfs_27_1,-360.0510943418505,-305.42999357696783,2.2565199722690795e-133
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,M3,5,pmfs_27_2,-375.55237552889906,-320.9312747640164,4.181367119521497e-140
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,0,pmfs_13_18,-135.06853388346033,-129.4740083189332,5.890506467910272e-57
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,1,pmfs_13_19,-117.24733840270638,-111.65281283817923,3.234442950479793e-49
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,2,pmfs_27_36,-268.9115896464518,-263.3170640819246,4.393919319994253e-115
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,3,pmfs_26_36,-307.33922544856364,-301.7446998840365,8.99377248012204e-132
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,4,pmfs_27_1,-5.728084770275258,-0.13355920574811808,0.8749756638552877
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,M3,5,pmfs_27_2,-7.673772435998754,-2.0792468714716144,0.12502433614471203
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,0,pmfs_13_18,-135.06853388346033,-129.4740083189332,5.890506467910272e-57
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,1,pmfs_13_19,-117.24733840270638,-111.65281283817923,3.234442950479793e-49
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,2,pmfs_27_36,-268.9115896464518,-263.3170640819246,4.393919319994253e-115
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,3,pmfs_26_36,-307.33922544856364,-301.7446998840365,8.99377248012204e-132
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,4,pmfs_27_1,-5.728084770275258,-0.13355920574811808,0.8749756638552877
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,M3,5,pmfs_27_2,-7.673772435998754,-2.0792468714716144,0.12502433614471203
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,0,pmfs_13_18,-139.40339136477778,-134.46018974178904,4.0242185576734795e-59
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,1,pmfs_13_19,-119.93842024295562,-114.99521861996689,1.1434340165275404e-50
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,2,pmfs_27_36,-304.05772649188276,-299.114524868894,1.247993698095992e-130
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,3,pmfs_26_36,-346.3122947125334,-341.36909308954466,5.562712041400443e-149
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,4,pmfs_27_1,-7.174072621466157,-2.230870998477428,0.1074348138126223
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,M3,5,pmfs_27_2,-5.056857353239238,-0.11365573025050857,0.8925651861873773
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,0,pmfs_13_18,-136.86098183069754,-128.21132045422797,2.082241074673707e-56
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,1,pmfs_13_19,-119.04144166612427,-110.3917802896547,1.1414554676111065e-48
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,2,pmfs_27_36,-292.34797437385186,-283.6983129973823,6.185689839363512e-124
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,3,pmfs_26_36,-334.4806060771562,-325.83094470068664,3.1147176449891704e-142
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,4,pmfs_27_1,-8.989349166984194,-0.33968779051462406,0.7119925789022175
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,M3,5,pmfs_27_2,-9.89443040794711,-1.2447690314775404,0.2880074210977821
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,0,pmfs_13_18,-139.40339136477778,-134.46018974178904,4.0242185576734795e-59
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,1,pmfs_13_19,-119.93842024295562,-114.99521861996689,1.1434340165275404e-50
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,2,pmfs_27_36,-304.05772649188276,-299.114524868894,1.247993698095992e-130
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,3,pmfs_26_36,-346.3122947125334,-341.36909308954466,5.562712041400443e-149
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,4,pmfs_27_1,-7.174072621466157,-2.230870998477428,0.1074348138126223
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,M3,5,pmfs_27_2,-5.056857353239238,-0.11365573025050857,0.8925651861873773
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,0,pmfs_13_18,-160.0812211352277,-157.12141069096444,5.794798620486333e-69
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,1,pmfs_13_19,-122.7445477853622,-119.78473734109892,9.50932206604312e-53
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,2,pmfs_27_36,-304.05772649188276,-301.0979160476195,1.7172619529407137e-131
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,3,pmfs_26_36,-346.3122947125334,-343.35248426827013,7.654392613068619e-150
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,4,pmfs_27_1,-7.174072621466158,-4.214262177202881,0.014783225144739313
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,M3,5,pmfs_27_2,-2.9747040302913064,-0.014893586028029038,0.9852167748552607
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,0,pmfs_13_18,-159.23980866487938,-155.42293184909914,3.1672207695717678e-68
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,1,pmfs_13_19,-121.84760911661449,-118.03073230083425,5.4941974973733836e-52
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,2,pmfs_27_36,-292.3479743738518,-288.53109755807156,4.926477152905735e-126
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,3,pmfs_26_36,-334.4806060771562,-330.663729261376,2.4806587000439616e-144
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,4,pmfs_27_1,-5.709962092160039,-1.8930852763797978,0.15060642883503744
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,M3,5,pmfs_27_2,-3.980109445589784,-0.163232629809543,0.8493935711649627
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,0,pmfs_13_18,-160.84149493882938,-156.6132542542344,9.632253072453436e-69
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,1,pmfs_13_19,-123.6412600734423,-119.41301938884729,1.379064604949316e-52
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,2,pmfs_27_36,-315.66815822878067,-311.4399175441857,5.5381200554817315e-136
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,3,pmfs_26_36,-358.0372579872443,-353.8090173026493,2.2013856839605968e-154
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,4,pmfs_27_1,-7.840637270467244,-3.6123965858722373,0.026987092418124244
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,M3,5,pmfs_27_2,-4.255598615721805,-0.027357931126798185,0.9730129075818754
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,0,pmfs_12_20,-27.46191976783725,-1.8492716336027115e-05,0.9999815074546532
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,1,pmfs_11_20,-38.36004413634427,-10.898142861223356,1.849254534849275e-05
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,2,pmfs_1_1,-243.35055704898556,-215.88865577386466,1.7407968489740733e-94
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,3,pmfs_2_1,-236.12881133971166,-208.66691006459075,2.382936135861948e-91
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,4,pmfs_2_38,-389.46285758140107,-362.00095630628016,6.0951196085138845e-158
1,House02,"3,5-1_slow",0,pmfs_12_20,0,M0,5,pmfs_2_37,-370.25051925383696,-342.78861797871605,1.3452244512672134e-149
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,0,pmfs_12_20,-33.13387513949798,-0.006765431849110826,0.9932574021619412
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,1,pmfs_11_20,-38.1264197000542,-4.99930999240533,0.006742597838059903
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,2,pmfs_1_1,-235.730811501642,-202.60370179399314,1.0240715420733769e-88
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,3,pmfs_2_1,-227.4707126952182,-194.34360298756934,3.9595481567463195e-85
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,4,pmfs_2_38,-387.4657999211788,-354.33869021352996,1.2961704476789103e-154
1,House02,"3,5-1_slow",0,pmfs_12_20,1,M0,5,pmfs_2_37,-371.065583016452,-337.93847330880317,1.7186435763850986e-147
