candidate_id,permutation,Elog,Ebrier
quadtree_7_27_1_1,112,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,113,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,114,-5.661370746125471,-1.5207107759856253
quadtree_7_27_1_1,115,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,116,-5.661370746125472,-1.5207107759856249
quadtree_7_27_1_1,117,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,118,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,119,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,120,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,121,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,122,-5.6613707461254705,-1.520710775985625
quadtree_7_27_1_1,123,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,124,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,125,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,126,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,127,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,128,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,129,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,130,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,131,-5.910141169393423,-1.5404975358240867
quadtree_7_27_1_1,132,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,133,-5.910141169393423,-1.5404975358240867
quadtree_7_27_1_1,134,-5.661370746125471,-1.5207107759856249
quadtree_7_27_1_1,135,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,136,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,137,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,138,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,139,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,140,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,141,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,142,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,143,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,144,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,145,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,146,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,147,-5.661370746125471,-1.520710775985625
quadtree_7_27_1_1,148,-5.075316049181166,-1.452391696705725
quadtree_7_27_1_1,149,-5.075316049181166,-1.4523916967057255
quadtree_7_27_1_1,150,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,151,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,152,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,153,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,154,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,155,-5.075316049181165,-1.4523916967057255
quadtree_7_27_1_1,156,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,157,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,158,-5.075316049181166,-1.4523916967057255
quadtree_7_27_1_1,159,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,160,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,161,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,162,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,163,-5.661370746125472,-1.520710775985625
quadtree_7_27_1_1,164,-5.910141169393423,-1.5404975358240867
quadtree_7_27_1_1,165,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,166,-5.661370746125471,-1.520710775985625
quadtree_7_27_1_1,167,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,168,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,169,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,170,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,171,-5.6613707461254705,-1.520710775985625
quadtree_7_27_1_1,172,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,173,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,174,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,175,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,176,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,177,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,178,-5.6613707461254705,-1.5207107759856249
