model,source_index,source_id,realization_index,fold,truth_nll,truth_rank,top1,top3,top5,brier,posterior_mass_0p5m,posterior_mass_1p0m,posterior_expected_distance_m,map_distance_error_m,map_source_id,nearest_neighbor_confusion,truth_vs_nearest_logodds
MATCHED_BLOCK_DIAG,2,pmfs_1_14,6,2,5.804091434597764,12,0,0,0,1.260569178004534,0.7008733700274484,0.7569705651395151,0.5518376087614125,0.2999999999999998,pmfs_2_14,0,-1.8854543015055163
MATCHED_BLOCK_DIAG,2,pmfs_1_14,7,3,0.7514310715820569,1,1,1,1,0.44192438330145367,0.5480807150315787,0.9492674954769675,0.3251430223129162,0.0,pmfs_1_14,0,2.2876215605613357
MATCHED_BLOCK_DIAG,2,pmfs_1_14,8,0,8.479882138854155,16,0,0,0,1.4240041479579053,0.266218417230614,0.3131868990583313,0.8802357223679141,1.0816653826391975,pmfs_4_12,0,-4.137894232411296
MATCHED_BLOCK_DIAG,2,pmfs_1_14,9,1,9.77003328596224,27,0,0,0,1.3641909003823771,0.17260765492560776,0.41192507594709754,0.8772377130455271,1.0816653826391975,pmfs_4_12,0,-3.2375950342889466
MATCHED_BLOCK_DIAG,2,pmfs_1_14,10,2,1.2197746588856875,2,0,1,1,0.8435719689558405,0.33431554022787957,0.9188701961471488,0.46323769958466804,0.5999999999999996,pmfs_1_16,0,3.498843982514602
MATCHED_BLOCK_DIAG,2,pmfs_1_14,11,3,12.333339365726822,45,0,0,0,1.2547836609382772,0.001019099774208972,0.15053653516948334,1.445268183116494,1.3416407864998745,pmfs_5_12,0,-3.7838865420834153
MATCHED_BLOCK_DIAG,2,pmfs_1_14,12,0,16.351214477361637,46,0,0,0,1.9867218928379162,8.864089010549274e-06,0.0033654193940739893,1.3413913993015312,1.3416407864998745,pmfs_5_12,0,-3.8846917248874107
MATCHED_BLOCK_DIAG,2,pmfs_1_14,13,1,11.84458305450023,41,0,0,0,1.1453629931461655,0.015820110524952025,0.4999132376556225,1.1519304643186636,1.2369316876852974,pmfs_2_18,0,-2.996612065194528
MATCHED_BLOCK_DIAG,2,pmfs_1_14,14,2,18.113204134742055,45,0,0,0,1.2043284448463016,8.134201290744991e-06,0.06765887180749125,1.467028648064578,1.2369316876852983,pmfs_5_15,0,-2.746047026445579
MATCHED_BLOCK_DIAG,2,pmfs_1_14,15,3,11.816236037620278,31,0,0,0,1.651715081143381,0.006680381974124718,0.21784744415486385,0.9770175675410492,1.0816653826391975,pmfs_4_12,0,-3.8489030593222315
MATCHED_BLOCK_DIAG,3,pmfs_1_15,0,0,3.652576108669708,4,0,0,1,1.3853822773473017,0.8434384508401267,0.9948851105422725,0.4601044751432225,0.42426406871192796,pmfs_2_14,0,2.909939725697844
MATCHED_BLOCK_DIAG,3,pmfs_1_15,1,1,3.5361091792643258,5,0,0,1,1.316416626431148,0.7417263615445682,0.9994662410722589,0.5010671143904777,0.42426406871192796,pmfs_2_14,0,1.1679083830516417
MATCHED_BLOCK_DIAG,3,pmfs_1_15,2,2,11.730532197497828,32,0,0,0,1.4645302473017374,0.00015824294232894497,0.6453625595408196,1.2896024957662786,0.5999999999999996,pmfs_3_15,0,2.9174483670191815
MATCHED_BLOCK_DIAG,3,pmfs_1_15,3,3,6.5501809098382955,3,0,1,1,1.9764172263848478,0.9969258293683443,0.9999589289196034,0.4241343826451105,0.42426406871192796,pmfs_2_14,0,2.358739672169432
MATCHED_BLOCK_DIAG,3,pmfs_1_15,4,0,12.665537915952264,38,0,0,0,1.405581208601273,3.5374352038508447e-06,0.2874530607692574,1.4959655805467853,1.7492855684535902,pmfs_6_12,0,3.0363344037749957
MATCHED_BLOCK_DIAG,3,pmfs_1_15,5,1,9.546538525331856,36,0,0,0,1.1611159290258186,0.002443835249946856,0.20688738034103632,1.5857264330528857,1.5000000000000002,pmfs_5_12,0,2.6214434323977844
MATCHED_BLOCK_DIAG,3,pmfs_1_15,6,2,3.5795503444452024,4,0,0,1,1.5120588754589417,0.9019285939354054,0.9959788528286138,0.43612003379875536,0.42426406871192796,pmfs_2_14,0,1.2553097974663299
MATCHED_BLOCK_DIAG,3,pmfs_1_15,7,3,8.346405780183414,26,0,0,0,1.1899710651954352,0.0010605458302374003,0.3664641905310026,1.7147940248807871,0.9486832980505137,pmfs_2_18,0,3.8219382671504647
MATCHED_BLOCK_DIAG,3,pmfs_1_15,8,0,11.502085502663457,24,0,0,0,1.968991801071836,3.493709060415306e-05,0.010315774155631884,1.4983934239252787,1.5000000000000002,pmfs_5_12,0,4.349694339275642
MATCHED_BLOCK_DIAG,3,pmfs_1_15,9,1,7.32142031522821,18,0,0,0,1.2626904929733842,0.10929354396029473,0.536162910040901,0.9332333126955132,1.272792206135786,pmfs_4_12,0,3.2326992975118394
MATCHED_BLOCK_DIAG,3,pmfs_1_15,10,2,11.913915508629255,42,0,0,0,1.22765746048253,4.580462011340205e-05,0.6375638768880951,1.0736324912650055,0.5999999999999996,pmfs_3_15,0,3.00305392537423
MATCHED_BLOCK_DIAG,3,pmfs_1_15,11,3,6.216636331292309,7,0,0,0,1.4662544434393237,0.6811731351114646,0.7597990458637203,0.6428387313689957,0.42426406871192796,pmfs_2_14,0,3.043713730903538
MATCHED_BLOCK_DIAG,3,pmfs_1_15,12,0,10.872286042789844,9,0,0,0,1.385562548354092,0.7603115267446587,0.999627303518654,0.37741986609474076,0.2999999999999994,pmfs_1_14,1,-10.264891983813557
MATCHED_BLOCK_DIAG,3,pmfs_1_15,13,1,8.491030830341805,26,0,0,0,1.1774502230898947,0.03280245226304942,0.5636504701613929,0.992329560465272,0.6708203932499364,pmfs_3_14,0,3.1302725526517197
MATCHED_BLOCK_DIAG,3,pmfs_1_15,14,2,3.562436873869347,4,0,0,1,1.4920867314690167,0.901130639662991,0.9962739429570238,0.4342058478507709,0.42426406871192796,pmfs_2_14,0,1.2260113959262973
MATCHED_BLOCK_DIAG,3,pmfs_1_15,15,3,21.25653380076853,50,0,0,0,1.5265558508165862,3.0659529355263747e-08,0.016502493226854358,1.7324805098421638,1.7492855684535902,pmfs_6_12,0,-2.3890881489720925
MATCHED_BLOCK_DIAG,4,pmfs_1_16,0,0,2.5996071999831436,3,0,1,1,1.4803255305903267,0.0789892943421524,0.9969959953500277,0.5981718897911461,0.5999999999999996,pmfs_1_14,0,2.763575680556487
MATCHED_BLOCK_DIAG,4,pmfs_1_16,1,1,2.879825895058845,3,0,1,1,1.4286924483203165,0.1215783377106648,0.9724802086456434,0.629721320503559,0.6708203932499366,pmfs_2_14,0,2.981059927050678
MATCHED_BLOCK_DIAG,4,pmfs_1_16,2,2,12.510620888425851,39,0,0,0,1.1727392874830338,0.005314187603384776,0.3242992714431227,1.4156842959109863,1.2727922061357857,pmfs_4_13,0,-2.4604152488242654
MATCHED_BLOCK_DIAG,4,pmfs_1_16,3,3,9.170357274062628,9,0,0,0,1.984051744959052,0.005480988360033176,0.9989715111139357,0.6697841414407394,0.6708203932499366,pmfs_2_14,0,-1.0935474815790567
MATCHED_BLOCK_DIAG,4,pmfs_1_16,4,0,3.716224525856506,4,0,0,1,1.2508553559676936,0.21131323864217602,0.9598648398646875,0.6062443780611582,0.6708203932499366,pmfs_2_14,0,0.9570041264387341
MATCHED_BLOCK_DIAG,4,pmfs_1_16,5,1,19.18296290384581,55,0,0,0,1.17332543107401,1.1226570162145377e-05,0.0978373749599684,1.5157758275229138,1.2369316876852983,pmfs_5_15,0,-7.738698955653598
MATCHED_BLOCK_DIAG,4,pmfs_1_16,6,2,7.073066946977972,15,0,0,0,1.4591292029599099,0.16028021145960905,0.3322840115385526,1.1837625464921457,1.5000000000000007,pmfs_4_12,0,-0.626967161126041
MATCHED_BLOCK_DIAG,4,pmfs_1_16,7,3,1.7683080954445263,3,0,1,1,0.8632266879068617,0.3017748137335222,0.9847159215819346,0.5000201677381726,0.6708203932499366,pmfs_2_14,0,3.5897207222026575
MATCHED_BLOCK_DIAG,4,pmfs_1_16,8,0,1.7183096992269284,3,0,1,1,0.9384017136036422,0.20483322775917162,0.9783140703767855,0.5894495277571021,0.5999999999999996,pmfs_1_14,0,1.9550482071220987
MATCHED_BLOCK_DIAG,4,pmfs_1_16,9,1,19.918360654426778,56,0,0,0,1.8010629033467018,8.730753147916185e-07,0.004652528337400163,1.8668317548848699,1.920937271229855,pmfs_6_12,0,-5.694898480127831
MATCHED_BLOCK_DIAG,4,pmfs_1_16,10,2,9.851390319236012,20,0,0,0,1.7036234362125515,0.03973253250244217,0.14791660827425532,1.3851748173094551,1.5000000000000007,pmfs_4_12,0,-1.6787994097518055
MATCHED_BLOCK_DIAG,4,pmfs_1_16,11,3,11.278060376020989,32,0,0,0,1.4563017482988094,0.008236964439496997,0.45086770168659274,1.2039835222295587,1.5000000000000007,pmfs_4_12,0,-3.0390570766163005
MATCHED_BLOCK_DIAG,4,pmfs_1_16,12,0,19.22803950959068,41,0,0,0,1.8677470069493234,5.858892885089161e-07,0.0015824188133945008,2.126316147591551,2.163330765278394,pmfs_7_12,0,-4.799580007901184
MATCHED_BLOCK_DIAG,4,pmfs_1_16,13,1,0.5009121139163675,1,1,1,1,0.2464010172549257,0.610289650082548,0.9954669330236676,0.2662990916606086,0.0,pmfs_1_16,0,8.157946065915054
MATCHED_BLOCK_DIAG,4,pmfs_1_16,14,2,11.252982775611883,24,0,0,0,1.8446171562917424,0.013078829939963883,0.07598786798901992,1.4441911208828406,1.5000000000000007,pmfs_4_12,0,-1.7932060553980396
MATCHED_BLOCK_DIAG,4,pmfs_1_16,15,3,9.968731900149038,12,0,0,0,1.9383653186646772,0.011531496748111497,0.98616816386487,0.6797237111613166,0.6708203932499366,pmfs_2_14,0,-2.1523946245775605
MATCHED_BLOCK_DIAG,5,pmfs_1_17,0,0,15.538252122683467,47,0,0,0,1.4333808810938968,8.102524837837511e-05,0.00043018722816969717,1.9070060639793018,2.1213203435596424,pmfs_6_12,0,0.8027147152159912
MATCHED_BLOCK_DIAG,5,pmfs_1_17,1,1,6.482638016208966,12,0,0,0,1.3443079950879977,0.06502838698723862,0.44132635455716385,1.2978635134364784,1.7492855684535902,pmfs_4_12,0,-2.4094167950582825
MATCHED_BLOCK_DIAG,5,pmfs_1_17,2,2,5.16062275119014,10,0,0,0,1.555799839452657,0.1279756433559768,0.9596004446668243,0.8561498121960188,0.9486832980505128,pmfs_2_14,0,-1.2040770637137372
MATCHED_BLOCK_DIAG,5,pmfs_1_17,3,3,5.014885624074191,10,0,0,0,1.347714071016705,0.22611514956325207,0.9376069836896949,0.8005562622711307,0.9486832980505128,pmfs_2_14,0,-2.4027403032417505
MATCHED_BLOCK_DIAG,5,pmfs_1_17,4,0,15.07831854006848,33,0,0,0,1.8509046262887312,2.899840619606755e-07,2.4631557644674417e-05,2.306194913700213,2.3430749027719964,pmfs_7_12,0,3.975373262623073
MATCHED_BLOCK_DIAG,5,pmfs_1_17,5,1,9.437682512366301,28,0,0,0,1.2996115211447639,0.0986050796578282,0.17852633735121687,1.3469744722337036,1.7492855684535902,pmfs_4_12,0,-0.6118064495335709
MATCHED_BLOCK_DIAG,5,pmfs_1_17,6,2,5.069929456595809,10,0,0,0,1.5233083815320163,0.10819509992665546,0.9472859985463744,0.8642913298016162,0.9486832980505128,pmfs_2_14,0,-0.6966637626926699
MATCHED_BLOCK_DIAG,5,pmfs_1_17,7,3,15.561575885607473,33,0,0,0,1.70295660823674,2.976235046517077e-07,2.5978044754333077e-05,2.0825985337949744,2.1213203435596424,pmfs_6_12,0,2.731851657633884
MATCHED_BLOCK_DIAG,5,pmfs_1_17,8,0,15.08140705998255,47,0,0,0,1.4111148200266126,7.279674754243903e-05,0.0003726068919870434,2.033374147446609,2.1213203435596424,pmfs_6_12,0,1.095732533826098
MATCHED_BLOCK_DIAG,5,pmfs_1_17,9,1,5.797195641507953,9,0,0,0,1.2950859986207623,0.4190029955657919,0.9114575402623959,0.6945815148201822,0.9486832980505128,pmfs_2_14,0,-3.90247678954121
MATCHED_BLOCK_DIAG,5,pmfs_1_17,10,2,13.359967519630969,28,0,0,0,1.2914979204989825,2.999996878143996e-06,5.841045180800762e-05,1.8436496683673271,2.1213203435596424,pmfs_6_12,0,4.190489833575436
MATCHED_BLOCK_DIAG,5,pmfs_1_17,11,3,9.565820537219842,19,0,0,0,1.2477437921043375,0.00010769943576390296,0.000914092436999849,1.9819751563599275,1.7492855684535897,pmfs_6_14,0,0.6223018324791667
MATCHED_BLOCK_DIAG,5,pmfs_1_17,12,0,9.810552509437173,28,0,0,0,1.7832533298413349,0.020024522604502396,0.05524472239973296,1.6528520756600966,1.7492855684535902,pmfs_4_12,0,-1.519362558769524
MATCHED_BLOCK_DIAG,5,pmfs_1_17,13,1,5.71529304227365,11,0,0,0,1.3918462948531714,0.1433550191072932,0.8569929270500982,0.920240973458015,0.9486832980505128,pmfs_2_14,0,-2.4614889826111703
MATCHED_BLOCK_DIAG,5,pmfs_1_17,14,2,9.283586661228169,18,0,0,0,1.8524601743088713,0.0007801914039181901,0.020944512681485693,1.691187155301808,1.7492855684535902,pmfs_4_12,0,1.6135748830594299
MATCHED_BLOCK_DIAG,5,pmfs_1_17,15,3,8.22103776985829,7,0,0,0,1.969331131730618,0.0009137217895550931,0.9911409389598488,0.9530833157720139,0.9486832980505128,pmfs_2_14,0,2.1023139699884634
MATCHED_BLOCK_DIAG,6,pmfs_1_18,0,0,41.827103551217775,77,0,0,0,1.8282560122411449,1.1262292191523605e-07,3.989704801726309e-06,2.5015254510082694,2.5455844122715714,pmfs_7_12,0,-22.210672089204422
MATCHED_BLOCK_DIAG,6,pmfs_1_18,1,1,7.324093870031823,17,0,0,0,1.254560665319593,0.12785777488395983,0.20316249374971818,1.5152028498282726,2.012461179749811,pmfs_4_12,0,-5.2613521207165
MATCHED_BLOCK_DIAG,6,pmfs_1_18,2,2,1.6497445406904885,2,0,1,1,1.0439215325344824,0.19900684364042448,0.28971395612103745,0.9764414235977488,1.2369316876852974,pmfs_2_14,0,52.31794299866247
MATCHED_BLOCK_DIAG,6,pmfs_1_18,3,3,6.0594992411603315,3,0,1,1,1.9771581627490102,0.0028350842219329983,0.007572654437971343,1.2326662017123482,1.2369316876852974,pmfs_2_14,0,57.83915398533647
MATCHED_BLOCK_DIAG,6,pmfs_1_18,4,0,0.5267433236813046,1,1,1,1,0.20709457666378706,0.6228180455905591,0.7319252448572744,0.4733252196315739,0.0,pmfs_1_18,0,85.99007071177662
MATCHED_BLOCK_DIAG,6,pmfs_1_18,5,1,0.9745266232079213,1,1,1,1,0.5171223291261607,0.38034793544746887,0.7168035087357548,0.6100040524632286,0.0,pmfs_1_18,0,104.45274080378087
MATCHED_BLOCK_DIAG,6,pmfs_1_18,6,2,8.353424019977695,15,0,0,0,1.6635268408743724,0.01671524224706753,0.026308069978611903,1.8880294619056788,2.012461179749811,pmfs_4_12,0,-4.244929225501783
MATCHED_BLOCK_DIAG,6,pmfs_1_18,7,3,7.070636542756064,4,0,0,1,1.9709465849695897,0.0012712230206790673,0.007227744254585667,1.2383435227201904,1.2369316876852974,pmfs_2_14,0,31.62496915090822
MATCHED_BLOCK_DIAG,6,pmfs_1_18,8,0,2.32770104347434,3,0,1,1,1.2322505621220237,0.09916263961917504,0.23912717809114978,1.5872375148261733,2.012461179749811,pmfs_4_12,0,18.090300303583625
MATCHED_BLOCK_DIAG,6,pmfs_1_18,9,1,9.603296898709601,35,0,0,0,1.14484422663522,0.2184240979168191,0.23085865386812157,1.6911158664985768,0.2999999999999998,pmfs_2_18,1,-8.081516199918843
MATCHED_BLOCK_DIAG,6,pmfs_1_18,10,2,2.4877758836420485,2,0,1,1,1.4348263459927781,0.08892898842207402,0.17889619279841468,1.1064569870457788,1.2369316876852974,pmfs_2_14,0,42.46296548755401
MATCHED_BLOCK_DIAG,6,pmfs_1_18,11,3,1.448290311316196,2,0,1,1,0.8347050094554798,0.24211596284051007,0.3407304750401911,0.9284181735777903,1.2369316876852974,pmfs_2_14,0,93.18267540221808
MATCHED_BLOCK_DIAG,6,pmfs_1_18,12,0,12.513323331801184,29,0,0,0,1.957644473569904,0.007481869153918533,0.007760878134222634,2.1509228836226635,2.1633307652783937,pmfs_5_12,0,-7.617508804076671
MATCHED_BLOCK_DIAG,6,pmfs_1_18,13,1,7.626225793337527,18,0,0,0,1.2166000807161932,0.20638179373960364,0.2650344345907394,1.356440442702945,1.3416407864998732,pmfs_3_14,0,-6.045528271370143
MATCHED_BLOCK_DIAG,6,pmfs_1_18,14,2,8.041385821288248,13,0,0,0,1.8114529384684697,0.0020130414765514343,0.01435416488276416,1.9405688448496825,2.012461179749811,pmfs_4_12,0,-1.6151305867396877
MATCHED_BLOCK_DIAG,6,pmfs_1_18,15,3,9.768068103286815,38,0,0,0,1.2215594223026154,0.3376600301277821,0.34313849847878386,1.8250841182676272,0.2999999999999998,pmfs_2_18,1,-8.681980343265575
MATCHED_BLOCK_DIAG,7,pmfs_2_12,0,0,8.531117419487211,16,0,0,0,1.8565058297232673,0.016899397065792784,0.989905937770576,0.6184719378798901,0.6000000000000005,pmfs_4_12,0,-2.559540167369555
MATCHED_BLOCK_DIAG,7,pmfs_2_12,1,1,9.00451687409209,31,0,0,0,1.1923765494615444,0.009376053339886994,0.5890468018038685,1.2687447248250516,0.848528137423858,pmfs_4_14,0,0.7884166994818962
MATCHED_BLOCK_DIAG,7,pmfs_2_12,2,2,6.097575096994042,18,0,0,0,1.1513720574170563,0.003822516076345147,0.005588603133446996,1.6718657569898068,1.3416407864998745,pmfs_6_14,0,5.813890871790813
MATCHED_BLOCK_DIAG,7,pmfs_2_12,3,3,8.255101746404241,33,0,0,0,1.123543917293833,0.002500222589225094,0.4078024083297126,1.48448044147452,1.8000000000000003,pmfs_2_18,0,-0.027193418016883797
MATCHED_BLOCK_DIAG,7,pmfs_2_12,4,0,9.162405833989695,24,0,0,0,1.7540795337586719,0.0058597475407364255,0.9860849501003335,0.8833786143350773,0.9000000000000004,pmfs_5_12,0,-1.0645942045899872
MATCHED_BLOCK_DIAG,7,pmfs_2_12,5,1,4.967930241514449,21,0,0,0,1.0888226922900026,0.020075670532216698,0.055948102219936964,1.9142848340523666,2.1840329667841556,pmfs_9_14,0,-0.3628709925819784
MATCHED_BLOCK_DIAG,7,pmfs_2_12,6,2,9.726072430291882,13,0,0,0,1.2446855806882677,0.028034004099122257,0.5295400444155242,1.0020044338296816,1.2369316876852987,pmfs_1_16,0,-2.5609975340827216
MATCHED_BLOCK_DIAG,7,pmfs_2_12,7,3,4.265248951428471,7,0,0,0,1.3113342817044338,0.0624527572625007,0.7621019620821995,0.8468950930977042,0.600000000000001,pmfs_2_14,0,0.7472908665538345
MATCHED_BLOCK_DIAG,7,pmfs_2_12,8,0,10.852617672794079,34,0,0,0,1.7757821158410991,0.000220719694349658,0.9197191366294526,0.9975194952620445,0.9000000000000004,pmfs_5_12,0,2.6251410710471603
MATCHED_BLOCK_DIAG,7,pmfs_2_12,9,1,3.1503888504452933,5,0,0,1,1.0945389365933862,0.24950513925037984,0.7041578896470162,0.8682365688272793,1.824828759089466,pmfs_1_18,0,-1.2538949921660851
MATCHED_BLOCK_DIAG,7,pmfs_2_12,10,2,6.107508809960985,11,0,0,0,1.2840906977682542,0.07872018165905394,0.42485299235556323,1.2401643989339177,1.824828759089466,pmfs_1_18,0,-2.6499957503569553
MATCHED_BLOCK_DIAG,7,pmfs_2_12,11,3,13.780794484947231,35,0,0,0,1.5467619328203177,6.4682891019960884e-06,0.023777494880373576,1.241131311281634,1.2369316876852985,pmfs_6_13,0,4.8633206018307025
MATCHED_BLOCK_DIAG,7,pmfs_2_12,12,0,7.69671209645874,20,0,0,0,1.8141921078634364,0.024546978694030795,0.9893264498682309,0.6174156952430562,0.6000000000000005,pmfs_4_12,0,-1.8464106042729824
MATCHED_BLOCK_DIAG,7,pmfs_2_12,13,1,14.429201349161318,41,0,0,0,1.5380585221310934,9.17764324887048e-05,0.15710367940065148,1.1617736985603142,1.2000000000000002,pmfs_6_12,0,6.65329633425473
MATCHED_BLOCK_DIAG,7,pmfs_2_12,14,2,6.756740418691402,17,0,0,0,1.3602730247010388,0.004207223879037351,0.7371956087406479,1.1992257024814768,0.9000000000000004,pmfs_5_12,0,0.7465127236247557
MATCHED_BLOCK_DIAG,7,pmfs_2_12,15,3,12.581241080830226,36,0,0,0,1.4211786303065903,3.008132027042473e-05,0.32202592398128455,1.1057083184276935,1.2000000000000002,pmfs_6_12,0,2.815185222794705
MATCHED_BLOCK_DIAG,8,pmfs_2_13,0,0,16.377422284452024,15,0,0,0,1.5633354238933803,0.9199743095776999,0.9910567058644075,0.44475849461943995,0.42426406871192857,pmfs_1_14,0,-14.722045469945764
MATCHED_BLOCK_DIAG,8,pmfs_2_13,1,1,7.189288393577322,15,0,0,0,1.5821511415246023,0.07116672617761897,0.989895002466875,0.6456658059594078,0.6708203932499377,pmfs_4_12,0,-0.3121311872306105
MATCHED_BLOCK_DIAG,8,pmfs_2_13,2,2,7.512568827586654,14,0,0,0,1.695514849329725,0.13149135655514793,0.995558940400655,0.6374923620496713,0.6708203932499377,pmfs_4_12,0,-2.2739147297702225
MATCHED_BLOCK_DIAG,8,pmfs_2_13,3,3,12.796743111246377,24,0,0,0,1.4522924848401837,3.682365823295849e-06,0.10213643602355432,1.3830933691311385,1.5297058540778359,pmfs_7_12,0,2.476282379425067
MATCHED_BLOCK_DIAG,8,pmfs_2_13,4,0,7.148362060049061,11,0,0,0,1.8072806292894446,0.04397105041221273,0.9868555216127004,0.6645939808490504,0.6708203932499377,pmfs_4_12,0,0.6764046275110447
MATCHED_BLOCK_DIAG,8,pmfs_2_13,5,1,10.045624615449064,36,0,0,0,1.1585163725265,0.1257461554308375,0.6622346077789918,1.0551310437505685,0.9486832980505143,pmfs_5_12,0,-0.17411538691685635
MATCHED_BLOCK_DIAG,8,pmfs_2_13,6,2,12.842001977486559,44,0,0,0,1.27864034962387,0.00048413827986759606,0.5130927442661775,1.0440813299655967,1.2369316876852985,pmfs_6_12,0,-3.1887762021200743
MATCHED_BLOCK_DIAG,8,pmfs_2_13,7,3,8.389717529845719,14,0,0,0,1.7867695516518225,0.09867315485550925,0.997350708597827,0.6417602720827565,0.6708203932499377,pmfs_4_12,0,-0.3683592841261376
MATCHED_BLOCK_DIAG,8,pmfs_2_13,8,0,7.48248834011389,11,0,0,0,1.7538434552803168,0.05107366364431839,0.9778056933027915,0.6685128846872938,0.6708203932499377,pmfs_4_12,0,0.10584665655078584
MATCHED_BLOCK_DIAG,8,pmfs_2_13,9,1,8.291218634045592,24,0,0,0,1.433755711642406,0.18579180012473714,0.9697366078339462,0.6395197609699687,0.6708203932499377,pmfs_4_12,0,-0.1987256779197466
MATCHED_BLOCK_DIAG,8,pmfs_2_13,10,2,9.64135029150022,26,0,0,0,1.4193761340606215,0.08696124822922258,0.9731419057077573,0.6578069905857171,0.6708203932499377,pmfs_4_12,0,-2.3905605878572276
MATCHED_BLOCK_DIAG,8,pmfs_2_13,11,3,6.269082201300928,12,0,0,0,1.172842120273974,0.48565318539378877,0.7747847435451639,0.756147692718466,1.529705854077835,pmfs_1_18,0,-3.1441873365257784
MATCHED_BLOCK_DIAG,8,pmfs_2_13,12,0,12.007248009485911,34,0,0,0,1.4394158981785068,7.833693927656187e-05,0.3613968391476212,1.0783867615895257,1.2369316876852985,pmfs_6_12,0,2.68125122868595
MATCHED_BLOCK_DIAG,8,pmfs_2_13,13,1,12.364453103302553,30,0,0,0,1.3087314953111457,0.00011404467512768497,0.21356839301973654,1.2154639977003217,1.2369316876852983,pmfs_6_14,0,3.331612703333784
MATCHED_BLOCK_DIAG,8,pmfs_2_13,14,2,12.469916214895475,28,0,0,0,1.34019113457408,2.02666184723057e-05,0.10802566385356861,1.3340299638604236,1.5297058540778359,pmfs_7_12,0,-1.0900583382428302
MATCHED_BLOCK_DIAG,8,pmfs_2_13,15,3,9.260322936664036,16,0,0,0,1.6934787117587575,0.17673489645446952,0.9988477295807348,0.6271283715171794,0.6708203932499377,pmfs_4_12,0,-0.06319415225053504
MATCHED_BLOCK_DIAG,9,pmfs_2_14,0,0,2.1784606391151873,3,0,1,1,1.130926857181539,0.37831214894156273,0.9395229795559424,0.6331420555112526,0.848528137423858,pmfs_4_12,0,-0.6222352177645689
MATCHED_BLOCK_DIAG,9,pmfs_2_14,1,1,5.641028743739657,8,0,0,0,1.5361333879043642,0.23571449928380792,0.992433269844877,0.7154430017140947,0.848528137423858,pmfs_4_12,0,-3.400416010375304
MATCHED_BLOCK_DIAG,9,pmfs_2_14,2,2,7.512593534949754,13,0,0,0,1.5900119335508087,0.1257237797350983,0.9121979939838524,0.8304564210329414,0.848528137423858,pmfs_4_12,0,-2.9868776898791136
MATCHED_BLOCK_DIAG,9,pmfs_2_14,3,3,88.52045731678504,99,0,0,0,1.7815172603404281,1.709156234459775e-05,0.10190535626170484,1.2776306791627772,1.3416407864998745,pmfs_6_12,0,-68.97337767770334
MATCHED_BLOCK_DIAG,9,pmfs_2_14,4,0,5.882263201948352,8,0,0,0,1.2177008143865473,0.38881213935183967,0.6702814229481733,0.7511446480799244,1.2369316876852974,pmfs_1_18,0,3.981291090281899
MATCHED_BLOCK_DIAG,9,pmfs_2_14,5,1,0.45962502032033803,1,1,1,1,0.16538272033229373,0.7276734431191191,0.850123559388317,0.312547852477969,0.0,pmfs_2_14,0,3.1708118912924075
MATCHED_BLOCK_DIAG,9,pmfs_2_14,6,2,0.40037526651600985,1,1,1,1,0.14251033834905424,0.9223119750657086,0.9473876657711551,0.1676097553265872,0.0,pmfs_2_14,0,1.3661249812896958
MATCHED_BLOCK_DIAG,9,pmfs_2_14,7,3,0.009849820555331235,1,1,1,1,0.0001345897697383469,0.9982264993760336,0.9990218755631457,0.004544147819840258,0.0,pmfs_2_14,0,5.11126816049514
MATCHED_BLOCK_DIAG,9,pmfs_2_14,8,0,3.5823294328444053,3,0,1,1,1.6410979858578711,0.1351957167844566,0.9765432141986119,0.7760374974336972,0.848528137423858,pmfs_4_12,0,-1.0123452699948103
MATCHED_BLOCK_DIAG,9,pmfs_2_14,9,1,1.1275381778067626,2,0,1,1,0.6116829335314617,0.5770318217994762,0.9439946942587247,0.4570485741598126,0.848528137423858,pmfs_4_12,0,0.4831207815139944
MATCHED_BLOCK_DIAG,9,pmfs_2_14,10,2,0.42134170176125973,1,1,1,1,0.1667708936138601,0.9481225567203342,0.9658947624587232,0.15136897938169236,0.0,pmfs_2_14,0,1.1194195216506646
MATCHED_BLOCK_DIAG,9,pmfs_2_14,11,3,51.39009216709341,85,0,0,0,1.126023016721655,0.03681784522897732,0.35721048109827863,1.3771149467981152,0.6000000000000005,pmfs_4_14,0,-40.820943427299596
MATCHED_BLOCK_DIAG,9,pmfs_2_14,12,0,0.9106194158367025,1,1,1,1,0.4644908576937825,0.7533311370208289,0.8463123172446984,0.3782496961206604,0.0,pmfs_2_14,0,0.36423049048542566
MATCHED_BLOCK_DIAG,9,pmfs_2_14,13,1,0.42841026330090104,1,1,1,1,0.15019766013629943,0.7414150929612658,0.8605215475237745,0.2915125302716435,0.0,pmfs_2_14,0,3.8617684167352926
MATCHED_BLOCK_DIAG,9,pmfs_2_14,14,2,0.459782624539236,1,1,1,1,0.17599459560053343,0.8965004426991227,0.9512796484139042,0.19156301263016737,0.0,pmfs_2_14,0,1.214603873101078
MATCHED_BLOCK_DIAG,9,pmfs_2_14,15,3,0.2589647940540898,1,1,1,1,0.06200377137251967,0.9151900958530731,0.9553251698156796,0.13842551973618195,0.0,pmfs_2_14,0,3.594411836221152
MATCHED_BLOCK_DIAG,10,pmfs_2_15,0,0,1.3893608362603382,1,1,1,1,0.7078371055312523,0.525066939991536,0.7922124300474478,0.5506618805125884,0.0,pmfs_2_15,0,0.022891064532558403
