environment_index,source_index,target_index,candidate_index,candidate_id,occurrence_ll,conditional_mark_ll,upper_mark_ll,marked_ll,upper_ll,edf_squared_discrepancy,scaled_value_SSE,B2_positive_scale
2,0,1,4,pmfs_2_38,-221.45488702250111,-62.755508960723269,-62.77940578984505,-284.21039598322437,-284.23429281234615,6.7218888888888939,2239.6526447068236,0.051897165958922117
2,0,1,5,pmfs_2_37,-199.45019375980689,-62.763017759430042,-62.77940578984505,-262.21321151923695,-262.22959954965194,6.7218888888888939,2236.0600605280442,0.030899992303727017
2,0,2,0,pmfs_12_20,-144.65998082261865,-57.463289873607692,31.287867999927983,-202.12327069622634,-113.37211282269067,52.035600000000002,608.29119012259298,0.30315024952618619
2,0,2,1,pmfs_11_20,-162.3809575694732,-57.528568649569308,-2.4736478958129737,-219.9095262190425,-164.85460546528617,52.373155555555556,633.10258719028707,0.31413719877423507
2,0,2,2,pmfs_1_1,-685.21136663415905,-57.017980841343231,-59.144757396564927,-742.22934747550232,-744.356124030724,56.660711111111112,2169.7488184644894,7.6217710831070023e-05
2,0,2,3,pmfs_2_1,-681.75138885759679,-57.09626122583731,-58.563366925178329,-738.84765008343413,-740.31475578277514,56.91471111111111,2169.7467030382531,0.00012568630578606088
2,0,2,4,pmfs_2_38,-217.47467144785389,-58.990987825069169,-59.144757396564927,-276.46565927292306,-276.61942884441885,7.6318222222222261,2151.9838671990046,0.055364012108292608
2,0,2,5,pmfs_2_37,-198.17408815636287,-59.039108194715524,-59.144757396564927,-257.21319635107841,-257.31884555292777,7.6318222222222261,2148.2372044641888,0.032705292506120295
2,0,3,0,pmfs_12_20,-143.2149508841261,-58.723669385990689,49.555368202735707,-201.93862027011679,-93.65958268139039,51.449588888888897,596.92167277081785,0.30760442097952162
2,0,3,1,pmfs_11_20,-161.3377197223322,-58.792421741585642,-4.5812289076716191,-220.13014146391782,-165.91894863000383,51.804477777777791,621.67121914410689,0.31883300733881798
2,0,3,2,pmfs_1_1,-694.84194802578304,-58.168684741217334,-60.653887543757193,-753.0106327670004,-755.49583556954019,56.245811111111117,2204.6012264302999,7.7425487180230522e-05
2,0,3,3,pmfs_2_1,-692.28286688047069,-58.261935428295693,-60.073632784771121,-750.54480230876641,-752.35649966524181,56.51003333333334,2204.5990434236846,0.00012767806707923742
2,0,3,4,pmfs_2_38,-214.22996392372215,-60.648403362820666,-60.653887543757193,-274.87836728654281,-274.88385146747936,7.4007000000000058,2187.8470932736195,0.053766104382167522
2,0,3,5,pmfs_2_37,-193.89916156879784,-60.653189418143697,-60.653887543757193,-254.55235098694152,-254.55304911255502,7.4007000000000058,2184.4053763637385,0.03168942697775582
2,1,0,0,pmfs_12_20,-138.14723635791319,-50.77222359600092,3.5447050890954372,-188.9194599539141,-134.60253126881776,52.272711111111121,541.7575931792037,0.039619814334301923
2,1,0,1,pmfs_11_20,-156.29096150025839,-50.773819175511107,39.46184926266865,-207.0647806757695,-116.82911223758974,52.665377777777785,544.67802867720911,0.039054345744687913
2,1,0,2,pmfs_1_1,-679.8921476626715,-50.773819175511107,-50.773819175511107,-730.66596683818261,-730.66596683818261,57.35026666666667,568.42859935337083,7.8875879828422018e-06
2,1,0,3,pmfs_2_1,-678.36869260928449,-50.773819175511107,-50.605964324061858,-729.1425117847956,-728.9746569333463,57.760711111111114,568.42857796193744,1.2808187872934169e-05
2,1,0,4,pmfs_2_38,-221.01760410370395,-49.906553569006064,-50.773819175511107,-270.92415767271001,-271.79142327921505,7.3456000000000028,555.09784294969268,0.047956948834003255
2,1,0,5,pmfs_2_37,-201.82615750226017,-49.921323566990161,-50.773819175511107,-251.74748106925034,-252.59997667777128,7.3456000000000028,552.10573319985622,0.028488007569860588
2,1,1,0,pmfs_12_20,-145.86028055488953,-50.336405316503644,-1.4621953077975391,-196.19668587139319,-147.32247586268707,51.283477777777776,367.4837002403367,0.041089702559046884
2,1,1,1,pmfs_11_20,-163.92327002213131,-50.336405316503644,6.6464477694312558,-214.25967533863496,-157.27682225270004,51.713255555555556,369.8032980549325,0.04114939935989248
2,1,1,2,pmfs_1_1,-703.18441085148959,-50.336405316503644,-50.336405316503644,-753.52081616799319,-753.52081616799319,56.655255555555556,396.17039233681174,8.8263002936739246e-06
2,1,1,3,pmfs_2_1,-698.67835429399895,-50.336405316503644,-50.138943549815387,-749.01475961050255,-748.81729784381434,57.064144444444445,396.17036463291959,1.4461906146374313e-05
2,1,1,4,pmfs_2_38,-214.04480769767852,-48.698898982068663,-50.336405316503644,-262.74370667974716,-264.38121301418215,6.8188111111111125,372.87177409684028,0.063399983188450554
2,1,1,5,pmfs_2_37,-193.15042221529717,-48.641268484554516,-50.336405316503644,-241.7916906998517,-243.48682753180083,6.8188111111111125,368.59139185014766,0.037029944581266024
2,1,2,0,pmfs_12_20,-138.52831369758283,-54.740415198068284,7.311262203461391,-193.26872889565112,-131.21705149412145,50.562111111111115,522.19720890540191,0.041930205206147167
2,1,2,1,pmfs_11_20,-157.33487649957243,-54.777239267136295,32.073016666404563,-212.11211576670871,-125.26185983316788,50.998111111111115,525.2435159652257,0.041505930574973746
2,1,2,2,pmfs_1_1,-704.92884911767976,-54.751067928759397,-54.832749409739129,-759.67991704643919,-759.76159852741887,56.103000000000002,552.06949706859564,8.5277720632711944e-06
2,1,2,3,pmfs_2_1,-703.73755929520507,-54.768154606578051,-54.729880586366605,-758.50571390178311,-758.46743988157164,56.531888888888894,552.06947188589083,1.3873803685969916e-05
2,1,2,4,pmfs_2_38,-220.73538086942926,-54.544933450516055,-54.832749409739129,-275.28031431994532,-275.56813027916837,6.6663333333333359,540.09954150469275,0.045443367917722834
2,1,2,5,pmfs_2_37,-199.33031517179091,-54.525548700893658,-54.832749409739129,-253.85586387268458,-254.16306458153005,6.6663333333333359,537.15149123003675,0.027234494787935468
2,1,3,0,pmfs_12_20,-138.04587017313918,-72.943401702642774,-44.821999934991837,-210.98927187578195,-182.867870108131,46.345977777777776,505.27984257212279,0.038341954081070745
2,1,3,1,pmfs_11_20,-156.98040676123887,-72.943401702642774,-46.905971948979783,-229.92380846388164,-203.88637871021865,46.888422222222218,507.99761063701459,0.037809434968255826
2,1,3,2,pmfs_1_1,-736.17113875663085,-72.943401702642774,-72.943401702642774,-809.1145404592736,-809.1145404592736,53.249755555555552,530.25815034335153,7.643934681988189e-06
2,1,3,3,pmfs_2_1,-729.22516757319238,-72.943401702642774,-72.835385888201913,-802.16856927583513,-802.06055346139431,53.739755555555554,530.25813016874281,1.2426320454145623e-05
2,1,3,4,pmfs_2_38,-327.92666059119517,-70.541665127059147,-72.939816983740926,-398.46832571825433,-400.86647757493608,5.1082000000000001,515.35239065865903,0.05071088103239034
2,1,3,5,pmfs_2_37,-306.57782867140389,-67.272103909381229,-72.900954657849525,-373.84993258078509,-379.47878332925342,5.1082000000000001,512.06194179643512,0.030078368748743846
2,2,0,0,pmfs_12_20,-390.27335740829869,-28.61120798352815,-28.61120798352815,-418.88456539182687,-418.88456539182687,76.144977777777783,3857.0324593251275,4.2973294352476382e-06
2,2,0,1,pmfs_11_20,-329.18929212292403,-28.61120798352815,-28.61120798352815,-357.8005001064522,-357.8005001064522,76.069422222222215,3857.0324555819752,1.6141005269835739e-05
2,2,0,2,pmfs_1_1,-126.0957016406519,-8.1416849514678873,13.09935306624082,-134.23738659211978,-112.99634857441107,74.525866666666673,551.88727790579856,0.10397745807856536
2,2,0,3,pmfs_2_1,-130.93410714934976,-9.7758422032750403,-15.810372575620509,-140.70994935262479,-146.74447972497026,74.525866666666673,688.70185063779604,0.113410468586434
2,2,0,4,pmfs_2_38,-376.85583218948193,-28.61120798352815,-28.61120798352815,-405.4670401730101,-405.4670401730101,18.673866666666672,3857.0324596388982,3.3666204613349886e-11
2,2,0,5,pmfs_2_37,-395.48709581717412,-28.61120798352815,-28.61120798352815,-424.0983038007023,-424.0983038007023,18.673866666666672,3857.0324596388982,9.702277881656337e-12
2,2,1,0,pmfs_12_20,-385.81316915897219,-31.466725350774773,-31.466725350774773,-417.27989450974695,-417.27989450974695,76.840699999999998,3851.8288761915869,1.6361599947354364e-06
2,2,1,1,pmfs_11_20,-325.08980946050406,-31.466725350774773,-31.466725350774773,-356.55653481127882,-356.55653481127882,76.76714444444444,3851.8288748590498,9.4071954230253368e-06
2,2,1,2,pmfs_1_1,-130.15973162938576,-7.264114367727923,-4.4049800516344328,-137.42384599711369,-134.56471168102019,75.346699999999998,563.91240468980982,0.10370610266169474
2,2,1,3,pmfs_2_1,-135.07362802255568,-9.2659912733527161,-20.703657393627594,-144.33961929590839,-155.77728541618328,75.346699999999998,702.47721975127479,0.11307028234923217
2,2,1,4,pmfs_2_38,-363.04032263151817,-31.466725350774773,-31.466725350774773,-394.50704798229293,-394.50704798229293,19.065811111111117,3851.8288762370707,3.3404952883520102e-11
2,2,1,5,pmfs_2_37,-381.67158625921036,-31.466725350774773,-31.466725350774773,-413.13831160998512,-413.13831160998512,19.065811111111117,3851.8288762370707,9.6269876340925585e-12
2,2,2,0,pmfs_12_20,-420.1818917687545,-37.248064837664387,-37.248064837664387,-457.4299566064189,-457.4299566064189,70.961600000000004,3497.7505946052711,2.9373019391902016e-05
2,2,2,1,pmfs_11_20,-355.1151303227515,-37.248064837664387,-37.248064837664387,-392.3631951604159,-392.3631951604159,70.843155555555541,3497.7505206119145,7.5453249051072243e-05
2,2,2,2,pmfs_1_1,-96.4954904516879,-25.183362462611015,4.6956498773570488,-121.67885291429891,-91.799840574330858,68.165377777777763,365.42963064901818,0.10122249902409564
2,2,2,3,pmfs_2_1,-100.64529890736037,-26.003762047356648,-19.236006436893579,-126.64906095471702,-119.88130534425395,68.165377777777763,474.75542446903575,0.11077879225757385
2,2,2,4,pmfs_2_38,-487.3799086531921,-37.248064837664387,-37.248064837664387,-524.62797349085645,-524.62797349085645,15.825377777777778,3497.7506092645308,3.493993154827134e-11
2,2,2,5,pmfs_2_37,-506.01117228088435,-37.248064837664387,-37.248064837664387,-543.25923711854875,-543.25923711854875,15.825377777777778,3497.7506092645308,1.0069353790862269e-11
2,2,3,0,pmfs_12_20,-344.1196606591871,-15.656014333151548,-15.656014333151548,-359.77567499233868,-359.77567499233868,84.419977777777774,3123.604148401565,9.0227887059829887e-09
2,2,3,1,pmfs_11_20,-288.04923438616493,-15.656014333151548,-15.656014333151548,-303.7052487193165,-303.7052487193165,84.401311111111113,3123.6041480547383,4.7194278579961182e-06
2,2,3,2,pmfs_1_1,-167.19701851523843,15.570049978849728,11.947838307529661,-151.62696853638869,-155.24918020770878,83.922644444444444,435.4807346627199,0.093770995662354625
2,2,3,3,pmfs_2_1,-172.71210734804612,15.570049978849728,13.847914783544176,-157.14205736919638,-158.86419256450193,83.922644444444444,550.04868364268691,0.10221265388000268
2,2,3,4,pmfs_2_38,-224.88522705188041,-15.656014333151548,-15.656014333151548,-240.54124138503195,-240.54124138503195,23.43931111111111,3123.6041484015664,3.0118323471312439e-11
2,2,3,5,pmfs_2_37,-243.5164906795726,-15.656014333151548,-15.656014333151548,-259.17250501272417,-259.17250501272417,23.43931111111111,3123.6041484015664,8.6798125005279361e-12
2,3,0,0,pmfs_12_20,-398.65514570678238,-35.454791312068181,-35.454791312068181,-434.10993701885059,-434.10993701885059,74.787722222222214,10307.239291480533,9.7061810666439751e-07
2,3,0,1,pmfs_11_20,-335.76322844699791,-35.454791312068181,-35.454791312068181,-371.21801975906612,-371.21801975906612,74.697277777777771,10307.239289625933,1.0960325032400453e-05
2,3,0,2,pmfs_1_1,-114.8863910434049,-12.084624465455436,-7.7011129929037452,-126.97101550886033,-122.58750403630864,72.897277777777759,1528.7404000461347,0.16945487009700327
2,3,0,3,pmfs_2_1,-119.35162873172882,-14.01272850703292,-16.48906837786134,-133.36435723876176,-135.84069710959017,72.897277777777759,1901.4055782914188,0.18472611453531726
2,3,0,4,pmfs_2_38,-404.48685130540946,-35.454791312068181,-35.454791312068181,-439.94164261747767,-439.94164261747767,17.914166666666667,10307.239291496538,5.4488120374548407e-11
2,3,0,5,pmfs_2_37,-423.11811493310165,-35.454791312068181,-35.454791312068181,-458.57290624516986,-458.57290624516986,17.914166666666667,10307.239291496538,1.5702954675008907e-11
2,3,1,0,pmfs_12_20,-446.87362845894393,-45.995600047826343,-45.995600047826343,-492.86922850677024,-492.86922850677024,65.374877777777769,5741.9723548718193,4.9564465279772706e-05
2,3,1,1,pmfs_11_20,-378.52062381808673,-45.995600047826343,-45.995600047826343,-424.51622386591305,-424.51622386591305,65.208433333333332,5741.9722091731692,0.00010971401313797691
2,3,1,2,pmfs_1_1,-66.722626374832984,-29.30270978966718,-15.507056179809043,-96.02533616450016,-82.229682554642025,60.755322222222219,674.92881809890685,0.12874229456795014
2,3,1,3,pmfs_2_1,-69.869182266381245,-30.299788201712559,-19.427374088657416,-100.1689704680938,-89.296556355038661,60.755322222222219,852.11558484688214,0.14089188166126482
2,3,1,4,pmfs_2_38,-625.53500423282981,-45.995600047826343,-45.995600047826343,-671.53060428065612,-671.53060428065612,12.957100000000001,5741.9723966121301,4.7268856681990292e-11
2,3,1,5,pmfs_2_37,-644.166267860522,-45.995600047826343,-45.995600047826343,-690.16186790834831,-690.16186790834831,12.957100000000001,5741.9723966121301,1.3622431989111118e-11
2,3,2,0,pmfs_12_20,-447.6116140196275,-54.278082918866303,-54.278082918866303,-501.88969693849378,-501.88969693849378,65.89800000000001,9256.7219661276777,2.4767746615785132e-05
2,3,2,1,pmfs_11_20,-378.95834610185602,-54.278082918866303,-54.278082918866303,-433.23642902072231,-433.23642902072231,65.731111111111119,9256.7219155020393,6.2613753576981407e-05
2,3,2,2,pmfs_1_1,-65.737999776052106,-39.150159464309901,-26.375037886835614,-104.888159240362,-92.11303766288772,61.46755555555557,1050.2318614494563,0.163841022981387
2,3,2,3,pmfs_2_1,-68.91439049258436,-39.908877540671803,-31.927533124360778,-108.82326803325617,-100.84192361694514,61.46755555555557,1372.1973823188137,0.17890630838945865
2,3,2,4,pmfs_2_38,-611.71949467486616,-54.278082918866303,-54.278082918866303,-665.99757759373244,-665.99757759373244,13.21044444444445,9256.7219765505597,5.5434967766053058e-11
2,3,2,5,pmfs_2_37,-630.35075830255823,-54.278082918866303,-54.278082918866303,-684.62884122142452,-684.62884122142452,13.21044444444445,9256.7219765505597,1.5975827029032942e-11
2,3,3,0,pmfs_12_20,-360.784496657982,-25.403150986090395,-25.403150986090395,-386.1876476440724,-386.1876476440724,81.263599999999997,9344.9334240147891,1.9744225518693215e-08
2,3,3,1,pmfs_11_20,-302.10441131440797,-25.403150986090395,-25.403150986090395,-327.50756230049836,-327.50756230049836,81.230266666666665,9344.9334229652068,8.2099758512082277e-06
2,3,3,2,pmfs_1_1,-149.27394296085839,-16.156994328890324,-14.807894408196084,-165.43093728974873,-164.08183736905448,80.418266666666682,1226.8000308246637,0.16295662340480252
2,3,3,3,pmfs_2_1,-154.34034231419037,-16.747208186485803,-6.3797351617943558,-171.08755050067617,-160.72007747598471,80.418266666666668,1572.7906223481673,0.17762671499417096
2,3,3,4,pmfs_2_38,-280.14726528373546,-25.403150986090395,-25.403150986090395,-305.55041626982586,-305.55041626982586,21.589600000000004,9344.9334240147982,5.2341116677537056e-11
2,3,3,5,pmfs_2_37,-298.77852891142766,-25.403150986090395,-25.403150986090395,-324.18167989751805,-324.18167989751805,21.589600000000004,9344.9334240147982,1.5084208762881722e-11
2,4,0,0,pmfs_12_20,-202.27928118560857,-46.670954958216193,-46.241957468204106,-248.95023614382475,-248.52123865381267,59.181422222222231,6852.7416377247755,0.014481396780250495
2,4,0,1,pmfs_11_20,-216.55954045188383,-46.670954958216193,-46.636124998373198,-263.23049541010005,-263.19566545025702,59.503866666666681,6853.7581879480749,0.012788324935128938
2,4,0,2,pmfs_1_1,-684.72467841519756,-46.670954958216193,-46.670954958216193,-731.39563337341372,-731.39563337341372,62.090977777777795,6856.3047998724023,2.0567777360346217e-06
2,4,0,3,pmfs_2_1,-668.62148170664386,-46.670954958216193,-46.670954958216193,-715.29243666486002,-715.29243666486002,62.157866666666678,6856.3047993181463,2.7386238808176864e-06
2,4,0,4,pmfs_2_38,-64.394369710752301,-36.04422651485644,-25.215055277427062,-100.43859622560873,-89.60942498817937,9.2678666666666754,263.28259238312415,1.0665128867907585
2,4,0,5,pmfs_2_37,-52.60976441353484,-36.63177496324009,-30.003368020103284,-89.241539376774938,-82.613132433638128,9.2678666666666754,293.13590415555427,0.57124235854501726
2,4,1,0,pmfs_12_20,-203.0985035782098,-48.440932297298552,-48.086107960057554,-251.53943587550836,-251.18461153826735,59.800211111111118,7142.2467272630365,0.015720473511795265
2,4,1,1,pmfs_11_20,-217.05793790522787,-48.440932297298552,-48.440052938493068,-265.4988702025264,-265.49799084372091,60.098433333333332,7143.4274683115182,0.013922286364159068
2,4,1,2,pmfs_1_1,-677.66102117751984,-48.440932297298552,-48.440932297298552,-726.1019534748184,-726.1019534748184,62.560655555555556,7146.4457276261373,2.3303351310971644e-06
2,4,1,3,pmfs_2_1,-660.17958045712555,-48.440932297298552,-48.440932297298552,-708.62051275442411,-708.62051275442411,62.621988888888893,7146.4457268791548,3.1259957064104231e-06
2,4,1,4,pmfs_2_38,-61.246729194851582,-40.444360691021579,-8.9528048368715858,-101.69108988587317,-70.199534031723175,9.5733222222222238,287.07601118302296,1.0878423049467805
2,4,1,5,pmfs_2_37,-50.081940802938355,-41.102232363145795,-20.204205860149138,-91.18417316608415,-70.286146663087493,9.5733222222222238,319.48680586592531,0.5826090925582873
2,4,2,0,pmfs_12_20,-207.74238188509901,-44.274620557519654,-43.232549710209781,-252.01700244261866,-250.97493159530879,60.877888888888904,7255.5588998513149,0.0093504966922345837
2,4,2,1,pmfs_11_20,-221.3595741127593,-44.274620557519654,-43.817273068208173,-265.63419467027893,-265.17684718096746,61.20855555555557,7256.0682572561054,0.0079176734032480253
2,4,2,2,pmfs_1_1,-672.5064078469361,-44.274620557519654,-44.274620557519654,-716.78102840445581,-716.78102840445581,63.697666666666677,7257.0444392698946,4.6341184395022502e-07
2,4,2,3,pmfs_2_1,-658.17351717544943,-44.274620557519654,-44.274620557519654,-702.44813773296914,-702.44813773296914,63.789444444444456,7257.0444392475238,5.9776579791925313e-07
2,4,2,4,pmfs_2_38,-55.23659425194267,-24.647834857065899,1.9875564338389466,-79.884429109008565,-53.249037818103723,10.125000000000011,196.02484805907918,1.1037165286207948
2,4,2,5,pmfs_2_37,-45.006987393283666,-24.389790861660174,17.306656015091445,-69.39677825494384,-27.700331378192221,10.125000000000011,212.06526106464304,0.59183885021672389
2,4,3,0,pmfs_12_20,-203.87496709115698,-45.65328118441667,-45.069544343046793,-249.52824827557365,-248.94451143420378,60.297611111111109,7842.7637235301845,0.010612773845672059
2,4,3,1,pmfs_11_20,-217.85512834334361,-45.65328118441667,-45.527993261000681,-263.50840952776025,-263.3831216043443,60.631388888888885,7843.3903585332273,0.0090914156938148652
2,4,3,2,pmfs_1_1,-675.52965170115522,-45.65328118441667,-45.65328118441667,-721.18293288557186,-721.18293288557186,63.170500000000004,7844.6774180532075,7.8728728532895044e-07
2,4,3,3,pmfs_2_1,-661.18630834066551,-45.65328118441667,-45.65328118441667,-706.83958952508215,-706.83958952508215,63.258055555555551,7844.6774179813956,1.0299283582568192e-06
2,4,3,4,pmfs_2_38,-58.594370681749112,-29.740657857773289,21.246680071858098,-88.335028539522398,-37.347690609891018,9.8282777777777781,205.70900920803632,1.147998168268451
2,4,3,5,pmfs_2_37,-47.910317385680258,-29.757162933688623,24.849878429763006,-77.667480319368877,-23.060438955917252,9.8282777777777781,227.97393716839974,0.61538532817241876
2,5,0,0,pmfs_12_20,-207.40100638991441,-41.546316003086467,-39.818182471413913,-248.94732239300089,-247.21918886132832,59.611322222222228,1883.1132363667978,0.0071443136248629168
2,5,0,1,pmfs_11_20,-221.42847125116555,-41.546316003086467,-39.115058902940774,-262.97478725425202,-260.54353015410629,59.978433333333328,1883.3883103379894,0.0061666797240801478
2,5,0,2,pmfs_1_1,-686.84240987019984,-41.546316003086467,-41.546316003086467,-728.38872587328626,-728.38872587328626,62.732877777777773,1883.9804693337428,7.2830514880098624e-07
2,5,0,3,pmfs_2_1,-673.76412078974863,-41.546316003086467,-41.546316003086467,-715.31043679283505,-715.31043679283505,62.844655555555555,1883.9804692825919,9.3055607326958596e-07
2,5,0,4,pmfs_2_38,-56.476362095674858,-28.77112576361926,-27.350684020773841,-85.247487859294125,-83.827046116448699,9.5002111111111134,263.34583324665925,0.52876949962859965
2,5,0,5,pmfs_2_37,-45.109833202937452,-28.501030676309398,6.822019045010574,-73.61086387924685,-38.287814157926874,9.5002111111111134,258.27578702298058,0.28430496336965178
2,5,1,0,pmfs_12_20,-204.35281398857362,-35.973715849465435,-34.335644628466142,-240.32652983803905,-238.68845861703977,59.641100000000009,1908.0281048668405,0.0075461931892681616
2,5,1,1,pmfs_11_20,-218.42242293509389,-35.973715849465435,-33.872867375676449,-254.39613878455933,-252.29529031077033,59.999988888888893,1908.3270106512296,0.0065528123429418562
2,5,1,2,pmfs_1_1,-682.80199648674102,-35.973715849465435,-35.973715849465435,-718.77571233620642,-718.77571233620642,62.71221111111111,1908.9956485337138,8.6078649431364064e-07
2,5,1,3,pmfs_2_1,-668.33501070544639,-35.973715849465435,-35.973715849465435,-704.3087265549118,-704.3087265549118,62.816211111111116,1908.9956484575337,1.108519697270298e-06
2,5,1,4,pmfs_2_38,-56.686498009580582,-23.738481369790534,-10.382137297609781,-80.424979379371109,-67.068635307190362,9.5086555555555599,258.9597442108161,0.53354436238144121
2,5,1,5,pmfs_2_37,-45.485339584737559,-23.819931364878027,49.354657665949887,-69.30527094961559,3.8693180812123273,9.5086555555555599,255.15206983501753,0.28675488764106483
2,5,2,0,pmfs_12_20,-203.03828620804717,-42.34000477898411,-42.242792101131272,-245.37829098703128,-245.28107830917844,59.132977777777789,1757.7454020398986,0.011963311838985385
2,5,2,1,pmfs_11_20,-217.16688442298658,-42.34000477898411,-40.178575564912705,-259.50688920197069,-257.34545998789929,59.47075555555557,1758.3705193208907,0.010771254045605201
2,5,2,2,pmfs_1_1,-684.43326068513693,-42.34000477898411,-42.34000477898411,-726.7732654641211,-726.7732654641211,62.09253333333335,1760.1771434825041,2.2966237354742533e-06
2,5,2,3,pmfs_2_1,-669.7912422375507,-42.34000477898411,-42.34000477898411,-712.13124701653487,-712.13124701653487,62.161644444444462,1760.1771428611412,3.0113643356824697e-06
2,5,2,4,pmfs_2_38,-73.129386392784738,-34.254030450224398,22.892251778429518,-107.38341684300914,-50.23713461435522,9.2636444444444521,276.44645618203452,0.50594275104604569
2,5,2,5,pmfs_2_37,-61.845705531660016,-34.277322309840159,17.40736704045716,-96.123027841500175,-44.438338491202856,9.2636444444444521,280.73460399329349,0.27121435013696893
2,5,3,0,pmfs_12_20,-203.97921320620384,-33.623523224869913,-33.520977100374452,-237.60273643107377,-237.5001903065783,59.727322222222227,1815.1202196308227,0.011384500615258799
2,5,3,1,pmfs_11_20,-218.04573051325076,-33.623523224869913,-33.377651704271422,-251.66925373812069,-251.42338221752217,60.057100000000005,1815.69413670312,0.010225573359587911
2,5,3,2,pmfs_1_1,-680.63131652085804,-33.623523224869913,-33.623523224869913,-714.25483974572796,-714.25483974572796,62.576211111111114,1817.3223475120162,2.1233372074577472e-06
2,5,3,3,pmfs_2_1,-666.36190549268053,-33.623523224869913,-33.623523224869913,-699.98542871755046,-699.98542871755046,62.641322222222222,1817.3223469895038,2.7778566047479502e-06
2,5,3,4,pmfs_2_38,-59.31387683482096,-25.269233608699803,26.157803222902256,-84.583110443520766,-33.1560736119187,9.5608777777777814,262.69583889797008,0.5178892218213601
2,5,3,5,pmfs_2_37,-48.030195973696223,-25.694156508367566,19.423880136203898,-73.724352482063793,-28.606315837492325,9.5608777777777814,266.79185078802004,0.27765389472626983
