environment_index,null_id,mean_truth_nll,mean_truth_rank
1,122,12.609947333445396,1.1666666666666667
1,123,7.901720386840346,1.2083333333333333
1,124,13.257821720267915,1.25
1,125,12.910843790378955,1.2083333333333333
1,126,7.150105896672201,1.25
1,127,8.771925901782643,1.1666666666666667
1,128,14.96475308175541,1.1666666666666667
1,129,8.946553086953449,1.2083333333333333
1,130,8.968949141481241,1.25
1,131,13.07292066970961,1.25
1,132,6.674846954643036,1.2083333333333333
1,133,13.295976878264028,1.2083333333333333
1,134,8.674526370317492,1.2083333333333333
1,135,13.126154910573577,1.2083333333333333
1,136,10.661338036241789,1.1666666666666667
1,137,13.987435628589951,1.25
1,138,7.29981544321442,1.2083333333333333
1,139,6.883957287172969,1.2083333333333333
1,140,10.757760009862126,1.25
1,141,14.554032942011276,1.2083333333333333
1,142,8.705828597700885,1.2083333333333333
1,143,11.835076741850004,1.2083333333333333
1,144,8.11698628469617,1.25
1,145,9.339964215122809,1.25
1,146,9.644860562128708,1.1666666666666667
1,147,5.363397565151046,1.25
1,148,9.909618874482726,1.2083333333333333
1,149,7.00015260448778,1.2083333333333333
1,150,11.802539304193688,1.1666666666666667
1,151,7.421501868059099,1.2083333333333333
1,152,11.641438614940116,1.2083333333333333
1,153,12.131394745496467,1.1666666666666667
1,154,9.055201966447557,1.2083333333333333
1,155,8.466441596326538,1.2083333333333333
1,156,7.25662186046511,1.2083333333333333
1,157,10.547736073595305,1.2083333333333333
1,158,9.209284400053361,1.1666666666666667
1,159,8.82131739113281,1.1666666666666667
1,160,10.958963792507719,1.2083333333333333
1,161,12.278829840872794,1.1666666666666667
1,162,4.778370140151369,1.25
1,163,10.279207824841853,1.2083333333333333
1,164,9.646445791292352,1.2083333333333333
1,165,10.299771005750818,1.1666666666666667
1,166,8.585899587242713,1.25
1,167,6.7878181844825995,1.2083333333333333
1,168,6.982430790868626,1.1666666666666667
1,169,11.995829360529518,1.2083333333333333
1,170,12.076488265864278,1.2083333333333333
1,171,11.112853016935011,1.2083333333333333
1,172,8.529141096288642,1.25
1,173,8.53442576747449,1.2083333333333333
1,174,8.39889754996691,1.1666666666666667
1,175,9.739412370104992,1.1666666666666667
1,176,7.213905721466914,1.2083333333333333
1,177,10.323067900544338,1.25
1,178,8.29453600676153,1.1666666666666667
1,179,8.446628001921793,1.1666666666666667
1,180,8.966145812348994,1.2083333333333333
1,181,9.641193719062953,1.25
1,182,10.185996089279618,1.2083333333333333
1,183,7.694332066550419,1.2083333333333333
1,184,12.131460519800768,1.2083333333333333
1,185,13.614285832972518,1.2083333333333333
1,186,15.327138411530804,1.2083333333333333
1,187,9.584980783885433,1.25
1,188,10.722778790263746,1.1666666666666667
1,189,12.03240789641297,1.2083333333333333
1,190,15.814165409974166,1.2083333333333333
1,191,9.474254464844629,1.1666666666666667
1,192,12.41169820635603,1.1666666666666667
1,193,10.85330405342352,1.2083333333333333
1,194,8.733991249895583,1.2083333333333333
1,195,10.251085992779275,1.2083333333333333
1,196,7.932408454466799,1.25
1,197,10.85624976774819,1.25
1,198,6.03141989410048,1.1666666666666667
1,199,11.107927278570402,1.2083333333333333
2,0,81.14203346368298,1.2916666666666667
2,1,120.76365300548021,1.375
2,2,87.60370513808829,1.2916666666666667
2,3,82.65521755837194,1.3333333333333333
2,4,84.7944090359238,1.3333333333333333
2,5,97.72752023902838,1.3333333333333333
2,6,83.02884909772784,1.2916666666666667
2,7,95.24908919170626,1.2916666666666667
2,8,83.78237364483732,1.3333333333333333
2,9,84.17670261724182,1.3333333333333333
2,10,83.84810794998205,1.3333333333333333
2,11,84.6353063060337,1.2916666666666667
2,12,79.23307055889032,1.25
2,13,98.40347640974771,1.375
2,14,82.87698598105511,1.25
2,15,78.9574139437101,1.3333333333333333
2,16,86.68683442991032,1.3333333333333333
2,17,80.91285283088432,1.3333333333333333
2,18,87.80877596305146,1.25
2,19,98.12804958676082,1.375
2,20,90.9726538474117,1.3333333333333333
2,21,80.96396341253133,1.25
2,22,90.59936416106545,1.3333333333333333
2,23,90.93550818981349,1.3333333333333333
2,24,88.24060255023294,1.3333333333333333
