environment_index	house	wind	source_index	source_id	reference_index	origin	requested_seed	cube_sha256	pooled_sha256	pooled_value_sha256	run_dir	phase	new_index	seed_key	resolved_seed_base_uint32	cube_bytes	pooled_bytes
0	House01	1,3-2,4_fast	1	pmfs_13_19	10	E2_NEW_REFERENCE	1260874944	75d3a7b2e126b8fe109a626a85d4c9399c7903ba086ffafc862c2dde8a0880fd	df509e938730c4607c889d09c2def22600cfe5ee13e5a125cf76ef7d30cc3193		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_13_19/reference_04_seed_1260874944	REFERENCE	4	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_13_19|reference_new_index=4	1260874944	396848	1328
0	House01	1,3-2,4_fast	1	pmfs_13_19	11	E2_NEW_REFERENCE	1412235908	b238dbaa3baacdf90e3f3eb4f07bbdbc91d7655a1afacb2a23c9b7d527cbed97	97e458514b6526ab14505a6b5931c852863381d04bf99a7826a213bfe695a8d8		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_13_19/reference_05_seed_1412235908	REFERENCE	5	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_13_19|reference_new_index=5	1412235908	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	6	E2_NEW_REFERENCE	1974962296	99b6d6741f8e344fec56c858f8288d179e8978fc760c305538bb7b2d3f817875	b31721455b9ec6ddfdaf5436c3117ea0862ab0f91cb7f642c6d9d610887e820f		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_00_seed_1974962296	REFERENCE	0	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=0	1974962296	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	7	E2_NEW_REFERENCE	1410905665	66b1ef115de4bd13a98869d7968e20b38d9e32b19007b8017849a98941ecd264	d277972bedb3b49968cacc1a8f8988e10e59ebd6a8fa47465b066b7117ac6a47		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_01_seed_1410905665	REFERENCE	1	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=1	1410905665	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	8	E2_NEW_REFERENCE	1283973256	66b89828d6d9e2a0da0064b039a2ba57784812319c4d44accc66784736cb7d31	b639ef8e871a119616ea1661a3e5120019388d52b5b6f103387d0cc2a707d3fe		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_02_seed_1283973256	REFERENCE	2	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=2	1283973256	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	9	E2_NEW_REFERENCE	1102651342	4f34896dbf9bab173e25b8aeac4d276d6ea62672bf595852fbfdf40d3934458f	df524bddd11eb693a556472976a348b7d78d4fafb2beefff8adfe9280191fa6b		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_03_seed_1102651342	REFERENCE	3	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=3	1102651342	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	10	E2_NEW_REFERENCE	1029077012	3df4f2803a75b3e52057ec7c4fdfa56c2cfb423cdecf24b75ac44af93380fe0e	eb5f044a0e6d3864deb7e5f71cadba8748545ad84f85465820fb89f012865de7		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_04_seed_1029077012	REFERENCE	4	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=4	1029077012	396848	1328
0	House01	1,3-2,4_fast	2	pmfs_27_36	11	E2_NEW_REFERENCE	321327923	bef78919520c71cb6815c46d595fc5edf549d96c200bec8c5e2f765ece2e545c	2888e721496ed15e398b8519d53c757901ca243717194eb3cf0e598c7dc6a041		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_36/reference_05_seed_321327923	REFERENCE	5	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_36|reference_new_index=5	321327923	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	6	E2_NEW_REFERENCE	1458471231	b2ae5757d5a9864df5686c6cb807385628e7652a0fbf4905dca10176338221bf	3210db2e4838c296d020656c4f7fd35c9ddc9589df88c9a8dd9646dc87d65cae		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_00_seed_1458471231	REFERENCE	0	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=0	1458471231	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	7	E2_NEW_REFERENCE	1229853046	79124e897c11ce3314203abb056eac8e467f301c46555703e155a79d4fc143bc	87fe5ccaf0a71204a4d0bfe99047924bd23485ddc25e6b893e036e3e0b671c09		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_01_seed_1229853046	REFERENCE	1	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=1	1229853046	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	8	E2_NEW_REFERENCE	1285774688	4380c5b9f93f2b392192391363b954b6fb4f44e75e5f7ff757db5e5b64d70af2	7345d912b1af6aa7bd10af99d27970f66f611647e8e357734ba620173a42033a		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_02_seed_1285774688	REFERENCE	2	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=2	1285774688	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	9	E2_NEW_REFERENCE	2083661608	e2b864f310b5cf0a76af68c51bfb5e6cb91cf8a4559d1aac1046f2fb564bb704	18eb815c4406eef3209ae6551f0eb1ab597ce63bd445d1a5990cc2c2e648f5ea		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_03_seed_2083661608	REFERENCE	3	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=3	2083661608	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	10	E2_NEW_REFERENCE	779342148	44601a7e01de530c38cad7e480dc38377362fc6ec47a7d974b3e823d5cf3aa45	254616795bf011c85ae7f034530ef386243976360b8788d92b893a5ab6206384		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_04_seed_779342148	REFERENCE	4	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=4	779342148	396848	1328
0	House01	1,3-2,4_fast	3	pmfs_26_36	11	E2_NEW_REFERENCE	1453872	07ce82cb99fb1c88599c0256e36973a72b4bbb910914e357af56dce76528baad	015b156571afe3daf4289f71497571bf10a868ef2f379de60a32ca0b99babb72		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_26_36/reference_05_seed_1453872	REFERENCE	5	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_26_36|reference_new_index=5	1453872	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	6	E2_NEW_REFERENCE	2119679418	e63c1d41f2c0c6323ac3523ac4b9df4f37b9343d47ae0478dfa8cb3925933af7	5488df1ad478baa441995246067068391b701a03ebad9c4137e6064b76bc01b1		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_00_seed_2119679418	REFERENCE	0	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=0	2119679418	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	7	E2_NEW_REFERENCE	1510227022	81858a354786145088ebc54a5fccb84265bfbb3a12caa26c733bf999381281e2	78caef2be5ec16f4516ebe050c8c229fea0ebc06900f0c0d241c7823e9f79886		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_01_seed_1510227022	REFERENCE	1	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=1	1510227022	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	8	E2_NEW_REFERENCE	1144447167	5c52ed71382b48b79a1cf54dac59d3b4c15441c2189e53d57e172aa4e4f204e7	0cbddb628f0314ba51630fefc9feb4e7b644d040830e638f9223cc139b847e3e		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_02_seed_1144447167	REFERENCE	2	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=2	1144447167	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	9	E2_NEW_REFERENCE	1398654871	f84c5cf2aaf13007e597f6c34912cb9adc715dd264acbc5abf6f341f7b408279	f34e3ac144241067e2469402c640002e9f3327248f6a60a327c4fc0ba3912bff		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_03_seed_1398654871	REFERENCE	3	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=3	1398654871	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	10	E2_NEW_REFERENCE	1522246817	260ab701ddd30fa64ff23ad83f6e543e8c866df7f7615f9c8bd7912d6defea19	764d3fb8eafae96907b312615335809df8afa021c9adf854eb195e9f0721e7af		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_04_seed_1522246817	REFERENCE	4	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=4	1522246817	396848	1328
0	House01	1,3-2,4_fast	4	pmfs_27_1	11	E2_NEW_REFERENCE	407489557	738896f5696de922e169bdde41465c5e20ba24b03d27267bcc8097d43ae689af	636141a7e7ad6882960147fe644cea47503db0f192cc0657c1082e3fdaa1565e		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_1/reference_05_seed_407489557	REFERENCE	5	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_1|reference_new_index=5	407489557	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	6	E2_NEW_REFERENCE	1252613494	b461e458da401d29525d2663f5e74815c7635acae1aaf526c7d0893719efa33f	3d3918a07e68570ed12a450052f415ca642544ee4496e9ba3ffeae964fbfd66f		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_00_seed_1252613494	REFERENCE	0	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=0	1252613494	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	7	E2_NEW_REFERENCE	1020361393	bdcf34dd52d71c1b8f7f759f71d3df8ee263a09a2604fbadbc17e0f6a593b801	6e1ba0637a40388ac252deef55b770060debc1b8d99c3c9cc89ce56a64c9fd25		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_01_seed_1020361393	REFERENCE	1	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=1	1020361393	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	8	E2_NEW_REFERENCE	1857378331	bc127bbaf3a36093c935668c9008689c758812fbcb17b617c7907ebb045d897f	8d160bbed64e05ecbb616512b0e08e9b9df2594dabaf7271921eded36568f4dd		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_02_seed_1857378331	REFERENCE	2	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=2	1857378331	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	9	E2_NEW_REFERENCE	764981140	3212294faf1e7d1dbc539783f956d6d365d7270d9daacd5e16f84d62a2f3d03c	42b107255d6939ce1782a7241d40837835b46e89dd86f9a1b71b32d2f22539db		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_03_seed_764981140	REFERENCE	3	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=3	764981140	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	10	E2_NEW_REFERENCE	1099235030	d759921e560fc6d58d07151abc4384bd57d8501926536d08619dc2b96e2fe124	b91311f9ce70e617070af75e6ec3ae1782a5e77c0dcda9592ba4de93759ce5cf		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_04_seed_1099235030	REFERENCE	4	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=4	1099235030	396848	1328
0	House01	1,3-2,4_fast	5	pmfs_27_2	11	E2_NEW_REFERENCE	594530141	2d509b984fed1f72c5124142e285429ae0cee77a3c4680075d315c6a6b3955e8	cba41c207c7a908fc941fe4e9f4afe6fcb6c4d824ab1b2f22f15b00b37b99d68		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E0_House01/1,3-2,4_fast/pmfs_27_2/reference_05_seed_594530141	REFERENCE	5	JTD_E2|REFERENCE|environment_id=0|source_id=pmfs_27_2|reference_new_index=5	594530141	396848	1328
1	House02	3,5-1_slow	0	pmfs_12_20	6	E2_NEW_REFERENCE	2072581696	e253f280f211b3ae7f2bb0e9d78c94090df53a8db8e51c62513c0b1da7fa2352	45ffde58a45ba374f451e91234cf71abc03d0fc19dc9b4ba67301fabdceed049		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_00_seed_2072581696	REFERENCE	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=0	2072581696	395208	1328
1	House02	3,5-1_slow	0	pmfs_12_20	7	E2_NEW_REFERENCE	99554922	c853ae5d04db1421c8262e330699f29e3f96f9bdcf9ef45b730224277a6f7043	5be5ecd4bb57e12725dcd192ad1cfe58912153614f5d80ad03046e8f0116b4b6		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_01_seed_99554922	REFERENCE	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=1	99554922	395208	1328
1	House02	3,5-1_slow	0	pmfs_12_20	8	E2_NEW_REFERENCE	298334816	ffd09fe828b0b930d28d84a03f0a459021768f93d4a6e1edefb824e8f22c528e	e912ffef8975b34b912d690e0776e0d31c6a731ca9da2ff1e1933ebb5d3e89b5		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_02_seed_298334816	REFERENCE	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=2	298334816	395208	1328
1	House02	3,5-1_slow	0	pmfs_12_20	9	E2_NEW_REFERENCE	877960089	1efaf7e33a0997e37ac92c7aa653f11b1d5f6592bd343a18daf551b22807b7d2	9e663758dcfbcd6b7f86757cc07006be231354c5f27741d07e65a6ddf19aa8b4		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_03_seed_877960089	REFERENCE	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=3	877960089	395208	1328
1	House02	3,5-1_slow	0	pmfs_12_20	10	E2_NEW_REFERENCE	1200012603	cf6e8dedb5f35c382e22d1744eb5103e07b934c9522043004107a835ecace98e	2a55009881b3db2049569a4a58f1b6280846e35f13d5d85a4b9e0041d6393dbb		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_04_seed_1200012603	REFERENCE	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=4	1200012603	395208	1328
1	House02	3,5-1_slow	0	pmfs_12_20	11	E2_NEW_REFERENCE	773421345	24b20292e81c20ea2c6370e61cb3a97176a3709c4f596d11b020ec34dc4ca0dd	e9aefb36087b16e229f25cc321d977bec5096ff879933c9cee19746e7930ac8f		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_05_seed_773421345	REFERENCE	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=5	773421345	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	6	E2_NEW_REFERENCE	1646754906	68e494a575d361382cd2a87fdb8009b92d8bf65d3e9723f170c353f2aa11e1e2	608ee074bfa8f324ce0601a1ae7102824d2720c6ed69c9bef92f5899a9a13c51		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_00_seed_1646754906	REFERENCE	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=0	1646754906	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	7	E2_NEW_REFERENCE	1128960178	598a80923d43e7227fa6f907e5e332bfa936b49935ec5f9aba625acf13e598a1	7f33af5a6a4308c62ff2645444f0528bc405412369656488d63c6f622118dc2b		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_01_seed_1128960178	REFERENCE	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=1	1128960178	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	8	E2_NEW_REFERENCE	1822620660	7848184aacb5ed7cfcb55508838ffa1bb70a6a11fffc4ccf6de00c40417a6848	5b5d6205c78214f6904c7c450abbce5d62e0cd944c23f24c3b9e43e76510eb4b		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_02_seed_1822620660	REFERENCE	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=2	1822620660	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	9	E2_NEW_REFERENCE	423075766	01b0a16fabfe8774f94209aa146547e29ecca0e9b6ec221961a1a397410265bc	f1ae820f03181d16e1effb3669fa05de8700f60aec76b829b16fde3c079c32ce		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_03_seed_423075766	REFERENCE	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=3	423075766	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	10	E2_NEW_REFERENCE	2057097622	99d140b8586bc0814735e02c01cbf0f8065dab853eeb68dc877ac524560c9a85	92cb77c4786f525339f95309e85005902ee8ac69dcc61650b8ee654cbbefa25d		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_04_seed_2057097622	REFERENCE	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=4	2057097622	395208	1328
1	House02	3,5-1_slow	1	pmfs_11_20	11	E2_NEW_REFERENCE	406412712	140138d482728a0a77479580620b7a7e8fd68e9370ff57ddaf50ffd7a5ab9875	f2c50bb4bd9068a9e745ba06a98dd140c9e27cff4772eab1f27afee83374e7e5		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_05_seed_406412712	REFERENCE	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=5	406412712	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	6	E2_NEW_REFERENCE	199187392	373218dbf9380e1205c93116331214b2e9a2bbda03f5ca74ac1fe2787b923ecb	b7662efa09c586e2aceae95f4d844839ee2ecef2f6fd566d021112d326f0cd43		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_00_seed_199187392	REFERENCE	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=0	199187392	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	7	E2_NEW_REFERENCE	1721369854	1b60e1a5a9c33382f9521806806cd998b07571a12068df8d803a9c7ebbfcb8a7	9ef77bba03161cfa285796e9d5d0d78b08be6c799017cbcdb80bac6e53c2af97		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_01_seed_1721369854	REFERENCE	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=1	1721369854	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	8	E2_NEW_REFERENCE	815018091	9ea573fdb1bd06f7e7f380df08980e04cb91996cafb6688c6f8c0df68387219c	bff095b67bf3bbab6adb414b0e64f3e8d5b8b188e93e9d36c9ca44b8f768e8bf		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_02_seed_815018091	REFERENCE	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=2	815018091	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	9	E2_NEW_REFERENCE	1994333422	60beec0daabcc04c6df4617d8ce4a95eb721039eee5da5333ce15c0817ad2c6b	d4d9e49316b91c908015c10719dfb30e61bffbaf08cf4e3b06cd54b8213a10b1		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_03_seed_1994333422	REFERENCE	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=3	1994333422	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	10	E2_NEW_REFERENCE	1933983132	081902f5d9957c0114cf455f4f8530598be93f41884ffa12fff85a03f06bbe44	6b5ad05317bd116f0c36a40bf52898bb4d9cc4f209fce501eb908e5644f825fb		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_04_seed_1933983132	REFERENCE	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=4	1933983132	395208	1328
1	House02	3,5-1_slow	2	pmfs_1_1	11	E2_NEW_REFERENCE	696248796	80ed76aabab5c8208e50b7f264ad2d3885411eee32075635217afaa31836bff6	26ac0f9e82f1f7305aa782c7620cad10fc0d5d66f165adb62da3c692a89d678a		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_05_seed_696248796	REFERENCE	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=5	696248796	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	6	E2_NEW_REFERENCE	442513875	53bdfedc8c3c1582305b8e65bbf692f8dcc042f24e185d58dbc961f4f8f8e1b5	e88737e6538741a7d207332c26394d34bc8dc84bd14ee634f95a1f3a7ec28587		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_00_seed_442513875	REFERENCE	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=0	442513875	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	7	E2_NEW_REFERENCE	611742792	f4bc92c5364f4759947370dfc9a4025277505a06d1dfd7d7228ad475535a0860	2c87f0b9d2dcd84a769fdb03307bf2cf47f74c039150cd2ef511ae9fbccdbe51		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_01_seed_611742792	REFERENCE	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=1	611742792	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	8	E2_NEW_REFERENCE	1035793508	d1578a62b1e0f029c25a3d609a6611033b685972645041a2542f1c633468f88e	13294bce575f57c74d0511e3fbeb27bee7ef10123b8944073d0deb7315c2386d		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_02_seed_1035793508	REFERENCE	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=2	1035793508	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	9	E2_NEW_REFERENCE	484330733	d102be65db524eca44f2ad015bfac3abd2c9e60a85cc9a1f7d6180d0e4e739a4	7a7c65aa07bc524a73d6044cfeb1ae1cc26fd16a4ff225f9764d33c53946664f		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_03_seed_484330733	REFERENCE	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=3	484330733	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	10	E2_NEW_REFERENCE	886144939	3d57d2806cf119d01f64701bc08b09784f9fc6a5bcb298c99867ee8ea273cd3a	6b69e27449db30e7f945faad22e7d847c424d1f04c8a6ff8b90f90ecc1c4b293		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_04_seed_886144939	REFERENCE	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=4	886144939	395208	1328
1	House02	3,5-1_slow	3	pmfs_2_1	11	E2_NEW_REFERENCE	714853421	92ae0a9716f649ed9f4b5b071326aaf0d2b398e724d9ba139222ef36c43643b1	730b0147f19918371a292ae7f6d7f4a5e8db593585235fafab8b8cc4ab2e819a		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_05_seed_714853421	REFERENCE	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=5	714853421	395208	1328
1	House02	3,5-1_slow	4	pmfs_2_38	6	E2_NEW_REFERENCE	263728142	e6efe3d673c240213985ab7a849843da795d03817d76f556391eadb0d8ccdc41	a0690fcb8e951f509d32e920caebfbe913958045bb332070a8a4d58debbfdf1d		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_00_seed_263728142	REFERENCE	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=0	263728142	395208	1328
1	House02	3,5-1_slow	4	pmfs_2_38	7	E2_NEW_REFERENCE	1836268835	0577931cd6cf731773a35cf980ad8b6c45f8f28224ebfbc86c459c24ea006526	64b32b714e0bde478e1ce2f05b9f0a812472b89c45e06d42237a5f799cd63c6a		/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_01_seed_1836268835	REFERENCE	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=1	1836268835	395208	1328
