source_id,replicate,rng_seed,path
pmfs_14_33,10,2026093202,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_10_seed_2026093202/pooled.npy
pmfs_14_33,11,2026093203,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_11_seed_2026093203/pooled.npy
pmfs_14_33,12,2026093204,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_12_seed_2026093204/pooled.npy
pmfs_14_33,13,2026093205,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_13_seed_2026093205/pooled.npy
pmfs_14_33,14,2026093206,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_14_seed_2026093206/pooled.npy
pmfs_14_33,15,2026093207,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_15_seed_2026093207/pooled.npy
pmfs_14_33,16,2026093208,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_14_33/rep_16_seed_2026093208/pooled.npy
pmfs_23_11,1,2026093209,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_01_seed_2026093209/pooled.npy
pmfs_23_11,2,2026093210,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_02_seed_2026093210/pooled.npy
pmfs_23_11,3,2026093211,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_03_seed_2026093211/pooled.npy
pmfs_23_11,4,2026093212,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_04_seed_2026093212/pooled.npy
pmfs_23_11,5,2026093213,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_05_seed_2026093213/pooled.npy
pmfs_23_11,6,2026093214,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_06_seed_2026093214/pooled.npy
pmfs_23_11,7,2026093215,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_07_seed_2026093215/pooled.npy
pmfs_23_11,8,2026093216,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_08_seed_2026093216/pooled.npy
pmfs_23_11,9,2026093217,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_09_seed_2026093217/pooled.npy
pmfs_23_11,10,2026093218,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_10_seed_2026093218/pooled.npy
pmfs_23_11,11,2026093219,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_11_seed_2026093219/pooled.npy
pmfs_23_11,12,2026093220,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_12_seed_2026093220/pooled.npy
pmfs_23_11,13,2026093221,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_13_seed_2026093221/pooled.npy
pmfs_23_11,14,2026093222,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_14_seed_2026093222/pooled.npy
pmfs_23_11,15,2026093223,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_15_seed_2026093223/pooled.npy
pmfs_23_11,16,2026093224,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_11/rep_16_seed_2026093224/pooled.npy
pmfs_23_16,1,2026093225,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_01_seed_2026093225/pooled.npy
pmfs_23_16,2,2026093226,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_02_seed_2026093226/pooled.npy
pmfs_23_16,3,2026093227,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_03_seed_2026093227/pooled.npy
pmfs_23_16,4,2026093228,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_04_seed_2026093228/pooled.npy
pmfs_23_16,5,2026093229,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_05_seed_2026093229/pooled.npy
pmfs_23_16,6,2026093230,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_06_seed_2026093230/pooled.npy
pmfs_23_16,7,2026093231,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_07_seed_2026093231/pooled.npy
pmfs_23_16,8,2026093232,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_08_seed_2026093232/pooled.npy
pmfs_23_16,9,2026093233,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_09_seed_2026093233/pooled.npy
pmfs_23_16,10,2026093234,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_10_seed_2026093234/pooled.npy
pmfs_23_16,11,2026093235,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_11_seed_2026093235/pooled.npy
pmfs_23_16,12,2026093236,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_12_seed_2026093236/pooled.npy
pmfs_23_16,13,2026093237,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_13_seed_2026093237/pooled.npy
pmfs_23_16,14,2026093238,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_14_seed_2026093238/pooled.npy
pmfs_23_16,15,2026093239,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_15_seed_2026093239/pooled.npy
pmfs_23_16,16,2026093240,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_23_16/rep_16_seed_2026093240/pooled.npy
pmfs_9_30,1,2026093241,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_01_seed_2026093241/pooled.npy
pmfs_9_30,2,2026093242,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_02_seed_2026093242/pooled.npy
pmfs_9_30,3,2026093243,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_03_seed_2026093243/pooled.npy
pmfs_9_30,4,2026093244,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_04_seed_2026093244/pooled.npy
pmfs_9_30,5,2026093245,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_05_seed_2026093245/pooled.npy
pmfs_9_30,6,2026093246,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_06_seed_2026093246/pooled.npy
pmfs_9_30,7,2026093247,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_07_seed_2026093247/pooled.npy
pmfs_9_30,8,2026093248,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_08_seed_2026093248/pooled.npy
pmfs_9_30,9,2026093249,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_09_seed_2026093249/pooled.npy
pmfs_9_30,10,2026093250,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_10_seed_2026093250/pooled.npy
pmfs_9_30,11,2026093251,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_11_seed_2026093251/pooled.npy
pmfs_9_30,12,2026093252,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_12_seed_2026093252/pooled.npy
pmfs_9_30,13,2026093253,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_13_seed_2026093253/pooled.npy
pmfs_9_30,14,2026093254,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_14_seed_2026093254/pooled.npy
pmfs_9_30,15,2026093255,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_15_seed_2026093255/pooled.npy
pmfs_9_30,16,2026093256,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_9_30/rep_16_seed_2026093256/pooled.npy
pmfs_25_15,1,2026093257,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_01_seed_2026093257/pooled.npy
pmfs_25_15,2,2026093258,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_02_seed_2026093258/pooled.npy
pmfs_25_15,3,2026093259,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_03_seed_2026093259/pooled.npy
pmfs_25_15,4,2026093260,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_04_seed_2026093260/pooled.npy
pmfs_25_15,5,2026093261,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_05_seed_2026093261/pooled.npy
pmfs_25_15,6,2026093262,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_06_seed_2026093262/pooled.npy
pmfs_25_15,7,2026093263,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_07_seed_2026093263/pooled.npy
pmfs_25_15,8,2026093264,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_08_seed_2026093264/pooled.npy
pmfs_25_15,9,2026093265,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_09_seed_2026093265/pooled.npy
pmfs_25_15,10,2026093266,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_10_seed_2026093266/pooled.npy
pmfs_25_15,11,2026093267,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_11_seed_2026093267/pooled.npy
pmfs_25_15,12,2026093268,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_12_seed_2026093268/pooled.npy
pmfs_25_15,13,2026093269,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_13_seed_2026093269/pooled.npy
pmfs_25_15,14,2026093270,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_14_seed_2026093270/pooled.npy
pmfs_25_15,15,2026093271,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_15_seed_2026093271/pooled.npy
pmfs_25_15,16,2026093272,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_25_15/rep_16_seed_2026093272/pooled.npy
pmfs_21_35,1,2026093273,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_01_seed_2026093273/pooled.npy
pmfs_21_35,2,2026093274,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_02_seed_2026093274/pooled.npy
pmfs_21_35,3,2026093275,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_03_seed_2026093275/pooled.npy
pmfs_21_35,4,2026093276,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_04_seed_2026093276/pooled.npy
pmfs_21_35,5,2026093277,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_05_seed_2026093277/pooled.npy
pmfs_21_35,6,2026093278,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_06_seed_2026093278/pooled.npy
pmfs_21_35,7,2026093279,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_07_seed_2026093279/pooled.npy
pmfs_21_35,8,2026093280,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_08_seed_2026093280/pooled.npy
pmfs_21_35,9,2026093281,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_09_seed_2026093281/pooled.npy
pmfs_21_35,10,2026093282,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_10_seed_2026093282/pooled.npy
pmfs_21_35,11,2026093283,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_11_seed_2026093283/pooled.npy
pmfs_21_35,12,2026093284,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_12_seed_2026093284/pooled.npy
pmfs_21_35,13,2026093285,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_13_seed_2026093285/pooled.npy
pmfs_21_35,14,2026093286,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_14_seed_2026093286/pooled.npy
pmfs_21_35,15,2026093287,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_15_seed_2026093287/pooled.npy
pmfs_21_35,16,2026093288,/home/zyc/r0_stochastic_benchmark_20260924/pmfs_21_35/rep_16_seed_2026093288/pooled.npy
