panel,pair_index,protocol,source0_id,source1_id,S,S_fold_min,S_fold_max,S_fold_std,W,W_fold_min,W_fold_max,W_fold_std,D_CNR,D_CNR_fold_min,D_CNR_fold_max,D_CNR_fold_std,ED,ED_fold_min,ED_fold_max,ED_fold_std,W_E,W_E_fold_min,W_E_fold_max,W_E_fold_std,D_ED,D_ED_fold_min,D_ED_fold_max,D_ED_fold_std
CENTRAL,45,P_E2,pmfs_19_15,pmfs_20_15,12.736357167908213,6.54062482953536,26.22031824783257,7.933143263460673,74.84005717270918,38.11597968880534,93.01028158016446,21.71832863308856,0.19074361724795366,0.07403239130305758,0.3282224451479132,0.1146331454578026,0.6476963131852316,-0.10746304950917995,1.8030951280284526,0.7599309565752866,10.52625794601667,7.762954002339653,11.989267406218584,1.6475806789777414,0.06773061593964619,-0.008963270721056205,0.16645144476324114,0.07323669711400711
CENTRAL,46,P_G1A,pmfs_21_15,pmfs_22_15,85.35968951174516,38.70869419415327,145.6318193900603,39.227840874612,167.76637157499638,152.16757766290962,186.20764354139956,13.241944532654001,0.5255319023363257,0.20787919044530762,0.9170952389736249,0.2634412001548836,3.6068762284803255,0.9658522500251969,7.1022754597067355,2.2328305102402894,15.750676158868366,14.931074876817215,16.808770010644146,0.7388872882287221,0.23439986184930364,0.05746120920285099,0.4671082378637218,0.14964889586843808
CENTRAL,46,P_E2,pmfs_21_15,pmfs_22_15,50.72086471632217,38.93125471609342,73.51332242949373,13.67728192862804,51.81099283877013,36.83102348735287,58.984571890867045,8.798223698814105,0.9987506900472114,0.6600243668477395,1.3506373030136924,0.2614206753650782,4.354903938061047,2.8280957888444433,6.4712235824622075,1.3214305597782239,8.323061718918732,7.310622598565799,9.005146011627678,0.6306215038563099,0.5287816914883674,0.31405329632522394,0.7762280996770713,0.16662550997028647
CENTRAL,47,P_G1A,pmfs_23_15,pmfs_24_15,70.77470258539913,17.70176823979442,167.01786868901485,57.21408050385465,230.41860764548832,210.63747379633185,263.19756045090486,20.35275525857256,0.31548070047210286,0.07655670057872925,0.7710351623976611,0.268380787547455,0.21183110021669238,-1.74588290886863,3.38398541618454,1.937899725111288,18.60731127478946,17.945688258496958,19.63370220040618,0.6309816307415593,0.011655155862651673,-0.09408300279420281,0.1849878137723009,0.10572013530735334
CENTRAL,47,P_E2,pmfs_23_15,pmfs_24_15,11.815730614325268,3.09030785093341,27.399682725800062,9.493630211098607,89.78777927229919,70.9677004758712,100.5356286786392,11.79974153083537,0.132404640088335,0.03119918489637705,0.30926241764085066,0.10616136183775297,-0.4253672201971499,-1.0927483365226944,0.5604090465497773,0.606462363062882,11.211165859108771,10.497879464874659,11.783382024233223,0.5426559428377838,-0.03662469792965155,-0.0927363921728329,0.051534577282525126,0.053468649009408134
CENTRAL,48,P_G1A,pmfs_1_16,pmfs_2_16,411.50542466294553,370.98639635111533,475.0784687914643,40.36441871463644,90.2613996316226,72.64844922056672,105.8938254262225,12.951174297415655,4.723131519046993,3.618010416866536,6.539416517324569,1.1752658434680274,22.602022721861157,20.165435414188792,26.344737617573365,2.552458380988029,12.341537435022373,11.08226842926374,13.551590128677125,0.9663708162199874,1.8588725541382038,1.4880493892370348,2.377197212439047,0.35707972886910394
CENTRAL,48,P_E2,pmfs_1_16,pmfs_2_16,12.75723543522018,9.922417415593536,16.61562521543385,2.464273990403673,33.91215685834857,29.309714662510167,39.689393243232374,3.8367358631956745,0.38864972247680635,0.25000174113963136,0.5668982249312088,0.1163477391545574,1.6454544486384586,1.1176170838940074,2.195395823675729,0.3997289639958547,7.521417375734456,6.91830849385476,8.249841139112611,0.5024127183782557,0.22322386853889947,0.1354713460595322,0.31733129935209026,0.06770129811617455
CENTRAL,49,P_G1A,pmfs_3_16,pmfs_4_16,161.83381331367093,154.1453045310643,175.02264017816208,8.037894013114299,136.45333455579382,108.68153351401489,158.03612271246396,18.275184859408633,1.215861851453794,1.020950424794094,1.6104174694536972,0.23288342367969606,11.262433951792255,10.121481945025147,12.971373636811638,1.1793301295223886,13.981319144823306,12.84910808250241,15.410195822374867,1.1384900079522053,0.8172160135089376,0.6568042393282971,1.009515489597504,0.1481072847720491
CENTRAL,49,P_E2,pmfs_3_16,pmfs_4_16,3.188095347805425,1.6565864618211519,4.665380469986148,1.2929230427200924,75.06023605327024,54.70813275494095,83.3691419274544,11.829221572804606,0.04623106055735691,0.019870499126175636,0.08527764036253148,0.025809519705086208,-0.6056745349562442,-1.0839019732443482,0.4842534154180793,0.6433380094568358,10.986887343402874,9.171709369401427,11.722125961991917,1.056119569335654,-0.049374729398205974,-0.09285198123190538,0.05279860012062276,0.05995478136873625
CENTRAL,50,P_G1A,pmfs_5_16,pmfs_6_16,11.2732167694847,7.765812178928182,13.904873567334604,2.341739063511522,42.35716501977933,36.32411509235399,46.03187205140647,3.739365120009836,0.2724280494295661,0.17330160823242846,0.3828000635932241,0.07847932755708163,0.7791770123964301,0.31040375574684376,1.46496097924767,0.43308489439009246,8.22830017850655,7.371258018209886,8.685237503318556,0.5124973455876867,0.0985252537634087,0.035739236333828604,0.19873961481570437,0.061795867291854004
