panel,pair_index,protocol,model,target_count,mean_nll,trimmed20_nll,tail_excess,misclassification_rate,mean_nll_given_error,q95_nll,max_nll
CENTRAL,35,P_E2,MATCHED_BLOCK_DIAG,32,4.356921278230651,1.1078501083660695,3.2490711698645813,0.46875,9.09882984538903,16.481236392901042,68.0861412962729
CENTRAL,36,P_G1A,FULL,32,8.21981823151933,0.4454613451491326,7.774356886370198,0.3125,26.17166164336009,9.734907098387424,221.37104375504455
CENTRAL,36,P_G1A,BLOCK_PRODUCT,32,5.922954059608714,0.4091975045198006,5.513756555088913,0.3125,18.725980296538403,5.311792169265777,159.73660859060232
CENTRAL,36,P_G1A,MATCHED_BLOCK_DIAG,32,11.480699655219126,0.4914822266122759,10.989217428606851,0.3125,36.55645326856612,8.321149985912864,327.61056735505
CENTRAL,36,P_E2,FULL,32,6.8930305485881425,0.45581950936102444,6.437211039227118,0.375,18.32596254669956,2.342394669145554,200.70568089124566
CENTRAL,36,P_E2,BLOCK_PRODUCT,32,4.209988968492084,0.16001115432757565,4.049977814164508,0.25,16.764462239222855,3.64826939056933,117.42056596430083
CENTRAL,36,P_E2,MATCHED_BLOCK_DIAG,32,7.051699474658037,0.543261427114607,6.50843804754343,0.375,18.580064685757897,4.294800086064921,195.81696175192863
CENTRAL,37,P_G1A,FULL,32,30.65192642145714,0.011002667486070063,30.64092375397107,0.09375,326.54698284168927,31.58126390401724,909.6616565196775
CENTRAL,37,P_G1A,BLOCK_PRODUCT,32,26.26520053344031,0.012650365184048513,26.252550168256263,0.0625,419.47388024893417,49.37933422331995,729.9994893753576
CENTRAL,37,P_G1A,MATCHED_BLOCK_DIAG,32,29.14236959982744,0.07992694622541037,29.06244265360203,0.15625,186.0599369074406,62.21802586635184,790.2957402526862
CENTRAL,37,P_E2,FULL,32,49.477671889111654,1.237407607956113,48.24026428115554,0.53125,93.05806726205431,39.4454383564652,1454.8779597076682
CENTRAL,37,P_E2,BLOCK_PRODUCT,32,34.77330267299783,1.1327827122821854,33.64051996071564,0.40625,85.40642946663174,56.21530370301375,942.8114477205881
CENTRAL,37,P_E2,MATCHED_BLOCK_DIAG,32,55.86426557408879,1.4324954752295167,54.431770098859275,0.5,111.61760354773716,72.87161129883363,1575.0614184515434
CENTRAL,38,P_G1A,FULL,32,1.2881700964865959,0.008269313589944094,1.2799007828966518,0.15625,8.137565854236382,5.9881032019825335,20.266174464041676
CENTRAL,38,P_G1A,BLOCK_PRODUCT,32,2.3274904724914545,1.510477363313388,0.8170131091780664,0.46875,4.9649406478706934,6.202996874151819,16.717931699288535
CENTRAL,38,P_G1A,MATCHED_BLOCK_DIAG,32,2.8643250448754225,1.6033066119121333,1.2610184329632892,0.4375,6.531962653687166,7.492883279269265,26.502636725150442
CENTRAL,38,P_E2,FULL,32,1.9691541657222176,0.9162860176785189,1.0528681480436988,0.375,5.248994985965381,8.23731131978525,9.483870158773373
CENTRAL,38,P_E2,BLOCK_PRODUCT,32,2.6023784138991144,1.5886965876716768,1.0136818262274376,0.375,6.93815000586785,9.08062433013152,9.54259315484238
CENTRAL,38,P_E2,MATCHED_BLOCK_DIAG,32,2.856583032005744,1.909762672896274,0.9468203591094699,0.375,7.60710406466256,9.512043948486461,10.202778985094572
CENTRAL,39,P_G1A,FULL,32,80.6580640415791,0.9144405425079306,79.74362349907116,0.4375,184.26791431194414,13.411254116700341,2522.30879706347
CENTRAL,39,P_G1A,BLOCK_PRODUCT,32,50.499261892843165,0.7420086438642329,49.757253248978934,0.34375,146.76207031351126,27.618195854814996,1527.9586895046555
CENTRAL,39,P_G1A,MATCHED_BLOCK_DIAG,32,90.36770834035953,1.1961465857478402,89.17156175461169,0.46875,192.72090497775213,21.222997875300642,2805.5490859727824
CENTRAL,39,P_E2,FULL,32,102.9665243451171,0.5086452631390662,102.45787908197802,0.375,274.23544168316766,18.305417313762568,3227.7378143119818
CENTRAL,39,P_E2,BLOCK_PRODUCT,32,60.67249247048961,0.4558436013964421,60.21664886909316,0.28125,215.40711039021207,22.56528020832338,1863.286091841965
CENTRAL,39,P_E2,MATCHED_BLOCK_DIAG,32,102.9266946859139,0.6185866311990443,102.30810805471485,0.46875,219.41966130289572,24.73274972407621,3207.677229267035
CENTRAL,40,P_G1A,FULL,32,0.9194889002896318,0.22960165105752703,0.6898872492321048,0.28125,3.03890360212271,2.3666445780391063,15.254402251299526
CENTRAL,40,P_G1A,BLOCK_PRODUCT,32,1.6684443487947875,0.3095533425924325,1.358891006202355,0.28125,5.748896215903801,8.234805838898401,22.254493595911118
CENTRAL,40,P_G1A,MATCHED_BLOCK_DIAG,32,1.1961192566485654,0.1663213309467399,1.0297979257018255,0.21875,5.103749284174069,5.014928089715253,20.23474752874143
CENTRAL,40,P_E2,FULL,32,2.9721601945840135,0.408652071629534,2.5635081229544796,0.40625,7.146712773197086,3.3903280053252356,75.45126913648818
CENTRAL,40,P_E2,BLOCK_PRODUCT,32,3.0905274330176553,0.6487317569712692,2.441795676046386,0.4375,6.93048712901564,2.310202054802458,75.46635994377365
CENTRAL,40,P_E2,MATCHED_BLOCK_DIAG,32,4.075241381643237,0.7412792583264054,3.333962123316832,0.46875,8.63106946529176,4.330842333700168,100.15318119008569
CENTRAL,41,P_G1A,FULL,32,4.3149465122354915e-12,6.993414095442805e-23,4.314946512165558e-12,0.0,,4.448900219079692e-12,1.2819630335724796e-10
CENTRAL,41,P_G1A,BLOCK_PRODUCT,32,1.066843227388748e-11,4.3571456886871976e-18,1.066842791674179e-11,0.0,,5.8281402000815015e-12,3.2808487549379004e-10
CENTRAL,41,P_G1A,MATCHED_BLOCK_DIAG,32,1.3373979657161347e-17,4.5025415278799907e-26,1.3373979612135932e-17,0.0,,8.57266123791532e-17,2.1220957156806764e-16
CENTRAL,41,P_E2,FULL,32,1.6992730325855397e-09,2.5196534372229655e-15,1.6992705129321024e-09,0.0,,2.3325442835576814e-09,4.919390155927272e-08
CENTRAL,41,P_E2,BLOCK_PRODUCT,32,9.300913104366407e-09,3.0316552382673918e-15,9.300910072711169e-09,0.0,,5.927662373007796e-08,1.668092282322888e-07
CENTRAL,41,P_E2,MATCHED_BLOCK_DIAG,32,1.0955229820162582e-11,6.862476475557109e-19,1.0955229133914934e-11,0.0,,6.250728120429777e-11,2.1239272519165487e-10
CENTRAL,42,P_G1A,FULL,32,3.747919949569389e-05,1.2820030564375034e-09,3.747791749263745e-05,0.0,,8.729282604256381e-05,0.0010053592997106148
CENTRAL,42,P_G1A,BLOCK_PRODUCT,32,0.0016132335951967803,8.75594858896313e-12,0.0016132335864408316,0.0,,3.2958751727913165e-05,0.05155131277412733
CENTRAL,42,P_G1A,MATCHED_BLOCK_DIAG,32,0.000570667666435998,5.9217251270513236e-12,0.0005706676605142729,0.0,,8.563044639939348e-06,0.018242777745467658
CENTRAL,42,P_E2,FULL,32,2.184347583729749e-05,7.857650396473686e-08,2.1764899333332753e-05,0.0,,1.1231544991646712e-05,0.0006722581830488328
CENTRAL,42,P_E2,BLOCK_PRODUCT,32,0.2827701415677429,1.5277920979875743e-07,0.2827699887885331,0.0625,4.523619052754754,0.3949945834966388,8.170976120077235
CENTRAL,42,P_E2,MATCHED_BLOCK_DIAG,32,0.006383975987970278,2.8461663472371265e-08,0.0063839475263068055,0.0,,0.0014128185922519278,0.20116473084714817
CENTRAL,43,P_G1A,FULL,32,0.5501870611878728,0.006514529594828502,0.5436725315930443,0.125,4.207492725058236,3.7351247862369474,7.924941960493225
CENTRAL,43,P_G1A,BLOCK_PRODUCT,32,1.0621876716220253,0.0009117373607001007,1.0612759342613252,0.125,8.387185305611613,7.680081726473362,16.17914309903108
CENTRAL,43,P_G1A,MATCHED_BLOCK_DIAG,32,1.3855055282532516,0.0007735938723123368,1.3847319343809392,0.125,11.037985770886964,10.046609138950588,22.288934883033313
CENTRAL,43,P_E2,FULL,32,0.2786669074916837,0.011967950892511847,0.26669895659917187,0.125,1.9907873270251968,1.6135187382357263,3.7372046507959813
CENTRAL,43,P_E2,BLOCK_PRODUCT,32,0.5195197221450844,5.182504636255541e-05,0.5194678970987218,0.09375,5.358273869937219,3.791831832646329,8.055516904285112
CENTRAL,43,P_E2,MATCHED_BLOCK_DIAG,32,0.7507802092718899,8.91820820060104e-05,0.7506910271898839,0.09375,7.601325651701653,5.522373520990948,11.15820789011624
CENTRAL,44,P_G1A,FULL,32,4.290952733720465,0.004843528327010583,4.286109205393454,0.09375,45.52188036280342,6.7151109600338295,122.11843658489119
CENTRAL,44,P_G1A,BLOCK_PRODUCT,32,2.151269860193964,0.003463998226139732,2.1478058619678246,0.125,17.11622532131677,11.653124916993457,41.808926521603865
CENTRAL,44,P_G1A,MATCHED_BLOCK_DIAG,32,4.760112829999781,0.003265587021246544,4.756847242978535,0.125,37.93025901598454,11.734216864798825,125.24224672398523
CENTRAL,44,P_E2,FULL,32,0.8428332846628966,0.00185916727172661,0.84097411739117,0.125,6.714711957741708,5.833292063288683,13.508260150767123
CENTRAL,44,P_E2,BLOCK_PRODUCT,32,2.6145779191999354,0.001711689307805069,2.6128662298921306,0.09375,27.63811984435638,8.96052249251052,63.4870367904537
CENTRAL,44,P_E2,MATCHED_BLOCK_DIAG,32,1.0219372485749272,0.0033470733658724646,1.0185901752090547,0.09375,10.730516153195845,8.045230938118296,15.334376804184386
CENTRAL,45,P_G1A,FULL,32,25.13063705726639,0.058603776658141815,25.07203328060825,0.09375,267.2353789881434,9.989355375807738,779.6739255546752
CENTRAL,45,P_G1A,BLOCK_PRODUCT,32,26.851880781949518,0.02744566345269328,26.824435118496826,0.125,214.51172593756735,23.549559189429903,807.7250985555212
CENTRAL,45,P_G1A,MATCHED_BLOCK_DIAG,32,24.64491236220491,0.018090357654769358,24.62682200455014,0.125,196.96191199381957,18.267143108970224,748.9578359266279
CENTRAL,45,P_E2,FULL,32,24.84224703000102,0.41944506823931,24.42280196176171,0.3125,79.00574599230973,5.042849255311342,772.0695346652255
CENTRAL,45,P_E2,BLOCK_PRODUCT,32,34.36135393002131,0.45875354630923904,33.90260038371207,0.3125,109.53178272767877,9.47415937000332,1063.36840184302
CENTRAL,45,P_E2,MATCHED_BLOCK_DIAG,32,22.0413357441772,0.4634698046980835,21.577865939479118,0.34375,63.66404564280089,7.30644116160318,676.2226271485946
CENTRAL,46,P_G1A,FULL,32,0.5036263602038783,0.01910156599788378,0.48452479420599454,0.1875,2.6223353667456926,3.3677278601136327,4.721407902350512
CENTRAL,46,P_G1A,BLOCK_PRODUCT,32,0.4410313678265531,0.03279579886634017,0.40823556896021296,0.15625,2.6117093627636465,2.70350702972534,4.2411362829054235
CENTRAL,46,P_G1A,MATCHED_BLOCK_DIAG,32,0.4901842119342329,0.04221314929010362,0.4479710626441293,0.21875,2.223613141885124,2.90686484702685,4.530028298063717
CENTRAL,46,P_E2,FULL,32,1.0904551132401106,0.1245986092346401,0.9658565040054705,0.21875,4.953359481827418,5.756952854017216,8.274766181505708
CENTRAL,46,P_E2,BLOCK_PRODUCT,32,0.9518365729118996,0.07699254161292282,0.8748440312989768,0.21875,4.2582533119971915,5.81581941450942,10.98132979055029
CENTRAL,46,P_E2,MATCHED_BLOCK_DIAG,32,1.0403248847445308,0.07770191976953522,0.9626229649749956,0.21875,4.6346434060188315,6.310232879556231,11.99239777242549
