world_id,house,controlled_carrier_id,route_index,stop_id,action_id,member_hit_count,observed_event,world_audit_sha256
M2_CAL_H01_09,H01,quadtree_4_28_2_2,8,13,H01_route08_stop13,2,0,45d03a7498a90b8c6119fdbe625c5c75e609ee4d4e4fe82ca19f540e3a14f694
M2_CAL_H01_09,H01,quadtree_4_28_2_2,8,14,H01_route08_stop14,8,1,45d03a7498a90b8c6119fdbe625c5c75e609ee4d4e4fe82ca19f540e3a14f694
M2_CAL_H01_09,H01,quadtree_4_28_2_2,8,15,H01_route08_stop15,6,1,45d03a7498a90b8c6119fdbe625c5c75e609ee4d4e4fe82ca19f540e3a14f694
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,1,H02_route03_stop01,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,2,H02_route03_stop02,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,3,H02_route03_stop03,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,4,H02_route03_stop04,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,5,H02_route03_stop05,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,6,H02_route03_stop06,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,7,H02_route03_stop07,1,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,8,H02_route03_stop08,4,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,9,H02_route03_stop09,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,10,H02_route03_stop10,0,0,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,11,H02_route03_stop11,3,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,12,H02_route03_stop12,7,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,13,H02_route03_stop13,6,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,14,H02_route03_stop14,5,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_00,H02,quadtree_0_10_2_2,3,15,H02_route03_stop15,3,1,dec856bdffe4a65d32643e95e57bf7324bbc44232b53b1af0c40bf64470f74db
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,1,H02_route02_stop01,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,2,H02_route02_stop02,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,3,H02_route02_stop03,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,4,H02_route02_stop04,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,5,H02_route02_stop05,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,6,H02_route02_stop06,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,7,H02_route02_stop07,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,8,H02_route02_stop08,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,9,H02_route02_stop09,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,10,H02_route02_stop10,2,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,11,H02_route02_stop11,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,12,H02_route02_stop12,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,13,H02_route02_stop13,1,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,14,H02_route02_stop14,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_01,H02,quadtree_8_2_2_2,2,15,H02_route02_stop15,0,0,de942a8e72c6baed87cc644411c065560b3abc85ac82aeba400614ba146fa3a8
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,1,H02_route08_stop01,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,2,H02_route08_stop02,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,3,H02_route08_stop03,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,4,H02_route08_stop04,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,5,H02_route08_stop05,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,6,H02_route08_stop06,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,7,H02_route08_stop07,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,8,H02_route08_stop08,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,9,H02_route08_stop09,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,10,H02_route08_stop10,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,11,H02_route08_stop11,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,12,H02_route08_stop12,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,13,H02_route08_stop13,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,14,H02_route08_stop14,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_02,H02,quadtree_0_6_2_2,8,15,H02_route08_stop15,0,0,59f12ab08741b6d2bc670fcd4e9a7e27a7e20d37bd1016de068c47dad89e3aa5
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,1,H02_route07_stop01,0,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,2,H02_route07_stop02,0,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,3,H02_route07_stop03,0,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,4,H02_route07_stop04,2,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,5,H02_route07_stop05,4,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,6,H02_route07_stop06,5,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,7,H02_route07_stop07,6,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,8,H02_route07_stop08,0,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,9,H02_route07_stop09,6,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,10,H02_route07_stop10,6,0,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,11,H02_route07_stop11,7,1,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,12,H02_route07_stop12,6,1,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,13,H02_route07_stop13,6,1,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,14,H02_route07_stop14,6,1,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_03,H02,quadtree_12_14_2_2,7,15,H02_route07_stop15,6,1,2c14d92a271607517baa9f7d15545a258d52b96bea4d7addf891372b81c1af4c
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,1,H02_route01_stop01,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,2,H02_route01_stop02,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,3,H02_route01_stop03,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,4,H02_route01_stop04,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,5,H02_route01_stop05,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,6,H02_route01_stop06,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,7,H02_route01_stop07,6,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,8,H02_route01_stop08,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,9,H02_route01_stop09,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,10,H02_route01_stop10,0,0,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,11,H02_route01_stop11,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,12,H02_route01_stop12,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,13,H02_route01_stop13,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,14,H02_route01_stop14,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_04,H02,quadtree_24_34_2_2,1,15,H02_route01_stop15,8,1,b88eee70c62a508b7782f381931c7bcd24cde41a0f50e1352ecfa51737dfc584
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,1,H02_route05_stop01,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,2,H02_route05_stop02,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,3,H02_route05_stop03,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,4,H02_route05_stop04,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,5,H02_route05_stop05,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,6,H02_route05_stop06,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,7,H02_route05_stop07,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,8,H02_route05_stop08,0,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,9,H02_route05_stop09,8,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,10,H02_route05_stop10,8,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,11,H02_route05_stop11,8,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,12,H02_route05_stop12,2,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,13,H02_route05_stop13,7,0,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,14,H02_route05_stop14,8,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_05,H02,quadtree_16_22_2_2,5,15,H02_route05_stop15,3,1,57ec2eb02c6bde348da039fe656f3fdd9fc208ba5f2143557dbbcd5047bd28fc
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,1,H02_route06_stop01,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,2,H02_route06_stop02,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,3,H02_route06_stop03,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,4,H02_route06_stop04,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,5,H02_route06_stop05,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,6,H02_route06_stop06,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,7,H02_route06_stop07,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,8,H02_route06_stop08,0,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,9,H02_route06_stop09,7,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,10,H02_route06_stop10,3,0,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,11,H02_route06_stop11,8,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,12,H02_route06_stop12,8,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,13,H02_route06_stop13,4,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,14,H02_route06_stop14,6,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_06,H02,quadtree_18_34_2_2,6,15,H02_route06_stop15,4,1,01c10917d526601799690e803bd2f27f538877c09747a07f9e31e39cd54e1883
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,1,H02_route00_stop01,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,2,H02_route00_stop02,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,3,H02_route00_stop03,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,4,H02_route00_stop04,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,5,H02_route00_stop05,2,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,6,H02_route00_stop06,6,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,7,H02_route00_stop07,1,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,8,H02_route00_stop08,7,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,9,H02_route00_stop09,8,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,10,H02_route00_stop10,8,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,11,H02_route00_stop11,3,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,12,H02_route00_stop12,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,13,H02_route00_stop13,0,0,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,14,H02_route00_stop14,8,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_07,H02,quadtree_24_14_2_2,0,15,H02_route00_stop15,8,1,19e0300d4e2e551128a8533a51c7449f1a163da1788efa4f05a3cadcddeb5a43
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,1,H02_route09_stop01,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,2,H02_route09_stop02,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,3,H02_route09_stop03,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,4,H02_route09_stop04,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,5,H02_route09_stop05,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,6,H02_route09_stop06,0,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,7,H02_route09_stop07,8,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,8,H02_route09_stop08,8,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,9,H02_route09_stop09,0,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,10,H02_route09_stop10,1,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,11,H02_route09_stop11,8,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,12,H02_route09_stop12,8,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,13,H02_route09_stop13,8,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,14,H02_route09_stop14,4,1,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_08,H02,quadtree_0_28_2_2,9,15,H02_route09_stop15,3,0,737107457912afd7d026b261dc915f73501b71b617a09a81381b813545050b69
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,1,H02_route04_stop01,0,0,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,2,H02_route04_stop02,4,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,3,H02_route04_stop03,4,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,4,H02_route04_stop04,5,0,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,5,H02_route04_stop05,5,0,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,6,H02_route04_stop06,7,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,7,H02_route04_stop07,7,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,8,H02_route04_stop08,0,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,9,H02_route04_stop09,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,10,H02_route04_stop10,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,11,H02_route04_stop11,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,12,H02_route04_stop12,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,13,H02_route04_stop13,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,14,H02_route04_stop14,5,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H02_09,H02,quadtree_4_18_2_2,4,15,H02_route04_stop15,8,1,e9b01864494b787c1ce5bb3f5444606272105dbf68d631f3e8a34188ad19f904
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,1,H03_route00_stop01,0,0,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,2,H03_route00_stop02,0,0,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,3,H03_route00_stop03,0,0,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,4,H03_route00_stop04,0,0,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,5,H03_route00_stop05,8,1,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
M2_CAL_H03_00,H03,quadtree_18_0_2_2,0,6,H03_route00_stop06,8,1,2a0479a9c9a36bc6cd9088dd71c9d3fbaf507cb6244370a0a19889e64b961b53
