panel,pair_index,protocol,fold,source_direction,source_id,replicate_index,model,truth_margin,two_class_nll,brier,accuracy
CENTRAL,32,P_E2,1,0,pmfs_17_14,13,BLOCK_PRODUCT,27.838598417798146,8.125504276777736e-13,1.3201864336266591e-24,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,1,BLOCK_PRODUCT,24.065415010402454,3.536087933418351e-11,2.5007759429564025e-21,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,5,BLOCK_PRODUCT,23.63620110559399,5.431606341238379e-11,5.900478995673837e-21,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,9,BLOCK_PRODUCT,-2.3600961529051183,2.4503126042682912,1.6698173978300699,0.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,13,BLOCK_PRODUCT,22.990788043835014,1.0356848368840033e-10,2.1452863048563087e-20,1.0
CENTRAL,32,P_E2,1,0,pmfs_17_14,1,MATCHED_BLOCK_DIAG,1193.1343993475814,0.0,0.0,1.0
CENTRAL,32,P_E2,1,0,pmfs_17_14,5,MATCHED_BLOCK_DIAG,31.854337514959504,1.4649978676766153e-14,4.295347628928409e-28,1.0
CENTRAL,32,P_E2,1,0,pmfs_17_14,9,MATCHED_BLOCK_DIAG,12.124862011475965,5.422981925915137e-06,5.881714697097592e-11,1.0
CENTRAL,32,P_E2,1,0,pmfs_17_14,13,MATCHED_BLOCK_DIAG,23.688759698910935,5.153501177590805e-11,5.311712138906976e-21,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,1,MATCHED_BLOCK_DIAG,17.815824455114658,1.8309890396492057e-08,6.705041553137335e-16,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,5,MATCHED_BLOCK_DIAG,17.55881013756403,2.3675853462964908e-08,1.121092046358496e-15,1.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,9,MATCHED_BLOCK_DIAG,-10.696854209125863,10.696876824841368,1.99990953918383,0.0
CENTRAL,32,P_E2,1,1,pmfs_18_14,13,MATCHED_BLOCK_DIAG,16.689753854443516,5.645884435738858e-08,6.37520186585291e-15,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,2,FULL,17.20518713047305,3.37195804071134e-08,2.2740201231071856e-15,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,6,FULL,21.52104530118792,4.503278236392975e-10,4.055902099990584e-19,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,10,FULL,59.2361241172632,1.879655096273231e-26,0.0,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,14,FULL,48.52239534352007,8.452622112028269e-22,0.0,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,2,FULL,-34.445271465642925,34.445271465642925,1.9999999999999956,0.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,6,FULL,13.894093889748184,9.244245954549905e-07,1.7091200855555928e-12,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,10,FULL,15.203576488815083,2.4955746850365277e-07,1.2455782899426967e-13,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,14,FULL,13.116753739411,2.011248780386938e-06,8.090227042454142e-12,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,2,BLOCK_PRODUCT,18.50898779063303,9.154797343588112e-09,1.6762062550932554e-16,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,6,BLOCK_PRODUCT,24.794411435051412,1.7057835885288556e-11,5.819446307737977e-22,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,10,BLOCK_PRODUCT,52.87753718792004,1.085368923593195e-23,0.0,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,14,BLOCK_PRODUCT,91.61342258124748,1.6322854323367721e-40,0.0,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,2,BLOCK_PRODUCT,10.447908490999431,2.9008461482850053e-05,1.6829328553167305e-09,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,6,BLOCK_PRODUCT,31.869833933019834,1.4424706446976612e-14,4.166171655698469e-28,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,10,BLOCK_PRODUCT,28.34121376623738,4.915494911772579e-13,4.8335440372109185e-25,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,14,BLOCK_PRODUCT,24.287059877550572,2.83311310842697e-11,1.6053041805317825e-21,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,2,MATCHED_BLOCK_DIAG,18.060628650778483,1.4334040729103734e-08,4.1092944105596907e-16,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,6,MATCHED_BLOCK_DIAG,24.566275002939744,2.1429020746220918e-11,9.184110020461408e-22,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,10,MATCHED_BLOCK_DIAG,73.40777319462839,1.3164645619121178e-32,0.0,1.0
CENTRAL,32,P_E2,2,0,pmfs_17_14,14,MATCHED_BLOCK_DIAG,81.02734347341881,6.460585021945605e-36,0.0,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,2,MATCHED_BLOCK_DIAG,-49.1805190943257,49.1805190943257,2.0,0.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,6,MATCHED_BLOCK_DIAG,17.895816948490538,1.6902286016076957e-08,5.7137453757666705e-16,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,10,MATCHED_BLOCK_DIAG,20.27361295346757,1.5677678916632445e-09,4.9157924736738945e-18,1.0
CENTRAL,32,P_E2,2,1,pmfs_18_14,14,MATCHED_BLOCK_DIAG,14.92565613382208,3.295109344498906e-07,2.17154840257462e-13,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,3,FULL,29.222919476271365,2.0353885465828822e-13,8.291805721629892e-26,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,7,FULL,13.1578278859994,1.9303121137456297e-06,7.452195328323089e-12,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,11,FULL,10.773592120466537,2.0945167780522647e-05,8.773817296354982e-10,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,15,FULL,14.224666460829992,6.642104513147428e-07,8.823504608521715e-13,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,3,FULL,10.42968750387442,2.9541861256454376e-05,1.7453915702411774e-09,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,7,FULL,-2.862888656018278,2.918421342232441,1.789760493044107,0.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,11,FULL,13.999474761168983,8.319652389121932e-07,1.3843311662950102e-12,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,15,FULL,10.409224315568203,3.015260033510612e-05,1.818303786668639e-09,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,3,BLOCK_PRODUCT,25.64687118180467,7.272862344852335e-12,1.0578866485438173e-22,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,7,BLOCK_PRODUCT,14.44047821226295,5.352785989436833e-07,5.730460502113609e-13,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,11,BLOCK_PRODUCT,12.125683554953937,5.418528552123651e-06,5.872058516047146e-11,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,15,BLOCK_PRODUCT,14.900654715113319,3.378530213751105e-07,2.282892509343355e-13,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,3,BLOCK_PRODUCT,17.531147718556724,2.43399274343009e-08,1.1848640999203285e-15,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,7,BLOCK_PRODUCT,223.63800319950897,7.50324740307821e-98,0.0,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,11,BLOCK_PRODUCT,31.737216853962057,1.6470312879593745e-14,5.399752896237826e-28,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,15,BLOCK_PRODUCT,105.21815525471206,2.015281772344342e-46,0.0,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,3,MATCHED_BLOCK_DIAG,25.724750053196217,6.727953846470682e-12,9.053066355929484e-23,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,7,MATCHED_BLOCK_DIAG,12.14787394838044,5.2996138519213055e-06,5.617151627334078e-11,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,11,MATCHED_BLOCK_DIAG,9.816675926547404,5.453307316937227e-05,5.94738780188194e-09,1.0
CENTRAL,32,P_E2,3,0,pmfs_17_14,15,MATCHED_BLOCK_DIAG,13.329705404059837,1.6254819251931984e-06,5.284374388000301e-12,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,3,MATCHED_BLOCK_DIAG,9.370055700800215,8.523500782069958e-05,1.4528774712137497e-08,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,7,MATCHED_BLOCK_DIAG,22.389926432739017,1.8887674946320318e-10,7.134880961034618e-20,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,11,MATCHED_BLOCK_DIAG,19.59297422368921,3.0965593614430116e-09,1.9177360895608902e-17,1.0
CENTRAL,32,P_E2,3,1,pmfs_18_14,15,MATCHED_BLOCK_DIAG,21.037659259198737,7.30231681979225e-10,1.0664765338625041e-18,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,0,FULL,5.651248146444992,0.0035069725145897104,2.451162514199973e-05,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,4,FULL,-40.67172116561867,40.67172116561867,2.0,0.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,8,FULL,12.477801291105703,3.8102978491350123e-06,2.9036628759478942e-11,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,12,FULL,6.1527857777416415,0.002125286612458597,9.014510978009007e-06,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,0,FULL,11.123923533896495,1.47549651514052e-05,4.354115687154758e-10,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,4,FULL,2.35310428173743,0.09082154686312144,0.015075196876681128,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,8,FULL,3.610543950058629,0.026678089994728132,0.0013860505603555536,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,12,FULL,101.26852125775316,1.0462609764371779e-44,0.0,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,0,BLOCK_PRODUCT,4.962106978202758,0.006973793776500331,9.659202632244834e-05,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,4,BLOCK_PRODUCT,-35.84299327539583,35.84299327539583,1.9999999999999991,0.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,8,BLOCK_PRODUCT,11.623298701243193,8.954958303162623e-06,1.6038112020658463e-10,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,12,BLOCK_PRODUCT,5.1977214679168995,0.00551391879186081,6.0472394104370354e-05,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,0,BLOCK_PRODUCT,12.442472061142198,3.947318640283256e-06,3.1162525888934184e-11,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,4,BLOCK_PRODUCT,8.175645266956792,0.00028138521293718453,1.583107245993616e-07,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,8,BLOCK_PRODUCT,6.498415402230954,0.0015046908126682354,4.521381335868094e-06,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,12,BLOCK_PRODUCT,53.9409408939905,3.7475464200902446e-24,0.0,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,0,MATCHED_BLOCK_DIAG,3.9326301084045365,0.019402621272594612,0.00073847871466786,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,4,MATCHED_BLOCK_DIAG,-62.72777220600658,62.72777220600658,2.0,0.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,8,MATCHED_BLOCK_DIAG,12.452308470947479,3.908681608751792e-06,3.055546440471733e-11,1.0
CENTRAL,33,P_G1A,0,0,pmfs_19_14,12,MATCHED_BLOCK_DIAG,4.0814813026676156,0.016741514631762114,0.0005512630521914061,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,0,MATCHED_BLOCK_DIAG,15.58794431778017,1.6991892885372809e-07,5.774487500588341e-14,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,4,MATCHED_BLOCK_DIAG,5.964798780392087,0.0025642706450743494,1.3117295629251873e-05,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,8,MATCHED_BLOCK_DIAG,4.036048029900506,0.017512904646486645,0.0006027701034756283,1.0
CENTRAL,33,P_G1A,0,1,pmfs_20_14,12,MATCHED_BLOCK_DIAG,100.98316471178511,1.3917742610185088e-44,0.0,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,1,FULL,1.7751956888034073,0.15653379799917067,0.04199050351522111,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,5,FULL,3.9449800367126215,0.019166741523891404,0.0007208017845279013,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,9,FULL,7.235512289406932,0.0007202786187419379,1.0368555281995337e-06,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,13,FULL,4.207351562080044,0.014776034863369281,0.000430265536412557,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,1,FULL,3.1059402677129047,0.043808625761198546,0.0036744544497365555,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,5,FULL,0.17218544487809417,0.6107558674857316,0.417807096682374,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,9,FULL,1.7663064441994738,0.15782673188464502,0.042633320008592226,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,13,FULL,-0.38048539850819196,0.9013779073966336,0.7056486436750959,0.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,1,BLOCK_PRODUCT,-0.15605608978399133,0.7742163293261185,0.5809019491896017,0.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,5,BLOCK_PRODUCT,2.2869537621648703,0.09674134965857915,0.01700508192069695,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,9,BLOCK_PRODUCT,4.925473847002571,0.007233063884216759,0.00010388078221478538,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,13,BLOCK_PRODUCT,3.5500176913774943,0.028319327108822814,0.0015592866212021878,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,1,BLOCK_PRODUCT,7.625004555959727,0.00048797394113428986,4.760048092773725e-07,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,5,BLOCK_PRODUCT,3.459165744427267,0.030971389907314337,0.0018600961703410664,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,9,BLOCK_PRODUCT,4.916885991610492,0.007295220877333466,0.00010566728252965479,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,13,BLOCK_PRODUCT,2.003539954462301,0.126506695388186,0.028241969730072515,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,1,MATCHED_BLOCK_DIAG,0.16143752082637874,0.6156826477576627,0.42269975263656295,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,5,MATCHED_BLOCK_DIAG,1.0268771716738136,0.3061040224985395,0.1390648082949023,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,9,MATCHED_BLOCK_DIAG,5.891119605181608,0.0027600680145480876,1.5193966254937502e-05,1.0
CENTRAL,33,P_G1A,1,0,pmfs_19_14,13,MATCHED_BLOCK_DIAG,2.132146820288888,0.11206220973125407,0.02247681648366631,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,1,MATCHED_BLOCK_DIAG,3.871538366406014,0.020612403534142155,0.0008324358806464679,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,5,MATCHED_BLOCK_DIAG,2.1904465036818763,0.10604039416641382,0.020245421391131575,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,9,MATCHED_BLOCK_DIAG,2.3742470289558177,0.08900356466748226,0.014503663494321554,1.0
CENTRAL,33,P_G1A,1,1,pmfs_20_14,13,MATCHED_BLOCK_DIAG,0.9670714373479719,0.3222246730570565,0.15176150442031208,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,2,FULL,18.722008744328548,7.398350640280655e-09,1.0947118316610711e-16,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,6,FULL,141.86336953336823,2.4520054291965538e-62,0.0,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,10,FULL,8.39925935061919,0.00022500861737756502,1.0123497491095758e-07,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,14,FULL,4.96245611537185,0.00697136785668659,9.652507045524769e-05,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,2,FULL,6.239946720638583,0.001948060709676119,7.575112295905976e-06,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,6,FULL,-5.359470356824712,5.36416272698582,1.9813183178365035,0.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,10,FULL,-12.390221745274935,12.390225904325145,1.9999833638683528,0.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,14,FULL,-2.664815118756721,2.7321112925144613,1.748144313514716,0.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,2,BLOCK_PRODUCT,22.054793293104982,2.6407359221525417e-10,1.3946978718636578e-19,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,6,BLOCK_PRODUCT,129.7218370661979,4.5975025606535456e-57,0.0,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,10,BLOCK_PRODUCT,9.496045984482102,7.514555758413332e-05,1.129286101436478e-08,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,14,BLOCK_PRODUCT,8.064182383363928,0.0003145587587925221,1.9783218746202313e-07,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,2,BLOCK_PRODUCT,7.384936237228477,0.0006203377797978815,7.691606593301998e-07,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,6,BLOCK_PRODUCT,1.7732131861365517,0.1568213010500775,0.04213309284218504,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,10,BLOCK_PRODUCT,-4.270752264434172,4.284626834991005,1.9452646593257492,0.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,14,BLOCK_PRODUCT,-2.9395366523412036,2.9910756346894747,1.8041132843350036,0.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,2,MATCHED_BLOCK_DIAG,28.600776777577025,3.791756739447312e-13,2.876644399760837e-25,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,6,MATCHED_BLOCK_DIAG,166.24797470072843,6.301181073663597e-73,0.0,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,10,MATCHED_BLOCK_DIAG,9.282035102061176,9.307716841206864e-05,1.7325105924856735e-08,1.0
CENTRAL,33,P_G1A,2,0,pmfs_19_14,14,MATCHED_BLOCK_DIAG,5.892014899061611,0.002757601450845527,1.516685928774965e-05,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,2,MATCHED_BLOCK_DIAG,6.892610512845275,0.0010147450013485778,2.0573262910897524e-06,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,6,MATCHED_BLOCK_DIAG,1.0319661502937052,0.3047646219427137,0.13802584014681024,1.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,10,MATCHED_BLOCK_DIAG,-16.61821721030156,16.61821727094725,1.9999997574172481,0.0
CENTRAL,33,P_G1A,2,1,pmfs_20_14,14,MATCHED_BLOCK_DIAG,-12.90299010399804,12.902992594586989,1.9999900376690114,0.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,3,FULL,5.3592302470048185,0.00469349434030909,4.385155832583142e-05,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,7,FULL,2.061182909309279,0.11982831379833157,0.025505140327671053,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,11,FULL,0.6064997934644012,0.4351896193643246,0.2490176142405465,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,15,FULL,4.666063742333586,0.009365242789553486,0.000173781674702794,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,3,FULL,1.1465979539471238,0.2758997957558233,0.11626905675829692,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,7,FULL,2.2800075910948063,0.09738387391313755,0.01722082710553126,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,11,FULL,4.048906337227034,0.01729108313071639,0.0005877272018480271,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,15,FULL,1.7869385395606745,0.1548408086400776,0.04115493154760271,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,3,BLOCK_PRODUCT,4.8419595751456335,0.007860599137856574,0.00012261107942799127,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,7,BLOCK_PRODUCT,0.7207853349809739,0.3963370017184556,0.21414594876614734,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,11,BLOCK_PRODUCT,-2.524098587585101,2.601180464826755,1.7142633007361543,0.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,15,BLOCK_PRODUCT,4.119258415069526,0.01612584247105603,0.0005117771229066661,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,3,BLOCK_PRODUCT,4.402580965129108,0.012171321412574414,0.00029270145523279864,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,7,BLOCK_PRODUCT,7.001221811444513,0.000910354000121928,1.6559807104812037e-06,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,11,BLOCK_PRODUCT,6.572256121310243,0.0013976611684987494,3.901457391920473e-06,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,15,BLOCK_PRODUCT,6.3195954899798785,0.0017990524828747356,6.461546294330104e-06,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,3,MATCHED_BLOCK_DIAG,5.2712098330308415,0.0051242400538200035,5.2247371969991026e-05,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,7,MATCHED_BLOCK_DIAG,0.3811135404775854,0.5206375246497231,0.3294420049805721,1.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,11,MATCHED_BLOCK_DIAG,-3.015658204908526,3.063508464552894,1.8174722485238795,0.0
CENTRAL,33,P_G1A,3,0,pmfs_19_14,15,MATCHED_BLOCK_DIAG,2.7003925947773375,0.06501884331281986,0.007925453827011262,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,3,MATCHED_BLOCK_DIAG,2.563949743097229,0.07417940632690212,0.010223041678427339,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,7,MATCHED_BLOCK_DIAG,3.999467093139266,0.018159515400940192,0.0006476850352295027,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,11,MATCHED_BLOCK_DIAG,4.433025013416664,0.011808506977802674,0.0002756110679312314,1.0
CENTRAL,33,P_G1A,3,1,pmfs_20_14,15,MATCHED_BLOCK_DIAG,3.8983828144163333,0.02007187815930575,0.0007897752042394355,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,0,FULL,3.5646741130842727,0.027912990971118583,0.001515473985022339,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,4,FULL,-277.55358489098165,277.55358489098165,2.0,0.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,8,FULL,10.290697537020684,3.394684936437909e-05,2.3046989251681577e-09,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,12,FULL,-489.8645130763505,489.8645130763505,2.0,0.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,0,FULL,6.842034358594457,0.0010673588083311117,2.2760791776236787e-06,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,4,FULL,2.8010980515387267,0.05896991395520651,0.006558530236598615,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,8,FULL,1.7429468988446892,0.16127148472363242,0.04436565758814452,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,12,FULL,70.89261958707748,1.6282703162799949e-31,0.0,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,0,BLOCK_PRODUCT,2.5924829390274304,0.07216623194197665,0.009694940171453984,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,4,BLOCK_PRODUCT,-211.2071087499439,211.2071087499439,2.0,0.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,8,BLOCK_PRODUCT,11.980307929948001,6.266384131939213e-06,7.85346480454791e-11,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,12,BLOCK_PRODUCT,6.442139333182979,0.0015917276145977273,5.059135490025756e-06,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,0,BLOCK_PRODUCT,12.324346128510903,4.442255346170367e-06,3.94670897976547e-11,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,4,BLOCK_PRODUCT,13.427046106293634,1.4747134715036264e-06,4.349553231620859e-12,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,8,BLOCK_PRODUCT,8.068871894508806,0.00031308731575590073,1.959859658492875e-07,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,12,BLOCK_PRODUCT,60.915194349366786,3.50644660509931e-27,0.0,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,0,MATCHED_BLOCK_DIAG,2.398077754626268,0.08699617144243423,0.013884243102709248,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,4,MATCHED_BLOCK_DIAG,-349.5008817409299,349.5008817409299,2.0,0.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,8,MATCHED_BLOCK_DIAG,14.767939620054815,3.858026711027326e-07,2.9768728715982123e-13,1.0
CENTRAL,33,P_E2,0,0,pmfs_19_14,12,MATCHED_BLOCK_DIAG,67.5161422979354,4.765538259924701e-30,0.0,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,0,MATCHED_BLOCK_DIAG,15.068507187854365,2.85647492317601e-07,1.631889331895604e-13,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,4,MATCHED_BLOCK_DIAG,8.557340795300014,0.0001921110721593062,7.379914932381774e-08,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,8,MATCHED_BLOCK_DIAG,3.0191075993530525,0.04768935663523503,0.004337545120178531,1.0
CENTRAL,33,P_E2,0,1,pmfs_20_14,12,MATCHED_BLOCK_DIAG,102.59813055879951,2.7682036995691208e-45,0.0,1.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,1,FULL,1.883661272041257,0.14152773318802925,0.03483158008853589,1.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,5,FULL,-0.5975507826579687,1.0359072842268313,0.8322970899949027,0.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,9,FULL,4.9046339990954415,0.007384820409206483,0.00010826913299811217,1.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,13,FULL,0.29928878508895096,0.5546579691250245,0.36249437289070857,1.0
CENTRAL,33,P_E2,1,1,pmfs_20_14,1,FULL,1.6113664990664827,0.18200038387276107,0.05537724081123034,1.0
CENTRAL,33,P_E2,1,1,pmfs_20_14,5,FULL,0.886706944062583,0.3450144295426716,0.17028265151380356,1.0
CENTRAL,33,P_E2,1,1,pmfs_20_14,9,FULL,1.5073106486871701,0.200083608509282,0.06576672064722687,1.0
CENTRAL,33,P_E2,1,1,pmfs_20_14,13,FULL,0.9312800025624846,0.3322124650153893,0.15979911967287969,1.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,1,BLOCK_PRODUCT,3.6142203374040687,0.026581480745625382,0.0013761624928082987,1.0
CENTRAL,33,P_E2,1,0,pmfs_19_14,5,BLOCK_PRODUCT,-2.6380369996273103,2.707097925511954,1.7419851065913918,0.0
