mode,candidate_id,source_sample,replica,source_x,source_y,score
persistent,quadtree_6_22_2_5,6,5,-5.39740896224975585938,-0.954299688339233398438,0.000478808860579380642084
persistent,quadtree_6_22_2_5,6,6,-5.39740896224975585938,-0.954299688339233398438,0.000394581394152676489989
persistent,quadtree_6_22_2_5,6,7,-5.39740896224975585938,-0.954299688339233398438,0.00012181013917606067956
persistent,quadtree_6_22_2_5,7,0,-5.38554048538208007812,0.157601147890090942383,0.000454505144993136876116
persistent,quadtree_6_22_2_5,7,1,-5.38554048538208007812,0.157601147890090942383,0.000359964489224517488083
persistent,quadtree_6_22_2_5,7,2,-5.38554048538208007812,0.157601147890090942383,0.000815341613352596036175
persistent,quadtree_6_22_2_5,7,3,-5.38554048538208007812,0.157601147890090942383,7.80522443127254093579e-05
persistent,quadtree_6_22_2_5,7,4,-5.38554048538208007812,0.157601147890090942383,5.29601900457208385785e-05
persistent,quadtree_6_22_2_5,7,5,-5.38554048538208007812,0.157601147890090942383,6.49249535717324709866e-05
persistent,quadtree_6_22_2_5,7,6,-5.38554048538208007812,0.157601147890090942383,0.000125953209679611547192
persistent,quadtree_6_22_2_5,7,7,-5.38554048538208007812,0.157601147890090942383,5.15176284061464402539e-05
resampled,quadtree_1_18_1_4,-1,0,nan,nan,0.000494911937992583274041
fixed_center,quadtree_1_18_1_4,-1,0,-7.10000017285346984863,-1.87999987602233886719,0.000470436414614091410019
resampled,quadtree_1_18_1_4,-1,1,nan,nan,0.000518053122134397163385
fixed_center,quadtree_1_18_1_4,-1,1,-7.10000017285346984863,-1.87999987602233886719,0.000514896393327567540478
resampled,quadtree_1_18_1_4,-1,2,nan,nan,0.000426810138442875411786
fixed_center,quadtree_1_18_1_4,-1,2,-7.10000017285346984863,-1.87999987602233886719,0.000433073642698793102865
resampled,quadtree_1_18_1_4,-1,3,nan,nan,0.000425237537302169066969
fixed_center,quadtree_1_18_1_4,-1,3,-7.10000017285346984863,-1.87999987602233886719,0.000448915024229553837801
resampled,quadtree_1_18_1_4,-1,4,nan,nan,0.000456614896387404960061
fixed_center,quadtree_1_18_1_4,-1,4,-7.10000017285346984863,-1.87999987602233886719,0.000520245085668870159662
resampled,quadtree_1_18_1_4,-1,5,nan,nan,0.0004916600966146619157
fixed_center,quadtree_1_18_1_4,-1,5,-7.10000017285346984863,-1.87999987602233886719,0.000450741015781659588276
resampled,quadtree_1_18_1_4,-1,6,nan,nan,0.000465267338664809957372
fixed_center,quadtree_1_18_1_4,-1,6,-7.10000017285346984863,-1.87999987602233886719,0.000457742155124898152692
resampled,quadtree_1_18_1_4,-1,7,nan,nan,0.000490751051991953031944
fixed_center,quadtree_1_18_1_4,-1,7,-7.10000017285346984863,-1.87999987602233886719,0.000542389185762180094792
persistent,quadtree_1_18_1_4,0,0,-7.16967535018920898438,-2.05242323875427246094,0.000552340496592960975865
persistent,quadtree_1_18_1_4,0,1,-7.16967535018920898438,-2.05242323875427246094,0.000598812192782018745098
persistent,quadtree_1_18_1_4,0,2,-7.16967535018920898438,-2.05242323875427246094,0.000439744392546130375094
persistent,quadtree_1_18_1_4,0,3,-7.16967535018920898438,-2.05242323875427246094,0.000420594549241118910045
persistent,quadtree_1_18_1_4,0,4,-7.16967535018920898438,-2.05242323875427246094,0.000488627290898409006186
persistent,quadtree_1_18_1_4,0,5,-7.16967535018920898438,-2.05242323875427246094,0.000492155520492200336223
persistent,quadtree_1_18_1_4,0,6,-7.16967535018920898438,-2.05242323875427246094,0.000485750276954995336694
persistent,quadtree_1_18_1_4,0,7,-7.16967535018920898438,-2.05242323875427246094,0.000482005556319488776914
persistent,quadtree_1_18_1_4,1,0,-7.1553363800048828125,-1.34813296794891357422,0.000442780257079491668641
persistent,quadtree_1_18_1_4,1,1,-7.1553363800048828125,-1.34813296794891357422,0.000447500372548619396337
persistent,quadtree_1_18_1_4,1,2,-7.1553363800048828125,-1.34813296794891357422,0.000420974438059412840797
persistent,quadtree_1_18_1_4,1,3,-7.1553363800048828125,-1.34813296794891357422,0.000445616562324583512318
persistent,quadtree_1_18_1_4,1,4,-7.1553363800048828125,-1.34813296794891357422,0.000388422464139701773556
persistent,quadtree_1_18_1_4,1,5,-7.1553363800048828125,-1.34813296794891357422,0.000444255705937304516188
persistent,quadtree_1_18_1_4,1,6,-7.1553363800048828125,-1.34813296794891357422,0.000375797012980233393995
persistent,quadtree_1_18_1_4,1,7,-7.1553363800048828125,-1.34813296794891357422,0.000446718170225128163511
persistent,quadtree_1_18_1_4,2,0,-6.96162080764770507812,-2.1919918060302734375,0.000508255201285227488697
persistent,quadtree_1_18_1_4,2,1,-6.96162080764770507812,-2.1919918060302734375,0.000576956830427532013526
persistent,quadtree_1_18_1_4,2,2,-6.96162080764770507812,-2.1919918060302734375,0.000441130865025045939429
persistent,quadtree_1_18_1_4,2,3,-6.96162080764770507812,-2.1919918060302734375,0.000465607683698513400376
persistent,quadtree_1_18_1_4,2,4,-6.96162080764770507812,-2.1919918060302734375,0.000508403746023345100982
persistent,quadtree_1_18_1_4,2,5,-6.96162080764770507812,-2.1919918060302734375,0.000471819212190403340294
persistent,quadtree_1_18_1_4,2,6,-6.96162080764770507812,-2.1919918060302734375,0.000488197948834983213393
persistent,quadtree_1_18_1_4,2,7,-6.96162080764770507812,-2.1919918060302734375,0.000476396367767498146801
persistent,quadtree_1_18_1_4,3,0,-7.23957586288452148438,-1.62875092029571533203,0.000457422996459765996936
persistent,quadtree_1_18_1_4,3,1,-7.23957586288452148438,-1.62875092029571533203,0.000499962881850500829369
persistent,quadtree_1_18_1_4,3,2,-7.23957586288452148438,-1.62875092029571533203,0.000404396438672576531444
persistent,quadtree_1_18_1_4,3,3,-7.23957586288452148438,-1.62875092029571533203,0.00038899237043113655916
persistent,quadtree_1_18_1_4,3,4,-7.23957586288452148438,-1.62875092029571533203,0.000459000586457647240852
persistent,quadtree_1_18_1_4,3,5,-7.23957586288452148438,-1.62875092029571533203,0.000462745863206821873181
persistent,quadtree_1_18_1_4,3,6,-7.23957586288452148438,-1.62875092029571533203,0.000440286949915119064075
persistent,quadtree_1_18_1_4,3,7,-7.23957586288452148438,-1.62875092029571533203,0.000475766746957584266444
persistent,quadtree_1_18_1_4,4,0,-6.95556688308715820312,-2.34684228897094726562,0.000526282890238325246356
persistent,quadtree_1_18_1_4,4,1,-6.95556688308715820312,-2.34684228897094726562,0.000588767561303254803612
persistent,quadtree_1_18_1_4,4,2,-6.95556688308715820312,-2.34684228897094726562,0.000472102315867670580841
persistent,quadtree_1_18_1_4,4,3,-6.95556688308715820312,-2.34684228897094726562,0.000431649373023449861881
persistent,quadtree_1_18_1_4,4,4,-6.95556688308715820312,-2.34684228897094726562,0.000571283617214382915904
persistent,quadtree_1_18_1_4,4,5,-6.95556688308715820312,-2.34684228897094726562,0.000477630716821256099507
persistent,quadtree_1_18_1_4,4,6,-6.95556688308715820312,-2.34684228897094726562,0.000448198521685848667517
persistent,quadtree_1_18_1_4,4,7,-6.95556688308715820312,-2.34684228897094726562,0.000526153286387656336352
persistent,quadtree_1_18_1_4,5,0,-6.97629070281982421875,-2.44661426544189453125,0.000540413180365404254489
persistent,quadtree_1_18_1_4,5,1,-6.97629070281982421875,-2.44661426544189453125,0.000601975978675466676145
persistent,quadtree_1_18_1_4,5,2,-6.97629070281982421875,-2.44661426544189453125,0.000521996281548028071529
persistent,quadtree_1_18_1_4,5,3,-6.97629070281982421875,-2.44661426544189453125,0.000454683771706525242436
persistent,quadtree_1_18_1_4,5,4,-6.97629070281982421875,-2.44661426544189453125,0.000625308876838295717151
persistent,quadtree_1_18_1_4,5,5,-6.97629070281982421875,-2.44661426544189453125,0.000433492663735626909633
persistent,quadtree_1_18_1_4,5,6,-6.97629070281982421875,-2.44661426544189453125,0.000512840248923517072162
persistent,quadtree_1_18_1_4,5,7,-6.97629070281982421875,-2.44661426544189453125,0.000513704352663308494087
persistent,quadtree_1_18_1_4,6,0,-7.07370471954345703125,-2.21943998336791992188,0.00052922419939476906486
persistent,quadtree_1_18_1_4,6,1,-7.07370471954345703125,-2.21943998336791992188,0.000583396668612138449541
persistent,quadtree_1_18_1_4,6,2,-7.07370471954345703125,-2.21943998336791992188,0.000464406298178950198735
persistent,quadtree_1_18_1_4,6,3,-7.07370471954345703125,-2.21943998336791992188,0.000465772671046918569228
persistent,quadtree_1_18_1_4,6,4,-7.07370471954345703125,-2.21943998336791992188,0.000567888475062791943855
persistent,quadtree_1_18_1_4,6,5,-7.07370471954345703125,-2.21943998336791992188,0.000515657418799357155511
persistent,quadtree_1_18_1_4,6,6,-7.07370471954345703125,-2.21943998336791992188,0.000490141508546995698799
persistent,quadtree_1_18_1_4,6,7,-7.07370471954345703125,-2.21943998336791992188,0.000500766481570807162341
persistent,quadtree_1_18_1_4,7,0,-7.06777048110961914062,-1.32991909980773925781,0.000424870632122258015798
persistent,quadtree_1_18_1_4,7,1,-7.06777048110961914062,-1.32991909980773925781,0.000440877148750308339689
persistent,quadtree_1_18_1_4,7,2,-7.06777048110961914062,-1.32991909980773925781,0.00033414197716436845969
persistent,quadtree_1_18_1_4,7,3,-7.06777048110961914062,-1.32991909980773925781,0.000396358156330632235345
persistent,quadtree_1_18_1_4,7,4,-7.06777048110961914062,-1.32991909980773925781,0.000374468755408987117485
persistent,quadtree_1_18_1_4,7,5,-7.06777048110961914062,-1.32991909980773925781,0.000428834302538452177213
persistent,quadtree_1_18_1_4,7,6,-7.06777048110961914062,-1.32991909980773925781,0.000371559766165396450112
persistent,quadtree_1_18_1_4,7,7,-7.06777048110961914062,-1.32991909980773925781,0.000410435796997600786003
resampled,quadtree_1_22_5_5,-1,0,nan,nan,0.000237247272981370657157
fixed_center,quadtree_1_22_5_5,-1,0,-6.50000014901161193848,-0.529999822378158569336,0.000278190313195082332056
resampled,quadtree_1_22_5_5,-1,1,nan,nan,0.000161917472619417904868
fixed_center,quadtree_1_22_5_5,-1,1,-6.50000014901161193848,-0.529999822378158569336,0.000421058375321580780024
resampled,quadtree_1_22_5_5,-1,2,nan,nan,0.000192018022056885617627
fixed_center,quadtree_1_22_5_5,-1,2,-6.50000014901161193848,-0.529999822378158569336,0.000859203634288741179988
resampled,quadtree_1_22_5_5,-1,3,nan,nan,0.000353869532982541412405
fixed_center,quadtree_1_22_5_5,-1,3,-6.50000014901161193848,-0.529999822378158569336,0.00023312499314109239205
resampled,quadtree_1_22_5_5,-1,4,nan,nan,0.000257004154573492679893
fixed_center,quadtree_1_22_5_5,-1,4,-6.50000014901161193848,-0.529999822378158569336,0.000227187700148358541819
resampled,quadtree_1_22_5_5,-1,5,nan,nan,0.000390238198925719458563
fixed_center,quadtree_1_22_5_5,-1,5,-6.50000014901161193848,-0.529999822378158569336,0.000272762188261971890675
resampled,quadtree_1_22_5_5,-1,6,nan,nan,0.0001614748138316495326
fixed_center,quadtree_1_22_5_5,-1,6,-6.50000014901161193848,-0.529999822378158569336,0.000215954547323389260499
resampled,quadtree_1_22_5_5,-1,7,nan,nan,0.000257925731926432923549
fixed_center,quadtree_1_22_5_5,-1,7,-6.50000014901161193848,-0.529999822378158569336,0.000217448406959762783884
persistent,quadtree_1_22_5_5,0,0,-6.84837627410888671875,-0.745528995990753173828,0.00028687343092993184489
persistent,quadtree_1_22_5_5,0,1,-6.84837627410888671875,-0.745528995990753173828,0.000383288682291716774176
persistent,quadtree_1_22_5_5,0,2,-6.84837627410888671875,-0.745528995990753173828,0.000235246264117277946141
persistent,quadtree_1_22_5_5,0,3,-6.84837627410888671875,-0.745528995990753173828,0.000367138110408017733744
persistent,quadtree_1_22_5_5,0,4,-6.84837627410888671875,-0.745528995990753173828,0.000292838177363050072078
persistent,quadtree_1_22_5_5,0,5,-6.84837627410888671875,-0.745528995990753173828,0.000361289329248896086007
persistent,quadtree_1_22_5_5,0,6,-6.84837627410888671875,-0.745528995990753173828,0.000443768500713722557422
persistent,quadtree_1_22_5_5,0,7,-6.84837627410888671875,-0.745528995990753173828,0.000354890097843880191814
persistent,quadtree_1_22_5_5,1,0,-6.7766819000244140625,0.134833812713623046875,0.000232529533779689445655
persistent,quadtree_1_22_5_5,1,1,-6.7766819000244140625,0.134833812713623046875,0.000251989410024084714593
persistent,quadtree_1_22_5_5,1,2,-6.7766819000244140625,0.134833812713623046875,0.00147134240486476562132
persistent,quadtree_1_22_5_5,1,3,-6.7766819000244140625,0.134833812713623046875,0.000234353724080229257285
persistent,quadtree_1_22_5_5,1,4,-6.7766819000244140625,0.134833812713623046875,0.000306248677506237241941
persistent,quadtree_1_22_5_5,1,5,-6.7766819000244140625,0.134833812713623046875,0.000250738839953134945075
persistent,quadtree_1_22_5_5,1,6,-6.7766819000244140625,0.134833812713623046875,0.000235819099255376949249
persistent,quadtree_1_22_5_5,1,7,-6.7766819000244140625,0.134833812713623046875,0.000276823274957705238016
persistent,quadtree_1_22_5_5,2,0,-5.808101654052734375,-0.919989526271820068359,0.000275391928835912971678
persistent,quadtree_1_22_5_5,2,1,-5.808101654052734375,-0.919989526271820068359,0.000245878553422878465988
persistent,quadtree_1_22_5_5,2,2,-5.808101654052734375,-0.919989526271820068359,0.00028598498532898350599
persistent,quadtree_1_22_5_5,2,3,-5.808101654052734375,-0.919989526271820068359,0.000362945660529867919856
persistent,quadtree_1_22_5_5,2,4,-5.808101654052734375,-0.919989526271820068359,0.000140514180709534698241
persistent,quadtree_1_22_5_5,2,5,-5.808101654052734375,-0.919989526271820068359,0.000159426304908775459186
persistent,quadtree_1_22_5_5,2,6,-5.808101654052734375,-0.919989526271820068359,0.000121911816671118837465
persistent,quadtree_1_22_5_5,2,7,-5.808101654052734375,-0.919989526271820068359,0.000152761889383946286697
persistent,quadtree_1_22_5_5,3,0,-7.197879791259765625,-0.215938568115234375,0.000319717376367917777909
persistent,quadtree_1_22_5_5,3,1,-7.197879791259765625,-0.215938568115234375,0.000412406924739445150591
persistent,quadtree_1_22_5_5,3,2,-7.197879791259765625,-0.215938568115234375,0.00146147974438930364445
persistent,quadtree_1_22_5_5,3,3,-7.197879791259765625,-0.215938568115234375,0.000284483962673080191834
persistent,quadtree_1_22_5_5,3,4,-7.197879791259765625,-0.215938568115234375,0.000426703826539058937143
persistent,quadtree_1_22_5_5,3,5,-7.197879791259765625,-0.215938568115234375,0.000344006975110418713897
persistent,quadtree_1_22_5_5,3,6,-7.197879791259765625,-0.215938568115234375,0.000458377208842691050463
persistent,quadtree_1_22_5_5,3,7,-7.197879791259765625,-0.215938568115234375,0.000292534441294823343067
persistent,quadtree_1_22_5_5,4,0,-5.7778339385986328125,-1.11355257034301757812,0.000194939218023093661316
persistent,quadtree_1_22_5_5,4,1,-5.7778339385986328125,-1.11355257034301757812,0.000264346627496431331955
persistent,quadtree_1_22_5_5,4,2,-5.7778339385986328125,-1.11355257034301757812,0.000386050747790068229438
persistent,quadtree_1_22_5_5,4,3,-5.7778339385986328125,-1.11355257034301757812,0.000140434165611079245684
persistent,quadtree_1_22_5_5,4,4,-5.7778339385986328125,-1.11355257034301757812,0.000150046385312332311655
persistent,quadtree_1_22_5_5,4,5,-5.7778339385986328125,-1.11355257034301757812,0.000216082594331560154476
persistent,quadtree_1_22_5_5,4,6,-5.7778339385986328125,-1.11355257034301757812,0.000135242215832035111469
persistent,quadtree_1_22_5_5,4,7,-5.7778339385986328125,-1.11355257034301757812,0.000174179535699971929472
persistent,quadtree_1_22_5_5,5,0,-5.88145208358764648438,-1.23826754093170166016,0.000227453082193908127068
persistent,quadtree_1_22_5_5,5,1,-5.88145208358764648438,-1.23826754093170166016,0.000203013510385587212485
persistent,quadtree_1_22_5_5,5,2,-5.88145208358764648438,-1.23826754093170166016,0.000146818571109029226753
persistent,quadtree_1_22_5_5,5,3,-5.88145208358764648438,-1.23826754093170166016,0.000199894200957822546984
persistent,quadtree_1_22_5_5,5,4,-5.88145208358764648438,-1.23826754093170166016,0.000164767474262302764074
persistent,quadtree_1_22_5_5,5,5,-5.88145208358764648438,-1.23826754093170166016,0.000187700811434120944204
persistent,quadtree_1_22_5_5,5,6,-5.88145208358764648438,-1.23826754093170166016,0.000266865564280739097575
persistent,quadtree_1_22_5_5,5,7,-5.88145208358764648438,-1.23826754093170166016,0.000195694168335742282487
persistent,quadtree_1_22_5_5,6,0,-6.36852264404296875,-0.954299688339233398438,0.0002253160546989495642
persistent,quadtree_1_22_5_5,6,1,-6.36852264404296875,-0.954299688339233398438,0.000289762814650899921464
persistent,quadtree_1_22_5_5,6,2,-6.36852264404296875,-0.954299688339233398438,0.000217890985485821999756
persistent,quadtree_1_22_5_5,6,3,-6.36852264404296875,-0.954299688339233398438,0.000251859194293199595094
persistent,quadtree_1_22_5_5,6,4,-6.36852264404296875,-0.954299688339233398438,0.000265095609578793719235
persistent,quadtree_1_22_5_5,6,5,-6.36852264404296875,-0.954299688339233398438,0.000235761464787375806944
persistent,quadtree_1_22_5_5,6,6,-6.36852264404296875,-0.954299688339233398438,0.000241284204217902058353
persistent,quadtree_1_22_5_5,6,7,-6.36852264404296875,-0.954299688339233398438,0.000502450471121270964008
persistent,quadtree_1_22_5_5,7,0,-6.33885097503662109375,0.157601147890090942383,0.000319463657768835295007
persistent,quadtree_1_22_5_5,7,1,-6.33885097503662109375,0.157601147890090942383,0.000202679260774035189615
persistent,quadtree_1_22_5_5,7,2,-6.33885097503662109375,0.157601147890090942383,0.000698071985975412383683
persistent,quadtree_1_22_5_5,7,3,-6.33885097503662109375,0.157601147890090942383,0.000299739387147322076815
persistent,quadtree_1_22_5_5,7,4,-6.33885097503662109375,0.157601147890090942383,0.00017454967175980190556
persistent,quadtree_1_22_5_5,7,5,-6.33885097503662109375,0.157601147890090942383,0.000189942017336231479145
persistent,quadtree_1_22_5_5,7,6,-6.33885097503662109375,0.157601147890090942383,0.000151134953227553978252
persistent,quadtree_1_22_5_5,7,7,-6.33885097503662109375,0.157601147890090942383,0.000142341339345897054674
resampled,quadtree_20_10_1_5,-1,0,nan,nan,0.0629872485887478200013
fixed_center,quadtree_20_10_1_5,-1,0,-1.39999994635581970215,-4.12999996542930603027,0.0677867723066087301319
resampled,quadtree_20_10_1_5,-1,1,nan,nan,0.0632416223351593759626
fixed_center,quadtree_20_10_1_5,-1,1,-1.39999994635581970215,-4.12999996542930603027,0.0645836900360283169207
resampled,quadtree_20_10_1_5,-1,2,nan,nan,0.0606411762692274025692
fixed_center,quadtree_20_10_1_5,-1,2,-1.39999994635581970215,-4.12999996542930603027,0.0650661466423811726061
resampled,quadtree_20_10_1_5,-1,3,nan,nan,0.0664503165882179015124
fixed_center,quadtree_20_10_1_5,-1,3,-1.39999994635581970215,-4.12999996542930603027,0.0631847920595723803799
resampled,quadtree_20_10_1_5,-1,4,nan,nan,0.0624427823915659096878
fixed_center,quadtree_20_10_1_5,-1,4,-1.39999994635581970215,-4.12999996542930603027,0.0658245451287415871797
resampled,quadtree_20_10_1_5,-1,5,nan,nan,0.0640905558257024518808
fixed_center,quadtree_20_10_1_5,-1,5,-1.39999994635581970215,-4.12999996542930603027,0.0648339992481272823851
resampled,quadtree_20_10_1_5,-1,6,nan,nan,0.0618774083858212222999
fixed_center,quadtree_20_10_1_5,-1,6,-1.39999994635581970215,-4.12999996542930603027,0.0649189965911949864311
resampled,quadtree_20_10_1_5,-1,7,nan,nan,0.0625232961438751194347
fixed_center,quadtree_20_10_1_5,-1,7,-1.39999994635581970215,-4.12999996542930603027,0.0646206572537884582676
persistent,quadtree_20_10_1_5,0,0,-1.46967542171478271484,-4.3455295562744140625,0.0820580521733498602623
persistent,quadtree_20_10_1_5,0,1,-1.46967542171478271484,-4.3455295562744140625,0.0750672193759638133219
persistent,quadtree_20_10_1_5,0,2,-1.46967542171478271484,-4.3455295562744140625,0.0725783232252330954125
persistent,quadtree_20_10_1_5,0,3,-1.46967542171478271484,-4.3455295562744140625,0.0756438342525344504147
persistent,quadtree_20_10_1_5,0,4,-1.46967542171478271484,-4.3455295562744140625,0.073448769582610713763
persistent,quadtree_20_10_1_5,0,5,-1.46967542171478271484,-4.3455295562744140625,0.0756322830532922655251
persistent,quadtree_20_10_1_5,0,6,-1.46967542171478271484,-4.3455295562744140625,0.0755823898352759534922
persistent,quadtree_20_10_1_5,0,7,-1.46967542171478271484,-4.3455295562744140625,0.0779584136078848290391
persistent,quadtree_20_10_1_5,1,0,-1.45533657073974609375,-3.46516656875610351562,0.0575796619519523228365
persistent,quadtree_20_10_1_5,1,1,-1.45533657073974609375,-3.46516656875610351562,0.0575527810263708181905
persistent,quadtree_20_10_1_5,1,2,-1.45533657073974609375,-3.46516656875610351562,0.0578588286456272753611
persistent,quadtree_20_10_1_5,1,3,-1.45533657073974609375,-3.46516656875610351562,0.0575228057220360660788
persistent,quadtree_20_10_1_5,1,4,-1.45533657073974609375,-3.46516656875610351562,0.057429468994595779968
persistent,quadtree_20_10_1_5,1,5,-1.45533657073974609375,-3.46516656875610351562,0.0576296711033654697175
persistent,quadtree_20_10_1_5,1,6,-1.45533657073974609375,-3.46516656875610351562,0.0573967215520494217391
persistent,quadtree_20_10_1_5,1,7,-1.45533657073974609375,-3.46516656875610351562,0.0575898155448745758182
persistent,quadtree_20_10_1_5,2,0,-1.26162040233612060547,-4.51998996734619140625,0.0907508345481448806658
persistent,quadtree_20_10_1_5,2,1,-1.26162040233612060547,-4.51998996734619140625,0.0859814533534236721682
persistent,quadtree_20_10_1_5,2,2,-1.26162040233612060547,-4.51998996734619140625,0.0833301649508474431523
persistent,quadtree_20_10_1_5,2,3,-1.26162040233612060547,-4.51998996734619140625,0.0904062145787692024185
persistent,quadtree_20_10_1_5,2,4,-1.26162040233612060547,-4.51998996734619140625,0.0831191485411710031701
persistent,quadtree_20_10_1_5,2,5,-1.26162040233612060547,-4.51998996734619140625,0.093264439076409008425
persistent,quadtree_20_10_1_5,2,6,-1.26162040233612060547,-4.51998996734619140625,0.0956831808972857993526
persistent,quadtree_20_10_1_5,2,7,-1.26162040233612060547,-4.51998996734619140625,0.0871520023518902749426
persistent,quadtree_20_10_1_5,3,0,-1.53957617282867431641,-3.8159389495849609375,0.0589695074688314665494
persistent,quadtree_20_10_1_5,3,1,-1.53957617282867431641,-3.8159389495849609375,0.0579695998018198026911
persistent,quadtree_20_10_1_5,3,2,-1.53957617282867431641,-3.8159389495849609375,0.0585771559333073004423
persistent,quadtree_20_10_1_5,3,3,-1.53957617282867431641,-3.8159389495849609375,0.0582137426510321884171
persistent,quadtree_20_10_1_5,3,4,-1.53957617282867431641,-3.8159389495849609375,0.0588503566300240116282
persistent,quadtree_20_10_1_5,3,5,-1.53957617282867431641,-3.8159389495849609375,0.0591304333139106775637
persistent,quadtree_20_10_1_5,3,6,-1.53957617282867431641,-3.8159389495849609375,0.0587193743794189198855
persistent,quadtree_20_10_1_5,3,7,-1.53957617282867431641,-3.8159389495849609375,0.0586455573618175579571
persistent,quadtree_20_10_1_5,4,0,-1.25556683540344238281,-4.71355295181274414062,0.129419016619591772138
persistent,quadtree_20_10_1_5,4,1,-1.25556683540344238281,-4.71355295181274414062,0.111556763571334243901
persistent,quadtree_20_10_1_5,4,2,-1.25556683540344238281,-4.71355295181274414062,0.119878677162742310202
persistent,quadtree_20_10_1_5,4,3,-1.25556683540344238281,-4.71355295181274414062,0.108040911072422205081
persistent,quadtree_20_10_1_5,4,4,-1.25556683540344238281,-4.71355295181274414062,0.106547392134891873046
persistent,quadtree_20_10_1_5,4,5,-1.25556683540344238281,-4.71355295181274414062,0.105192019541268232372
persistent,quadtree_20_10_1_5,4,6,-1.25556683540344238281,-4.71355295181274414062,0.122473279061028951984
persistent,quadtree_20_10_1_5,4,7,-1.25556683540344238281,-4.71355295181274414062,0.0996982103139296792075
persistent,quadtree_20_10_1_5,5,0,-1.27629041671752929688,-4.83826780319213867188,0.187214409995049705992
persistent,quadtree_20_10_1_5,5,1,-1.27629041671752929688,-4.83826780319213867188,0.133365762949581719723
persistent,quadtree_20_10_1_5,5,2,-1.27629041671752929688,-4.83826780319213867188,0.16844524591322759436
persistent,quadtree_20_10_1_5,5,3,-1.27629041671752929688,-4.83826780319213867188,0.191681608775188206691
persistent,quadtree_20_10_1_5,5,4,-1.27629041671752929688,-4.83826780319213867188,0.11746277778659757298
persistent,quadtree_20_10_1_5,5,5,-1.27629041671752929688,-4.83826780319213867188,0.136028334636929543641
persistent,quadtree_20_10_1_5,5,6,-1.27629041671752929688,-4.83826780319213867188,0.171578275640121280591
persistent,quadtree_20_10_1_5,5,7,-1.27629041671752929688,-4.83826780319213867188,0.136249937532074937008
persistent,quadtree_20_10_1_5,6,0,-1.37370467185974121094,-4.55429983139038085938,0.100169666337659719818
persistent,quadtree_20_10_1_5,6,1,-1.37370467185974121094,-4.55429983139038085938,0.100178263189607132748
persistent,quadtree_20_10_1_5,6,2,-1.37370467185974121094,-4.55429983139038085938,0.0872544955276460600948
persistent,quadtree_20_10_1_5,6,3,-1.37370467185974121094,-4.55429983139038085938,0.0843942592503147734809
persistent,quadtree_20_10_1_5,6,4,-1.37370467185974121094,-4.55429983139038085938,0.085328232709512495419
persistent,quadtree_20_10_1_5,6,5,-1.37370467185974121094,-4.55429983139038085938,0.0903185682036134188227
persistent,quadtree_20_10_1_5,6,6,-1.37370467185974121094,-4.55429983139038085938,0.101923859863640556911
persistent,quadtree_20_10_1_5,6,7,-1.37370467185974121094,-4.55429983139038085938,0.0808776401522385227506
persistent,quadtree_20_10_1_5,7,0,-1.36777031421661376953,-3.44239926338195800781,0.0575441284473818682045
persistent,quadtree_20_10_1_5,7,1,-1.36777031421661376953,-3.44239926338195800781,0.0574977739873843880746
persistent,quadtree_20_10_1_5,7,2,-1.36777031421661376953,-3.44239926338195800781,0.0577337054404103884326
persistent,quadtree_20_10_1_5,7,3,-1.36777031421661376953,-3.44239926338195800781,0.0577765094144096768785
persistent,quadtree_20_10_1_5,7,4,-1.36777031421661376953,-3.44239926338195800781,0.0576310420732083073473
persistent,quadtree_20_10_1_5,7,5,-1.36777031421661376953,-3.44239926338195800781,0.0576155967557135298368
persistent,quadtree_20_10_1_5,7,6,-1.36777031421661376953,-3.44239926338195800781,0.0573396243414265376163
persistent,quadtree_20_10_1_5,7,7,-1.36777031421661376953,-3.44239926338195800781,0.0576098521379584139651
resampled,quadtree_19_19_2_4,-1,0,nan,nan,0.057550443884547831024
fixed_center,quadtree_19_19_2_4,-1,0,-1.54999995231628417969,-1.57999986410140991211,0.0575607551983228299512
resampled,quadtree_19_19_2_4,-1,1,nan,nan,0.0575369404491410598911
fixed_center,quadtree_19_19_2_4,-1,1,-1.54999995231628417969,-1.57999986410140991211,0.0575363234403610080262
resampled,quadtree_19_19_2_4,-1,2,nan,nan,0.0577744395791472221876
fixed_center,quadtree_19_19_2_4,-1,2,-1.54999995231628417969,-1.57999986410140991211,0.0577031551805106849617
resampled,quadtree_19_19_2_4,-1,3,nan,nan,0.0575863289174453310925
fixed_center,quadtree_19_19_2_4,-1,3,-1.54999995231628417969,-1.57999986410140991211,0.057585861938091913812
resampled,quadtree_19_19_2_4,-1,4,nan,nan,0.0575438108717336307796
fixed_center,quadtree_19_19_2_4,-1,4,-1.54999995231628417969,-1.57999986410140991211,0.0575774909977136157001
resampled,quadtree_19_19_2_4,-1,5,nan,nan,0.0575600974490088333745
fixed_center,quadtree_19_19_2_4,-1,5,-1.54999995231628417969,-1.57999986410140991211,0.0575591154990206940872
resampled,quadtree_19_19_2_4,-1,6,nan,nan,0.0575707735647966660222
fixed_center,quadtree_19_19_2_4,-1,6,-1.54999995231628417969,-1.57999986410140991211,0.0575067464809714475624
resampled,quadtree_19_19_2_4,-1,7,nan,nan,0.0575909452419771469905
fixed_center,quadtree_19_19_2_4,-1,7,-1.54999995231628417969,-1.57999986410140991211,0.0576022622236749785383
