carrier_index,carrier_id,x,y,free_cells
182,quadtree_40_2_2_2,11.450000286102295,-0.96299999952316284,4
183,quadtree_40_4_2_2,11.450000286102295,-0.36299997568130493,4
184,quadtree_40_6_2_2,11.450000286102295,0.2369999885559082,4
185,quadtree_40_8_2_2,11.450000286102295,0.83700013160705566,4
186,quadtree_40_12_2_2,11.450000286102295,2.0370002388954163,4
187,quadtree_40_14_2_2,11.450000286102295,2.6370003223419189,4
188,quadtree_40_16_2_2,11.450000286102295,3.0870003700256348,2
189,quadtree_40_20_2_2,11.450000286102295,4.5870003700256348,2
190,quadtree_40_22_2_2,11.450000286102295,5.0370004177093506,4
191,quadtree_40_24_2_2,11.450000286102295,5.6370003223419189,4
192,quadtree_40_26_2_1,11.450000286102295,6.0870003700256348,2
193,quadtree_42_12_2_2,11.90000057220459,2.0370002388954163,2
194,quadtree_42_14_2_2,12.050000190734863,2.6370003223419189,4
195,quadtree_42_16_2_2,12.050000190734863,3.0870003700256348,2
196,quadtree_42_20_2_2,12.050000190734863,4.5870003700256348,2
197,quadtree_42_22_2_2,12.050000190734863,5.0370004177093506,4
198,quadtree_42_24_2_2,12.050000190734863,5.6370003223419189,4
199,quadtree_42_26_2_1,12.050000190734863,6.0870003700256348,2
200,quadtree_44_14_2_2,12.5,2.6370003223419189,2
201,quadtree_44_16_2_2,12.5,3.0870003700256348,1
202,quadtree_44_20_2_2,12.5,4.5870003700256348,1
203,quadtree_44_22_2_2,12.5,5.0370004177093506,2
204,quadtree_44_24_2_2,12.5,5.6370003223419189,2
205,quadtree_44_26_2_1,12.5,6.0870003700256348,1
