house,carrier_index,carrier_id,origin_i,origin_j,size_i,size_j,pmfs_grid_i,pmfs_grid_j,pmfs_x,pmfs_y,gaden_x_index,gaden_y_index,legal_height_count,legal_heights_m,placement_weight
H03,65,quadtree_16_16_2_2,16,16,2,2,16,16,4.1000003814697266,3.0870003700256348,49,49,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,65,quadtree_16_16_2_2,16,16,2,2,16,17,4.1000003814697266,3.3870000839233398,49,52,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,65,quadtree_16_16_2_2,16,16,2,2,17,16,4.4000000953674316,3.0870003700256348,52,49,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,66,quadtree_16_18_2_2,16,18,2,2,16,18,4.1000003814697266,3.6870002746582031,49,55,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,67,quadtree_16_22_2_2,16,22,2,2,16,22,4.1000003814697266,4.887000560760498,49,67,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,67,quadtree_16_22_2_2,16,22,2,2,16,23,4.1000003814697266,5.1870002746582031,49,70,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,67,quadtree_16_22_2_2,16,22,2,2,17,22,4.4000000953674316,4.887000560760498,52,67,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,67,quadtree_16_22_2_2,16,22,2,2,17,23,4.4000000953674316,5.1870002746582031,52,70,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,68,quadtree_16_24_2_2,16,24,2,2,16,24,4.1000003814697266,5.4870004653930664,49,73,20,-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,68,quadtree_16_24_2_2,16,24,2,2,16,25,4.1000003814697266,5.7870001792907715,49,76,20,-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,68,quadtree_16_24_2_2,16,24,2,2,17,24,4.4000000953674316,5.4870004653930664,52,73,21,-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,68,quadtree_16_24_2_2,16,24,2,2,17,25,4.4000000953674316,5.7870001792907715,52,76,21,-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,69,quadtree_16_26_2_1,16,26,2,1,16,26,4.1000003814697266,6.0870003700256348,49,79,20,-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,69,quadtree_16_26_2_1,16,26,2,1,17,26,4.4000000953674316,6.0870003700256348,52,79,21,-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,70,quadtree_18_0_2_2,18,0,2,2,18,1,4.7000002861022949,-1.4129999876022339,55,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,70,quadtree_18_0_2_2,18,0,2,2,19,1,5.0000004768371582,-1.4129999876022339,58,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,71,quadtree_18_2_2_2,18,2,2,2,18,2,4.7000002861022949,-1.1130000352859497,55,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,71,quadtree_18_2_2_2,18,2,2,2,18,3,4.7000002861022949,-0.81299996376037598,55,10,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,71,quadtree_18_2_2_2,18,2,2,2,19,2,5.0000004768371582,-1.1130000352859497,58,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,71,quadtree_18_2_2_2,18,2,2,2,19,3,5.0000004768371582,-0.81299996376037598,58,10,14,0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,72,quadtree_18_4_2_2,18,4,2,2,18,4,4.7000002861022949,-0.5130000114440918,55,13,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,72,quadtree_18_4_2_2,18,4,2,2,18,5,4.7000002861022949,-0.21299993991851807,55,16,23,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,72,quadtree_18_4_2_2,18,4,2,2,19,4,5.0000004768371582,-0.5130000114440918,58,13,17,-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,72,quadtree_18_4_2_2,18,4,2,2,19,5,5.0000004768371582,-0.21299993991851807,58,16,20,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,73,quadtree_18_6_2_2,18,6,2,2,18,6,4.7000002861022949,0.087000012397766113,55,19,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,73,quadtree_18_6_2_2,18,6,2,2,18,7,4.7000002861022949,0.38699996471405029,55,22,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,73,quadtree_18_6_2_2,18,6,2,2,19,6,5.0000004768371582,0.087000012397766113,58,19,17,-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,73,quadtree_18_6_2_2,18,6,2,2,19,7,5.0000004768371582,0.38699996471405029,58,22,14,0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,74,quadtree_18_8_2_2,18,8,2,2,18,8,4.7000002861022949,0.68700015544891357,55,25,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,74,quadtree_18_8_2_2,18,8,2,2,19,8,5.0000004768371582,0.68700015544891357,58,25,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,75,quadtree_18_14_2_2,18,14,2,2,18,14,4.7000002861022949,2.4870004653930664,55,43,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,75,quadtree_18_14_2_2,18,14,2,2,18,15,4.7000002861022949,2.7870001792907715,55,46,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,75,quadtree_18_14_2_2,18,14,2,2,19,14,5.0000004768371582,2.4870004653930664,58,43,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,75,quadtree_18_14_2_2,18,14,2,2,19,15,5.0000004768371582,2.7870001792907715,58,46,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,76,quadtree_18_16_2_2,18,16,2,2,18,16,4.7000002861022949,3.0870003700256348,55,49,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,76,quadtree_18_16_2_2,18,16,2,2,19,16,5.0000004768371582,3.0870003700256348,58,49,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,76,quadtree_18_16_2_2,18,16,2,2,19,17,5.0000004768371582,3.3870000839233398,58,52,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001,
H03,77,quadtree_18_18_2_2,18,18,2,2,19,18,5.0000004768371582,3.6870002746582031,58,55,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001,
H03,77,quadtree_18_18_2_2,18,18,2,2,19,19,5.0000004768371582,3.9870004653930664,58,58,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,78,quadtree_18_20_2_2,18,20,2,2,19,20,5.0000004768371582,4.2870001792907715,58,61,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,78,quadtree_18_20_2_2,18,20,2,2,19,21,5.0000004768371582,4.5870003700256348,58,64,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001,
H03,79,quadtree_18_22_2_2,18,22,2,2,18,22,4.7000002861022949,4.887000560760498,55,67,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,79,quadtree_18_22_2_2,18,22,2,2,18,23,4.7000002861022949,5.1870002746582031,55,70,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,79,quadtree_18_22_2_2,18,22,2,2,19,22,5.0000004768371582,4.887000560760498,58,67,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,79,quadtree_18_22_2_2,18,22,2,2,19,23,5.0000004768371582,5.1870002746582031,58,70,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,80,quadtree_18_24_2_2,18,24,2,2,18,24,4.7000002861022949,5.4870004653930664,55,73,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,80,quadtree_18_24_2_2,18,24,2,2,18,25,4.7000002861022949,5.7870001792907715,55,76,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,80,quadtree_18_24_2_2,18,24,2,2,19,24,5.0000004768371582,5.4870004653930664,58,73,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,80,quadtree_18_24_2_2,18,24,2,2,19,25,5.0000004768371582,5.7870001792907715,58,76,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,81,quadtree_18_26_2_1,18,26,2,1,18,26,4.7000002861022949,6.0870003700256348,55,79,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,81,quadtree_18_26_2_1,18,26,2,1,19,26,5.0000004768371582,6.0870003700256348,58,79,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,82,quadtree_20_0_2_2,20,0,2,2,20,1,5.3000001907348633,-1.4129999876022339,61,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
