pair_index,protocol,fold,S,W,D_CNR,B,W_a,W_b,W_E,ED,D_ED
51,P_G1A,3,111.64695705857699,204.3363363970593,0.5463881707339454,20.54268113859514,10.393759444251023,23.581060285669817,16.98740986496042,7.110542547269436,0.4185772053412977
51,P_E2,3,47.06573751618222,88.88326465219798,0.5295230513899815,13.089483738848989,11.497866543824559,12.477815781697842,11.9878411627612,2.2032851521755763,0.18379332210520238
52,P_G1A,0,250.1459399564577,8.610630414898264,29.050827628532364,16.173315836821278,4.365957111548131,3.1260273256723625,3.7459922186102466,24.85464723642206,6.634997027734942
52,P_E2,0,3.0410440014454023,10.391139015412074,0.29265742638337366,4.604476533660158,4.219533705597513,3.8849014985725776,4.0522176020850456,1.104517863150225,0.2725712120150698
52,P_G1A,1,287.7696067174096,6.490153359440201,44.339415539164236,17.261812924883117,3.9014994447728943,2.9786783451023764,3.4400888949376354,27.64344805989096,8.035678409515189
52,P_E2,1,8.073746177403548,7.549418607664917,1.0694527084772074,4.58306508709408,3.4526766622256324,3.6324592870890178,3.542567974657325,2.080994224873509,0.5874253478714757
52,P_G1A,2,269.13335868568925,8.579046465304867,31.371010726406656,16.75508274493579,4.695530404208562,2.6950491443311044,3.6952897742698334,26.119585941331916,7.068345796093046
52,P_E2,2,2.9734870255285895,10.274566538837417,0.2894026735128887,4.617389186278633,4.775581863617553,3.480268940590227,4.12792540210389,0.9789275683494849,0.23714759182653192
52,P_G1A,3,261.5264499852656,10.06957142498835,25.97195441069197,16.589867565104196,4.884885350069165,3.251453867929998,4.068169608999582,25.043395912209228,6.1559370230737995
52,P_E2,3,4.1903300835665505,12.350905633638337,0.33927310335444366,5.151678847129729,4.972172394189169,3.9962181745526895,4.484195284370929,1.3349671255175988,0.29770494834806044
53,P_G1A,0,605.25617279486,26.31601046001328,22.999541427980926,25.289462282969136,4.866232650412466,8.083243176591465,6.474737913501965,37.62944873893434,5.811733114390143
53,P_E2,0,466.9511518868021,21.41518107711776,21.80467912948329,22.128643846597257,4.783605618829819,6.990288608569943,5.886947113699881,32.483393465794755,5.517867383277173
53,P_G1A,1,591.893614675909,28.68578509412153,20.63369061481994,25.10188922172163,5.143868393228887,8.295804917585729,6.719836655407308,36.76410513262865,5.47098196248693
53,P_E2,1,457.007651518757,23.31752482058403,19.599320898540096,21.994084446116105,5.023887115852655,7.213416691975446,6.118651903914051,31.75086508440411,5.189192910951773
53,P_G1A,2,623.8020936187214,28.869026396977926,21.608005931346497,25.70516098522993,4.516001272349904,8.706921448169348,6.611461360259626,38.18739924994061,5.775939261997417
53,P_E2,2,474.57379567817196,22.032492088580383,21.5397238664469,22.304496175475037,4.253038437347448,7.432085472173232,5.84256195476034,32.92386844142939,5.635176605114322
53,P_G1A,3,548.0099417726777,21.295111245075574,25.73407273929387,24.011244763035158,4.131971530577703,7.401207597384631,5.766589563981167,36.48931039810798,6.3277106846632964
53,P_E2,3,408.44817063505945,15.903349147115545,25.68315433788567,20.689280429819064,3.9105089984088726,6.190598198525689,5.050553598467281,31.277453662703568,6.192876296207258
54,P_G1A,0,336.9340944811865,57.221534249595244,5.888239434671098,20.251505560751,12.383754022545345,7.080016332105201,9.731885177325273,21.03924076685145,2.1618874846417855
54,P_E2,0,73.48659761611364,20.005989304792852,3.673229876136888,10.33901213079844,6.98635406390403,4.652331533554212,5.819342798729121,9.03933866413864,1.5533263766663978
54,P_G1A,1,347.7913232252309,51.63074809340354,6.736127909588002,20.259541594447995,12.186943406004133,5.914884298658648,9.05091385233139,22.41725548423321,2.476794702717938
54,P_E2,1,73.3538595798592,17.34346975109925,4.229480065552431,10.052010634913797,6.731448640629019,4.202947609712398,5.467198125170708,9.169625019486178,1.6772073756135726
54,P_G1A,2,265.9976536049934,48.24052068922501,5.51398802924075,18.247195805124832,11.230954827635228,6.743945360046567,8.987450093840899,18.519491422567867,2.060594632424247
54,P_E2,2,61.18130248334516,17.1383305772263,3.569851929719615,9.517855565889413,6.675449004757257,4.129570150689361,5.402509577723309,8.230691976332206,1.5234941943022895
54,P_G1A,3,291.09396787582125,55.276260977919,5.266166030871958,19.061907921792564,12.057311724534628,6.908666535426095,9.48298912998036,19.157837583624406,2.0202319459629
54,P_E2,3,63.73606075359386,18.48216653938952,3.448516742758199,9.771091955423614,6.6898082386610715,4.543920470737973,5.616864354699523,8.308455201448183,1.479198121366123
55,P_G1A,0,1263.4620588298892,356.41199046969496,3.5449482413977753,40.464290521883626,22.832273357258998,23.521045050623247,23.17665920394112,34.57526263588501,1.4918139120745675
55,P_E2,0,114.65737515867528,53.49664396043838,2.143262953903269,14.008461733574668,9.806246346021348,8.089317673588166,8.947782009804758,10.12135944753982,1.1311584744061673
55,P_G1A,1,862.5267843292565,440.743001170269,1.956983507482131,37.1214661264992,21.959724182659908,28.898635832213387,25.42918000743665,23.384572238125102,0.9195960007858297
55,P_E2,1,94.0049964670715,59.48072297618113,1.5804279397313565,13.598184804665408,8.982964605527822,9.788858301739713,9.385911453633767,8.42454670206328,0.8975736393499942
55,P_G1A,2,1013.9348409762897,288.99669102453134,3.5084652262998,35.43849244551053,15.960077743525055,25.966989741302466,20.96353374241376,28.949917406193546,1.3809655262267475
55,P_E2,2,115.76485314576092,34.2071813974523,3.384226598519665,12.584064795450741,6.527212438039302,8.476744130226468,7.5019782841328855,10.164173022635712,1.354865695109163
55,P_G1A,3,622.1859266014015,453.7697323945332,1.3711490259994148,34.038787753629386,24.381744656362166,28.707970828260084,26.544857742311123,14.987860022636522,0.564623859284492
55,P_E2,3,60.21599475406887,60.56630462866037,0.9942160929777786,12.340789375363451,10.113892532288753,9.271658872388612,9.692775702338682,5.296027346049538,0.546389136474747
56,P_G1A,0,280.72528697282667,214.1468827198648,1.3109006463557789,23.656673959525257,18.26307162442599,15.826190554882288,17.04463108965414,13.224085739742236,0.775850510942173
