wind_id,lag_s,p10,q1,median,q3,p90
W_slow,-5.2,1.6773493434486568,1.899848518916286,2.2189092597978632,2.8630839200030733,3.150870013442669
W_slow,-5.0,1.6769639114149186,1.899259775995427,2.2205217976219846,2.8228739466102413,3.1181397856865036
W_slow,-4.800000000000001,1.641638995141697,1.891247394008438,2.233319425277555,2.79100200614737,3.0894735702640643
W_slow,-4.6000000000000005,1.655234088365888,1.8903038851646956,2.210628442788329,2.7434909281701483,3.04829992160959
W_slow,-4.4,1.6532394536064492,1.8821177764273271,2.198845505575475,2.7077421452927926,3.0041274501631245
W_slow,-4.2,1.6425370675139506,1.8734985186358832,2.1742649208166323,2.679916283147957,2.970391003315636
W_slow,-4.0,1.644407355713321,1.8783534206060195,2.171123605338925,2.642584416218374,2.945086136662722
W_slow,-3.8000000000000003,1.6342133087787296,1.8684871022010616,2.1468281862430016,2.616303257817498,2.91598209208967
W_slow,-3.6,1.630730983100402,1.8588444246165552,2.15108046776385,2.5994396900376717,2.8844698130817545
W_slow,-3.4000000000000004,1.6041133599783952,1.8584688077726081,2.142319928093236,2.5937033695186624,2.8491653935852104
W_slow,-3.2,1.585305275358169,1.8421361834527201,2.1449329811716913,2.5599781017594827,2.8100076985381386
W_slow,-3.0,1.5666833627607688,1.83269018119387,2.139386884568877,2.533115298517763,2.781507818910971
W_slow,-2.8000000000000003,1.5554602882607884,1.827999209817736,2.119549217696528,2.5102029722388233,2.7312529428695624
W_slow,-2.6,1.5352221170095728,1.815702309797715,2.102043090813218,2.4909935477875305,2.6801441332686533
W_slow,-2.4000000000000004,1.529806931397859,1.806095298714354,2.09202386483212,2.463348460060498,2.6424145474495506
W_slow,-2.2,1.5257209820700326,1.790802782562975,2.0755158500041255,2.4377328621755634,2.59892698067949
W_slow,-2.0,1.5300724394460892,1.7727026533292927,2.0725543744194015,2.413190797784137,2.5633835784367247
W_slow,-1.8,1.5481924944915613,1.7871876634245334,2.0687670848537087,2.3707965220843565,2.5220285004736813
W_slow,-1.6,1.5367981625911962,1.794883849048541,2.058089727246456,2.346241315694515,2.501634084029929
W_slow,-1.4000000000000001,1.5805690546087454,1.8096041015909963,2.0649278754177667,2.3160979718587096,2.465214707758129
W_slow,-1.2000000000000002,1.623537342609609,1.826131051086079,2.0566358351402187,2.2684250427880945,2.4110690613407715
W_slow,-1.0,1.6612982301001689,1.8475481175883983,2.0479410738838992,2.2335160080690546,2.34554708159019
W_slow,-0.8,1.7200000000000024,1.877007311573302,2.0534944829766792,2.1943800034038197,2.2778626883802433
W_slow,-0.6000000000000001,1.7924937280051583,1.8961640892964882,2.046940270071459,2.147546766796159,2.209276702089858
W_slow,-0.4,1.862285600629818,1.9276704213285043,2.0339931974119447,2.1013281032395836,2.1395020520979666
W_slow,-0.2,1.9311017138298494,1.9606882969563832,2.0250100345754283,2.0537698136942897,2.0699999999999967
W_slow,0.0,1.9999999999999998,2.0,2.0,2.0,2.0
W_slow,0.2,1.9299999999999997,1.9392883412370165,1.9763021285139084,2.0250100345754323,2.060918997209654
W_slow,0.4,1.8599999999999994,1.8800605858678108,1.953751049981987,2.0521041104832802,2.110887115091122
W_slow,0.6000000000000001,1.7899999999999991,1.826897452210845,1.9382474247645562,2.0658369501822644,2.1559492116895607
W_slow,0.8,1.7199999999999989,1.7666310564810424,1.911289451933754,2.0745220691042685,2.2068891215756428
W_slow,1.0,1.6499999999999986,1.7137692549394608,1.8969164853420326,2.0894036107783736,2.239301712645051
W_slow,1.2000000000000002,1.5799999999999983,1.6609339213219738,1.8622067173778694,2.113794914006664,2.267158665173164
