surrogate_id,C1_primary_n_targets,C1_primary_mean_true_rank,C1_primary_median_true_rank,C1_primary_mrr,C1_primary_unique_top1_fraction,C1_primary_top3_fraction,C1_primary_score_tie_target_fraction,C1_robust_n_targets,C1_robust_mean_true_rank,C1_robust_median_true_rank,C1_robust_mrr,C1_robust_unique_top1_fraction,C1_robust_top3_fraction,C1_robust_score_tie_target_fraction,C1_A_first8_to_last8_mean_true_rank,C1_A_first8_to_last8_mrr,C1_B_last8_to_first8_mean_true_rank,C1_B_last8_to_first8_mrr,C1_C_odd_to_even_mean_true_rank,C1_C_odd_to_even_mrr,C1_D_even_to_odd_mean_true_rank,C1_D_even_to_odd_mrr,C2_primary_n_targets,C2_primary_mean_true_rank,C2_primary_median_true_rank,C2_primary_mrr,C2_primary_unique_top1_fraction,C2_primary_top3_fraction,C2_primary_score_tie_target_fraction,C2_robust_n_targets,C2_robust_mean_true_rank,C2_robust_median_true_rank,C2_robust_mrr,C2_robust_unique_top1_fraction,C2_robust_top3_fraction,C2_robust_score_tie_target_fraction,C2_A_first8_to_last8_mean_true_rank,C2_A_first8_to_last8_mrr,C2_B_last8_to_first8_mean_true_rank,C2_B_last8_to_first8_mrr,C2_C_odd_to_even_mean_true_rank,C2_C_odd_to_even_mrr,C2_D_even_to_odd_mean_true_rank,C2_D_even_to_odd_mrr
252,288,1.7743055555555556,1,0.83118134418685885,0.74652777777777779,0.89583333333333337,0,288,1.9027777777777777,1,0.81831354069405537,0.72916666666666663,0.90625,0,1.8680555555555556,0.82530402944005887,1.6805555555555556,0.83705865893365894,1.9375,0.8393883247743541,1.8680555555555556,0.79723875661375665,288,1.7326388888888888,1,0.83331614855052349,0.74652777777777779,0.89930555555555558,0,288,1.8611111111111112,1,0.81400924018111509,0.71527777777777779,0.90972222222222221,0,1.8194444444444444,0.83074139402264402,1.6458333333333333,0.83589090307840297,1.8958333333333333,0.83555307539682533,1.8263888888888888,0.79246540496540496
253,288,1.7847222222222223,1,0.83239042156781129,0.75,0.89236111111111116,0,288,1.9131944444444444,1,0.81542002217553688,0.72569444444444442,0.90625,0,1.8819444444444444,0.82836702547180485,1.6875,0.83641381766381762,1.9305555555555556,0.83973554699657649,1.8958333333333333,0.79110449735449739,288,1.7222222222222223,1,0.83870222659285154,0.75694444444444442,0.89583333333333337,0,288,1.8784722222222223,1,0.81242766203703698,0.71527777777777779,0.90625,0,1.7986111111111112,0.83838855010730007,1.6458333333333333,0.83901590307840301,1.9166666666666667,0.82976603835978835,1.8402777777777777,0.79508928571428561
254,288,1.7847222222222223,1,0.82904840767892241,0.74305555555555558,0.89236111111111116,0,288,1.90625,1,0.81757087094096892,0.72569444444444442,0.90625,0,1.8680555555555556,0.82584966436069374,1.7013888888888888,0.83224715099715096,1.9444444444444444,0.83929187415707018,1.8680555555555556,0.79584986772486765,288,1.7430555555555556,1,0.83200579802142294,0.74652777777777779,0.89930555555555558,0,288,1.84375,1,0.82255497685185175,0.72916666666666663,0.90972222222222221,0,1.8333333333333333,0.82842657920782914,1.6527777777777777,0.83558501683501674,1.875,0.84596974206349207,1.8125,0.79914021164021165
255,288,1.8020833333333333,1,0.82917861601225573,0.74305555555555558,0.88541666666666663,0,288,1.8993055555555556,1,0.8189597598298578,0.72916666666666663,0.90625,0,1.8819444444444444,0.8270856101278895,1.7222222222222223,0.83127162189662185,1.9444444444444444,0.83929187415707018,1.8541666666666667,0.79862764550264542,288,1.7361111111111112,1,0.83169577818015317,0.74305555555555558,0.90277777777777779,0,288,1.8368055555555556,1,0.81902997176434666,0.72222222222222221,0.91319444444444442,0,1.8333333333333333,0.82321824587449588,1.6388888888888888,0.84017331048581045,1.8888888888888888,0.83571841931216928,1.7847222222222223,0.80234152421652416
256,288,1.7847222222222223,1,0.82939976349902822,0.74305555555555558,0.89236111111111116,0,288,1.90625,1,0.81892531318082784,0.72916666666666663,0.90972222222222221,0,1.875,0.82608114584217529,1.6944444444444444,0.83271838115588126,1.9583333333333333,0.8379498327108621,1.8541666666666667,0.79990079365079358,288,1.7430555555555556,1,0.83227448188385678,0.74652777777777779,0.89583333333333337,0,288,1.8576388888888888,1,0.81861979166666665,0.72569444444444442,0.90972222222222221,0,1.8263888888888888,0.83247750513375507,1.6597222222222223,0.83207145863395859,1.8958333333333333,0.83786789021164021,1.8194444444444444,0.79937169312169309
257,288,1.8125,1,0.82208329524505996,0.73263888888888884,0.88888888888888884,0,288,1.9201388888888888,1,0.81422334558823528,0.72222222222222221,0.90625,0,1.8819444444444444,0.82122003473106409,1.7430555555555556,0.82294655575905573,1.9583333333333333,0.83583756419234356,1.8819444444444444,0.792609126984127,288,1.7083333333333333,1,0.83751175040237547,0.75347222222222221,0.91319444444444442,0,288,1.8506944444444444,1,0.8203749809218559,0.72916666666666663,0.90972222222222221,0,1.8125,0.83086540195915193,1.6041666666666667,0.84415809884559889,1.8819444444444444,0.84481233465608474,1.8194444444444444,0.79593762718762706
258,288,1.78125,1,0.82869085146199117,0.73958333333333337,0.89583333333333337,0,288,1.9097222222222223,1,0.81599872587924061,0.72569444444444442,0.90625,0,1.8819444444444444,0.82315869213847159,1.6805555555555556,0.83422301078551075,1.9444444444444444,0.83591610255213189,1.875,0.79608134920634921,288,1.7430555555555556,1,0.8287485228891478,0.73958333333333337,0.89930555555555558,0,288,1.8680555555555556,1,0.81688368055555549,0.72569444444444442,0.90972222222222221,0,1.8333333333333333,0.82276355010730007,1.6527777777777777,0.83473349567099564,1.9097222222222223,0.83323826058201056,1.8263888888888888,0.80052910052910042
259,288,1.7847222222222223,1,0.82670879127680597,0.73611111111111116,0.89930555555555558,0,288,1.9097222222222223,1,0.81618680458294424,0.72222222222222221,0.90972222222222221,0,1.8819444444444444,0.81659040510143444,1.6875,0.83682717745217738,1.9583333333333333,0.83918577847805786,1.8611111111111112,0.79318783068783061,288,1.7291666666666667,1,0.83580870807433305,0.75347222222222221,0.90277777777777779,0,288,1.8715277777777777,1,0.8154369212962963,0.72222222222222221,0.90625,0,1.8125,0.83028669825544832,1.6458333333333333,0.84133071789321778,1.9027777777777777,0.83671048280423277,1.8402777777777777,0.79416335978835972
260,288,1.7986111111111112,1,0.82285627804929262,0.72916666666666663,0.88888888888888884,0,288,1.9027777777777777,1,0.8192098425018155,0.72916666666666663,0.90972222222222221,0,1.8819444444444444,0.81427559028661955,1.7152777777777777,0.8314369658119658,1.9513888888888888,0.8394448172787633,1.8541666666666667,0.79897486772486781,288,1.7291666666666667,1,0.83310946865634372,0.74652777777777779,0.90277777777777779,0,288,1.8576388888888888,1,0.81861979166666676,0.72569444444444442,0.90972222222222221,0,1.8402777777777777,0.82495435698560693,1.6180555555555556,0.84126458032708029,1.8888888888888888,0.83902529761904765,1.8263888888888888,0.79821428571428577
261,288,1.8020833333333333,1,0.82694027275828741,0.73958333333333337,0.88541666666666663,0,288,1.90625,1,0.81296466503267972,0.71527777777777779,0.90972222222222221,0,1.8888888888888888,0.81913670139773076,1.7152777777777777,0.83474384411884417,1.9513888888888888,0.83042668456271385,1.8611111111111112,0.79550264550264549,288,1.7291666666666667,1,0.83310946865634372,0.74652777777777779,0.90277777777777779,0,288,1.8576388888888888,1,0.81763599537037046,0.72222222222222221,0.91319444444444442,0,1.8055555555555556,0.83479231994856995,1.6527777777777777,0.83142661736411727,1.9027777777777777,0.834395667989418,1.8125,0.8008763227513227
262,288,1.7881944444444444,1,0.82793440304929278,0.73958333333333337,0.89236111111111116,0,288,1.9166666666666667,1,0.81417994281045758,0.72222222222222221,0.90625,0,1.8888888888888888,0.81887628473106411,1.6875,0.83699252136752145,1.9513888888888888,0.83575075863678805,1.8819444444444444,0.792609126984127,288,1.7222222222222223,1,0.83386591706904201,0.74652777777777779,0.90625,0,288,1.8541666666666667,1,0.81783440806878305,0.72222222222222221,0.90625,0,1.7986111111111112,0.82970799455174449,1.6458333333333333,0.83802383958633953,1.8888888888888888,0.83803323412698416,1.8194444444444444,0.79763558201058204
263,288,1.8090277777777777,1,0.82603914841966308,0.73958333333333337,0.88194444444444442,0,288,1.8993055555555556,1,0.81871794435366729,0.72916666666666663,0.90972222222222221,0,1.8680555555555556,0.82642836806439746,1.75,0.82564992877492882,1.9375,0.8428591691306152,1.8611111111111112,0.7945767195767196,288,1.7326388888888888,1,0.83106333770396268,0.74305555555555558,0.90625,0,288,1.8506944444444444,1,0.82024016203703709,0.72569444444444442,0.90972222222222221,0,1.8194444444444444,0.826814476033226,1.6458333333333333,0.83531219937469936,1.8888888888888888,0.83902529761904765,1.8125,0.80145502645502653
264,288,1.7986111111111112,1,0.82176087461013925,0.72916666666666663,0.89583333333333337,0,288,1.9166666666666667,1,0.81354336873638344,0.71875,0.90625,0,1.8958333333333333,0.81427559028661967,1.7013888888888888,0.82924615893365883,1.9583333333333333,0.83007946234049168,1.875,0.79700727513227521,288,1.7361111111111112,1,0.83233648585211084,0.74652777777777779,0.90277777777777779,0,288,1.8472222222222223,1,0.81979627721815218,0.72569444444444442,0.90972222222222221,0,1.8125,0.83028669825544821,1.6597222222222223,0.83438627344877347,1.8958333333333333,0.83786789021164021,1.7986111111111112,0.80172466422466426
265,288,1.8020833333333333,1,0.82520416164717636,0.73611111111111116,0.89236111111111116,0,288,1.8923611111111112,1,0.82093148602033394,0.73263888888888884,0.90972222222222221,0,1.8819444444444444,0.81890521991624921,1.7222222222222223,0.8315031033781034,1.9444444444444444,0.83825847468617065,1.8402777777777777,0.80360449735449735,288,1.7361111111111112,1,0.82990593029655513,0.73958333333333337,0.89930555555555558,0,288,1.8611111111111112,1,0.81316026276963782,0.71527777777777779,0.91319444444444442,0,1.8055555555555556,0.82831910566285549,1.6666666666666667,0.83149275493025487,1.9166666666666667,0.82976603835978835,1.8055555555555556,0.79655448717948718
266,288,1.7916666666666667,1,0.82575393016569487,0.73611111111111116,0.88888888888888884,0,288,1.8923611111111112,1,0.81635008169934631,0.72222222222222221,0.90625,0,1.8888888888888888,0.81913670139773087,1.6944444444444444,0.83237115893365887,1.9444444444444444,0.83256788826641759,1.8402777777777777,0.80013227513227514,288,1.7430555555555556,1,0.83314253743941236,0.75,0.89930555555555558,0,288,1.8541666666666667,1,0.81775173611111107,0.72222222222222221,0.91319444444444442,0,1.8333333333333333,0.82553306068931065,1.6527777777777777,0.84075201418951417,1.8958333333333333,0.83555307539682533,1.8125,0.79995039682539693
267,288,1.8159722222222223,1,0.82128344405458376,0.72916666666666663,0.88888888888888884,0,288,1.8958333333333333,1,0.82057461873638338,0.73263888888888884,0.90625,0,1.9027777777777777,0.82142258102736043,1.7291666666666667,0.82114430708180697,1.9375,0.83835492530345457,1.8541666666666667,0.80279431216931219,288,1.71875,1,0.83540361548174047,0.75,0.90972222222222221,0,288,1.84375,1,0.82097276276963771,0.72916666666666663,0.90972222222222221,0,1.8125,0.83028669825544821,1.625,0.84052053270803262,1.9097222222222223,0.83323826058201056,1.7777777777777777,0.80870726495726486
268,288,1.8090277777777777,1,0.82329443942495406,0.73263888888888884,0.89236111111111116,0,288,1.90625,1,0.8157713779956427,0.72569444444444442,0.90972222222222221,0,1.9027777777777777,0.81763207176810104,1.7152777777777777,0.82895680708180697,1.9305555555555556,0.83951233271086201,1.8819444444444444,0.79203042328042328,288,1.75,1,0.82851290780978282,0.73958333333333337,0.89930555555555558,0,288,1.8541666666666667,1,0.81576442943630445,0.71875,0.90972222222222221,0,1.8402777777777777,0.82263954217079216,1.6597222222222223,0.83438627344877347,1.9027777777777777,0.834395667989418,1.8055555555555556,0.7971331908831909
269,288,1.7986111111111112,1,0.8259420088693985,0.73611111111111116,0.89236111111111116,0,288,1.9097222222222223,1,0.81684197984749451,0.72569444444444442,0.90277777777777779,0,1.8888888888888888,0.81968646991624938,1.7083333333333333,0.83219754782254773,1.9444444444444444,0.83609798085901021,1.875,0.79758597883597881,288,1.7604166666666667,1,0.82394528214840712,0.73263888888888884,0.89930555555555558,0,288,1.8611111111111112,1,0.81503182870370372,0.71527777777777779,0.90972222222222221,0,1.8541666666666667,0.81466169825544821,1.6666666666666667,0.83322886604136603,1.9166666666666667,0.82745122354497358,1.8055555555555556,0.80261243386243386
270,288,1.8159722222222223,1,0.8249003422027319,0.73611111111111116,0.88541666666666663,0,288,1.9166666666666667,1,0.81068843046477856,0.71180555555555558,0.90625,0,1.8819444444444444,0.8237373958421752,1.75,0.82606328856328859,1.9444444444444444,0.83281865987135595,1.8888888888888888,0.78855820105820107,288,1.7395833333333333,1,0.83401059299496794,0.75,0.89583333333333337,0,288,1.8541666666666667,1,0.81966145833333337,0.72569444444444442,0.90972222222222221,0,1.8263888888888888,0.82912929084804088,1.6527777777777777,0.83889189514189511,1.9097222222222223,0.83647900132275133,1.7986111111111112,0.8028439153439153
271,288,1.7743055555555556,1,0.83191712461013934,0.74652777777777779,0.89930555555555558,0,288,1.8993055555555556,1,0.81798491966230935,0.72569444444444442,0.90625,0,1.8541666666666667,0.82758577547180479,1.6944444444444444,0.83624847374847378,1.9444444444444444,0.83965700863678805,1.8541666666666667,0.79631283068783065,288,1.7430555555555556,1,0.83343188929126422,0.75,0.89583333333333337,0,288,1.8541666666666667,1,0.81919849537037037,0.72569444444444442,0.90972222222222221,0,1.8125,0.83318021677396681,1.6736111111111112,0.83368356180856173,1.8819444444444444,0.84249751984126986,1.8263888888888888,0.79589947089947088
272,288,1.8055555555555556,1,0.82470812990114462,0.73611111111111116,0.88541666666666663,0,288,1.9097222222222223,1,0.81825084779282087,0.72916666666666663,0.90625,0,1.8819444444444444,0.81948392361995304,1.7291666666666667,0.82993233618233608,1.9513888888888888,0.83602219823114432,1.8680555555555556,0.8004794973544973,288,1.7395833333333333,1,0.83349389325951817,0.75,0.89583333333333337,0,288,1.8680555555555556,1,0.81601562499999991,0.72222222222222221,0.90625,0,1.8263888888888888,0.82623577232952228,1.6527777777777777,0.84075201418951417,1.9027777777777777,0.83671048280423277,1.8333333333333333,0.79532076719576716
273,288,1.7916666666666667,1,0.83253923109162076,0.75,0.89236111111111116,0,288,1.9131944444444444,1,0.81222268421257382,0.71527777777777779,0.90972222222222221,0,1.875,0.82975591436069374,1.7083333333333333,0.83532254782254789,1.9652777777777777,0.83125753773731714,1.8611111111111112,0.79318783068783061,288,1.7430555555555556,1,0.83071198188385686,0.74305555555555558,0.89583333333333337,0,288,1.8576388888888888,1,0.81564868869556362,0.71875,0.90972222222222221,0,1.8055555555555556,0.83456083846708851,1.6805555555555556,0.82686312530062522,1.9097222222222223,0.83184937169312168,1.8055555555555556,0.79944800569800567
274,288,1.7986111111111112,1,0.82682453201754669,0.73958333333333337,0.88888888888888884,0,288,1.9027777777777777,1,0.81792222676107473,0.72916666666666663,0.90625,0,1.8819444444444444,0.81890521991624921,1.7152777777777777,0.83474384411884417,1.9444444444444444,0.84149921542691142,1.8611111111111112,0.79434523809523805,288,1.7256944444444444,1,0.83461823188385686,0.75,0.89930555555555558,0,288,1.8611111111111112,1,0.81833043981481479,0.72569444444444442,0.90625,0,1.8194444444444444,0.82970799455174449,1.6319444444444444,0.83952846921596924,1.8888888888888888,0.83902529761904765,1.8333333333333333,0.79763558201058204
275,288,1.8125,1,0.82409429061543038,0.73611111111111116,0.88541666666666663,0,288,1.8993055555555556,1,0.81646582244008714,0.72569444444444442,0.90972222222222221,0,1.8888888888888888,0.8217698032495826,1.7361111111111112,0.82641877798127794,1.9375,0.83835492530345457,1.8611111111111112,0.7945767195767196,288,1.7326388888888888,1,0.83322520939708433,0.74652777777777779,0.89930555555555558,0,288,1.875,1,0.81225405092592595,0.71527777777777779,0.90972222222222221,0,1.7986111111111112,0.83594972735597728,1.6666666666666667,0.83050069143819139,1.9097222222222223,0.83323826058201056,1.8402777777777777,0.79126984126984123
276,288,1.7916666666666667,1,0.82365565228616699,0.73263888888888884,0.88888888888888884,0,288,1.9166666666666667,1,0.81417580921257382,0.72222222222222221,0.90277777777777779,0,1.8888888888888888,0.81501963790566734,1.6944444444444444,0.83229166666666665,1.9444444444444444,0.8403721210706504,1.8888888888888888,0.78797949735449735,288,1.7430555555555556,1,0.8279342041060791,0.73611111111111116,0.90625,0,288,1.8472222222222223,1,0.81899181547619049,0.72222222222222221,0.90625,0,1.8194444444444444,0.82495435698560704,1.6666666666666667,0.83091405122655126,1.8819444444444444,0.83687582671957672,1.8125,0.80110780423280425
277,288,1.7916666666666667,1,0.82736762318563783,0.73958333333333337,0.88888888888888884,0,288,1.9166666666666667,1,0.81273318355119828,0.71875,0.90972222222222221,0,1.8680555555555556,0.82353484954587897,1.7152777777777777,0.83120039682539693,1.9583333333333333,0.83227853641456584,1.875,0.79318783068783061,288,1.7118055555555556,1,0.83739600966163463,0.75347222222222221,0.90277777777777779,0,288,1.8576388888888888,1,0.81540385251322745,0.71875,0.90972222222222221,0,1.7916666666666667,0.83195667180042188,1.6319444444444444,0.84283534752284739,1.9027777777777777,0.83340360449735451,1.8125,0.79740410052910049
278,288,1.7847222222222223,1,0.8312805505360652,0.74652777777777779,0.89583333333333337,0,288,1.9097222222222223,1,0.81369768972403778,0.71875,0.90625,0,1.8680555555555556,0.8266598495458789,1.7013888888888888,0.8359012515262515,1.9513888888888888,0.83478625246394844,1.8680555555555556,0.792609126984127,288,1.7256944444444444,1,0.8327581128362378,0.74305555555555558,0.90625,0,288,1.8611111111111112,1,0.81474247685185175,0.71527777777777779,0.91319444444444442,0,1.7986111111111112,0.82974933053058053,1.6527777777777777,0.83576689514189506,1.9027777777777777,0.83208085317460312,1.8194444444444444,0.79740410052910049
279,288,1.7743055555555556,1,0.82858290096341558,0.73958333333333337,0.89930555555555558,0,288,1.9131944444444444,1,0.81713133169934637,0.72916666666666663,0.90625,0,1.8680555555555556,0.82064133102736037,1.6805555555555556,0.8365244708994708,1.9652777777777777,0.83737112900715838,1.8611111111111112,0.79689153439153437,288,1.7326388888888888,1,0.8316229632635882,0.74305555555555558,0.90625,0,288,1.8541666666666667,1,0.81804108796296304,0.72222222222222221,0.90972222222222221,0,1.8194444444444444,0.83024854196729203,1.6458333333333333,0.83299738455988459,1.8958333333333333,0.83786789021164021,1.8125,0.79821428571428577
280,288,1.7986111111111112,1,0.82818035212336683,0.74305555555555558,0.88541666666666663,0,288,1.9027777777777777,1,0.81496532640834118,0.72222222222222221,0.90625,0,1.8611111111111112,0.82990059028661967,1.7361111111111112,0.82646011396011387,1.9375,0.8389336290071584,1.8680555555555556,0.79099702380952386,288,1.7430555555555556,1,0.83347481511544008,0.75,0.89583333333333337,0,288,1.8611111111111112,1,0.81734664351851849,0.72222222222222221,0.90972222222222221,0,1.8263888888888888,0.8296698382635882,1.6597222222222223,0.83727979196729185,1.8958333333333333,0.83786789021164021,1.8263888888888888,0.79682539682539677
281,288,1.8020833333333333,1,0.82694027275828752,0.73958333333333337,0.88541666666666663,0,288,1.9027777777777777,1,0.81880957244008712,0.72916666666666663,0.90625,0,1.875,0.82006262732365665,1.7291666666666667,0.83381791819291828,1.9375,0.84038038826641759,1.8680555555555556,0.79723875661375665,288,1.71875,1,0.8396529541060791,0.76041666666666663,0.89930555555555558,0,288,1.875,1,0.8130063657407407,0.71527777777777779,0.90625,0,1.8194444444444444,0.83283299455174453,1.6180555555555556,0.84647291366041366,1.9166666666666667,0.82976603835978835,1.8333333333333333,0.79624669312169305
282,288,1.78125,1,0.83165257434558904,0.74652777777777779,0.89236111111111116,0,288,1.8993055555555556,1,0.81799938725490184,0.72569444444444442,0.90972222222222221,0,1.8611111111111112,0.83013207176810111,1.7013888888888888,0.83317307692307685,1.9513888888888888,0.83921471366324296,1.8472222222222223,0.79678406084656084,288,1.7465277777777777,1,0.83024901892089398,0.74305555555555558,0.89930555555555558,0,288,1.8541666666666667,1,0.81717303240740735,0.71875,0.90625,0,1.8402777777777777,0.82263954217079216,1.6527777777777777,0.83785849567099557,1.8958333333333333,0.83555307539682544,1.8125,0.79879298941798937
283,288,1.8055555555555556,1,0.8202376437900335,0.72569444444444442,0.89930555555555558,0,288,1.8993055555555556,1,0.8157713779956427,0.72222222222222221,0.90972222222222221,0,1.8888888888888888,0.81598276621254562,1.7222222222222223,0.82449252136752138,1.9375,0.83835492530345457,1.8611111111111112,0.79318783068783061,288,1.71875,1,0.84041925955988461,0.76041666666666663,0.90277777777777779,0,288,1.8576388888888888,1,0.81586109203296708,0.71875,0.91319444444444442,0,1.8055555555555556,0.83777169011544006,1.6319444444444444,0.84306682900432905,1.9027777777777777,0.83208085317460323,1.8125,0.79964133089133094
284,288,1.7847222222222223,1,0.82620242553606515,0.73263888888888884,0.89583333333333337,0,288,1.8993055555555556,1,0.81806690268700066,0.72569444444444442,0.90972222222222221,0,1.875,0.82200128473106415,1.6944444444444444,0.83040356634106638,1.9444444444444444,0.8394737524639484,1.8541666666666667,0.79666005291005293,288,1.7326388888888888,1,0.83302679669867163,0.74652777777777779,0.90277777777777779,0,288,1.8576388888888888,1,0.81815682870370365,0.72222222222222221,0.90625,0,1.8263888888888888,0.82669046809671809,1.6388888888888888,0.83936312530062518,1.8888888888888888,0.83902529761904754,1.8263888888888888,0.79728835978835966
285,288,1.7916666666666667,1,0.82748590767892238,0.73958333333333337,0.88888888888888884,0,288,1.9236111111111112,1,0.81539522058823521,0.72569444444444442,0.90277777777777779,0,1.8680555555555556,0.82584966436069374,1.7152777777777777,0.82912215099715103,1.9513888888888888,0.83910724011826943,1.8958333333333333,0.791683201058201,288,1.7395833333333333,1,0.83050530198967698,0.74305555555555558,0.89930555555555558,0,288,1.8472222222222223,1,0.81834951795889288,0.72222222222222221,0.91319444444444442,0,1.8333333333333333,0.82507836492211484,1.6458333333333333,0.83593223905723901,1.8888888888888888,0.83671048280423277,1.8055555555555556,0.7999885531135531
286,288,1.7847222222222223,1,0.82951137064188529,0.74305555555555558,0.89236111111111116,0,288,1.8958333333333333,1,0.81975961102033401,0.72916666666666663,0.90972222222222221,0,1.8680555555555556,0.82353484954587897,1.7013888888888888,0.83548789173789173,1.9444444444444444,0.83938694690839299,1.8472222222222223,0.80013227513227514,288,1.7256944444444444,1,0.8321050043706294,0.74305555555555558,0.90277777777777779,0,288,1.8506944444444444,1,0.81890914351851851,0.72222222222222221,0.90625,0,1.7986111111111112,0.83179132788507781,1.6527777777777777,0.83241868085618087,1.875,0.8436549272486773,1.8263888888888888,0.79416335978835972
287,288,1.7777777777777777,1,0.82985604911156374,0.74305555555555558,0.89583333333333337,0,288,1.9131944444444444,1,0.81811099439775914,0.72916666666666663,0.90625,0,1.875,0.82295614584217525,1.6805555555555556,0.83675595238095235,1.9444444444444444,0.84268693588546517,1.8819444444444444,0.793535052910053,288,1.7291666666666667,1,0.8332872133653384,0.74652777777777779,0.89930555555555558,0,288,1.8472222222222223,1,0.81721118869556364,0.71875,0.90625,0,1.8194444444444444,0.83028669825544832,1.6388888888888888,0.83628772847522848,1.8958333333333333,0.83323826058201056,1.7986111111111112,0.80118411680911672
288,288,1.8125,1,0.82250905582707057,0.73263888888888884,0.88888888888888884,0,288,1.9236111111111112,1,0.81499012799564263,0.72569444444444442,0.90277777777777779,0,1.8958333333333333,0.81508577547180483,1.7291666666666667,0.82993233618233608,1.9583333333333333,0.84084335122938059,1.8888888888888888,0.78913690476190479,288,1.7222222222222223,1,0.83286304262866773,0.74305555555555558,0.90625,0,288,1.8576388888888888,1,0.81518572573260073,0.71875,0.90972222222222221,0,1.8194444444444444,0.82793372715247715,1.625,0.83779235810485808,1.9097222222222223,0.83092344576719579,1.8055555555555556,0.79944800569800578
289,288,1.78125,1,0.83122681376357854,0.74652777777777779,0.89236111111111116,0,288,1.9166666666666667,1,0.81739725982985789,0.72916666666666663,0.90625,0,1.8680555555555556,0.82642836806439746,1.6944444444444444,0.83602525946275952,1.9444444444444444,0.83929187415707018,1.8888888888888888,0.79550264550264549,288,1.7465277777777777,1,0.83221247791560293,0.74652777777777779,0.89583333333333337,0,288,1.84375,1,0.81981535536223027,0.72569444444444442,0.90972222222222221,0,1.8263888888888888,0.82958398661523658,1.6666666666666667,0.83484096921596918,1.8888888888888888,0.84134011243386242,1.7986111111111112,0.79829059829059823
290,288,1.7916666666666667,1,0.82748590767892238,0.73958333333333337,0.88888888888888884,0,288,1.9201388888888888,1,0.81051481935366743,0.71527777777777779,0.90972222222222221,0,1.8680555555555556,0.82642836806439746,1.7152777777777777,0.82854344729344731,1.9513888888888888,0.83581965193484797,1.8888888888888888,0.78520998677248677,288,1.7430555555555556,1,0.82909161151348654,0.73958333333333337,0.90625,0,288,1.8333333333333333,1,0.8203940590659341,0.72222222222222221,0.90972222222222221,0,1.8263888888888888,0.82334225381100379,1.6597222222222223,0.83484096921596918,1.8958333333333333,0.83555307539682544,1.7708333333333333,0.80523504273504265
291,288,1.7881944444444444,1,0.82784277496287295,0.73958333333333337,0.89236111111111116,0,288,1.9097222222222223,1,0.81329259713144519,0.71875,0.90625,0,1.875,0.82295614584217525,1.7013888888888888,0.83272940408357066,1.9444444444444444,0.83281865987135595,1.875,0.79376653439153444,288,1.7430555555555556,1,0.83146843029655537,0.74652777777777779,0.89930555555555558,0,288,1.8611111111111112,1,0.81572627314814816,0.71875,0.90972222222222221,0,1.8333333333333333,0.82820336492211488,1.6527777777777777,0.83473349567099564,1.8958333333333333,0.83786789021164021,1.8263888888888888,0.793584656084656
292,288,1.7847222222222223,1,0.83092251736553213,0.74652777777777779,0.89236111111111116,0,288,1.90625,1,0.81681855612615406,0.72569444444444442,0.90972222222222221,0,1.8611111111111112,0.83013207176810111,1.7083333333333333,0.83171296296296304,1.9375,0.84044928156447751,1.875,0.79318783068783061,288,1.7465277777777777,1,0.83214379659692161,0.74652777777777779,0.89583333333333337,0,288,1.8506944444444444,1,0.81806016610704113,0.72222222222222221,0.90972222222222221,0,1.8472222222222223,0.8252716901154401,1.6458333333333333,0.83901590307840301,1.8958333333333333,0.83555307539682544,1.8055555555555556,0.80056725681725682
293,288,1.7916666666666667,1,0.82876870088879895,0.74305555555555558,0.88888888888888884,0,288,1.9166666666666667,1,0.81451269744008714,0.72222222222222221,0.90972222222222221,0,1.875,0.82816447917550862,1.7083333333333333,0.82937292260208928,1.9652777777777777,0.83468015678493612,1.8680555555555556,0.79434523809523805,288,1.75,1,0.82995966706904201,0.74305555555555558,0.89583333333333337,0,288,1.8541666666666667,1,0.81582802324989823,0.71875,0.90972222222222221,0,1.8402777777777777,0.82263954217079216,1.6597222222222223,0.83727979196729185,1.8958333333333333,0.83456101190476195,1.8125,0.7970950345950345
294,288,1.7951388888888888,1,0.82554057292108762,0.73611111111111116,0.88888888888888884,0,288,1.8993055555555556,1,0.8179759635335615,0.72569444444444442,0.90972222222222221,0,1.9027777777777777,0.81821077547180487,1.6875,0.83287037037037037,1.9513888888888888,0.83813446674966274,1.8472222222222223,0.79781746031746037,288,1.75,1,0.83152216706904214,0.74652777777777779,0.89583333333333337,0,288,1.8541666666666667,1,0.81948784722222223,0.72569444444444442,0.90625,0,1.8472222222222223,0.82518583846708848,1.6527777777777777,0.83785849567099568,1.9027777777777777,0.834395667989418,1.8055555555555556,0.80458002645502646
295,288,1.7916666666666667,1,0.82731229656781125,0.73958333333333337,0.89583333333333337,0,288,1.8888888888888888,1,0.82162179686689496,0.73263888888888884,0.90972222222222221,0,1.875,0.82260892361995297,1.7083333333333333,0.83201566951566952,1.9375,0.83963909637929257,1.8402777777777777,0.80360449735449735,288,1.7326388888888888,1,0.83333681653994152,0.74652777777777779,0.89930555555555558,0,288,1.8506944444444444,1,0.81833043981481479,0.72222222222222221,0.91319444444444442,0,1.8055555555555556,0.83456083846708851,1.6597222222222223,0.83211279461279453,1.8888888888888888,0.83902529761904754,1.8125,0.79763558201058204
