t_sim_s,x,y,z
107.2,-7.0,-6.687470707174011,0.3
107.4,-6.991059027689375,-6.621059027689375,0.3
107.6,-6.941480128616415,-6.571480128616415,0.3
107.8,-6.8999999999999995,-6.518546608981813,0.3
108.0,-6.8999999999999995,-6.448431457505315,0.3
108.2,-6.8999999999999995,-6.3783163060288155,0.3
108.4,-6.8845858885619045,-6.314585888561905,0.3
108.6,-6.835006989488945,-6.265006989488945,0.3
108.8,-6.785428090415989,-6.2154280904159895,0.3
109.0,-6.735849191343034,-6.1658491913430336,0.3
109.2,-6.686270292270078,-6.1162702922700785,0.3
109.4,-6.636691393197123,-6.066691393197123,0.3
109.6,-6.587112494124168,-6.017112494124167,0.3
109.8,-6.537533595051208,-5.967533595051208,0.3
110.0,-6.487954695978252,-5.917954695978252,0.3
110.2,-6.438375796905297,-5.868375796905297,0.3
110.4,-6.388796897832337,-5.818796897832337,0.3
110.6,-6.339217998759386,-5.769217998759387,0.3
110.8,-6.289639099686431,-5.7196390996864315,0.3
111.0,-6.24006020061347,-5.670060200613471,0.3
111.2,-6.1904813015405145,-5.620481301540515,0.3
111.4,-6.140902402467559,-5.57090240246756,0.3
111.6,-6.1,-5.517729580826758,0.3
111.8,-6.1,-5.44761442935026,0.3
112.0,-6.06287638336735,-5.39287638336735,0.3
112.2,-6.01329748429439,-5.34329748429439,0.3
112.4,-5.963718585221434,-5.293718585221434,0.3
112.6,-5.914139686148479,-5.244139686148479,0.3
112.8,-5.8999999999999995,-5.179881384442371,0.3
113.0,-5.885692566121219,-5.115692566121219,0.3
113.2,-5.836113667048268,-5.066113667048269,0.3
113.4,-5.8,-5.01095728625018,0.3
113.6,-5.8,-4.940842134773682,0.3
113.8,-5.758087647948053,-4.888087647948054,0.3
114.0,-5.708508748875093,-4.8385087488750935,0.3
114.2,-5.658929849802138,-4.788929849802138,0.3
114.4,-5.6093509507291825,-4.739350950729182,0.3
114.6,-5.5597720516562275,-4.689772051656227,0.3
114.8,-5.510193152583272,-4.640193152583272,0.3
