house,carrier_index,carrier_id,x,y,free_cells,geometry_prior,occupancy_sha256
House01,92,quadtree_10_30_2_2,-4.2500002384185791,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,93,quadtree_10_32_2_2,-4.2500002384185791,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,94,quadtree_10_34_2_2,-4.2500002384185791,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,95,quadtree_10_36_2_2,-4.2500002384185791,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,96,quadtree_12_0_2_2,-3.6499999761581421,-7.4300003051757812,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,97,quadtree_12_2_2_2,-3.6499999761581421,-6.9800000190734863,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,98,quadtree_12_4_2_2,-3.6499999761581421,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,99,quadtree_12_6_2_2,-3.6499999761581421,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,100,quadtree_12_8_2_2,-3.6499999761581421,-5.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,101,quadtree_12_14_2_2,-3.6499999761581421,-3.3799998760223389,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,102,quadtree_12_18_2_2,-3.6499999761581421,-2.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,103,quadtree_12_20_2_2,-3.6499999761581421,-1.5799999237060547,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,104,quadtree_12_22_2_2,-3.6499999761581421,-0.97999978065490723,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,105,quadtree_12_24_2_2,-3.6499999761581421,-0.37999987602233887,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,106,quadtree_12_26_2_2,-3.6499999761581421,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,107,quadtree_12_30_2_2,-3.6499999761581421,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,108,quadtree_12_32_2_2,-3.6499999761581421,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,109,quadtree_12_34_2_2,-3.6499999761581421,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,110,quadtree_12_36_2_2,-3.6499999761581421,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,111,quadtree_14_0_2_2,-3.0499999523162842,-7.4300003051757812,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,112,quadtree_14_2_2_2,-3.0499999523162842,-7.130000114440918,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,113,quadtree_14_4_2_2,-3.0499999523162842,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,114,quadtree_14_6_2_2,-3.0499999523162842,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,115,quadtree_14_8_2_2,-3.0499999523162842,-5.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,116,quadtree_14_10_2_2,-2.9000000953674316,-4.5800001621246338,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
